Empresa,data_formatada,Posi,pos_ind,Neg,neg_ind,Neutral,neu_ind,indice
gol-4T2014,4T2014,124,0.38509316770186336,35,0.10869565217391304,163,0.5062111801242236,0.27639751552795033
gol-1T2010,2010-05-06,47,0.34057971014492755,14,0.10144927536231885,77,0.5579710144927537,0.2391304347826087
gol-2T2021,2021-07-29,55,0.2631578947368421,29,0.13875598086124402,125,0.5980861244019139,0.12440191387559808
gol-3T2020,2020-11-04,54,0.216,30,0.12,166,0.664,0.096
gol-2T2011,2011-08-12,68,0.27419354838709675,26,0.10483870967741936,154,0.6209677419354839,0.1693548387096774
gol-2T2017,2017-08-09,109,0.3758620689655172,30,0.10344827586206896,151,0.5206896551724138,0.27241379310344827
gol-2T2010,2010-08-10,46,0.19742489270386265,45,0.19313304721030042,142,0.6094420600858369,0.004291845493562232
gol-3T2016,2016-11-07,153,0.35172413793103446,78,0.1793103448275862,204,0.4689655172413793,0.1724137931034483
gol-1T2011,2011-05-11,90,0.3673469387755102,26,0.10612244897959183,129,0.5265306122448979,0.2612244897959184
gol-3T2015,2015-11-12,102,0.2764227642276423,61,0.16531165311653118,206,0.5582655826558266,0.1111111111111111
gol-3T2011,2011-07-11,34,0.25,9,0.0661764705882353,93,0.6838235294117647,0.18382352941176472
gol-2T2016,2016-08-16,94,0.2883435582822086,71,0.21779141104294478,161,0.4938650306748466,0.0705521472392638
gol-1T2015,2015-05-13,96,0.3380281690140845,47,0.16549295774647887,141,0.4964788732394366,0.17253521126760563
gol-2T2020,2020-07-31,78,0.21428571428571427,43,0.11813186813186813,243,0.6675824175824175,0.09615384615384616
gol-4T2022,4T2022,113,0.37919463087248323,36,0.12080536912751678,149,0.5,0.25838926174496646
gol-4T2019,2020-02-20,48,0.4444444444444444,10,0.09259259259259259,50,0.46296296296296297,0.35185185185185186
gol-2T2019,2019-08-01,101,0.2707774798927614,48,0.128686327077748,224,0.6005361930294906,0.14209115281501342
gol-4T2018,2019-02-28,75,0.38860103626943004,14,0.07253886010362694,104,0.538860103626943,0.3160621761658031
gol-3T2010,2010-11-12,45,0.3515625,12,0.09375,71,0.5546875,0.2578125
gol-4T2016,2017-02-17,175,0.43532338308457713,52,0.12935323383084577,175,0.43532338308457713,0.30597014925373134
gol-4T2015,4T2015,84,0.18666666666666668,94,0.2088888888888889,272,0.6044444444444445,-0.022222222222222223
gol-3T2019,2019-10-31,37,0.137546468401487,26,0.09665427509293681,206,0.7657992565055762,0.040892193308550186
gol-4T2010,2011-02-23,83,0.3472803347280335,29,0.12133891213389121,127,0.5313807531380753,0.22594142259414227
gol-4T2012,4T2012,83,0.3878504672897196,33,0.1542056074766355,98,0.45794392523364486,0.2336448598130841
gol-4T2020,2021-01-15,81,0.22816901408450704,52,0.14647887323943662,222,0.6253521126760564,0.08169014084507042
ccr-3T2017,2017-10-27,44,0.23036649214659685,27,0.14136125654450263,120,0.6282722513089005,0.08900523560209424
ccr-4T2021,2022-02-25,121,0.328804347826087,27,0.07336956521739131,220,0.5978260869565217,0.2554347826086957
ccr-1T2016,2016-05-11,56,0.199288256227758,43,0.15302491103202848,182,0.6476868327402135,0.046263345195729534
ccr-3T2022,2022-11-11,61,0.3177083333333333,10,0.052083333333333336,121,0.6302083333333334,0.265625
ccr-1T2013,2013-05-15,29,0.2543859649122807,9,0.07894736842105263,76,0.6666666666666666,0.17543859649122806
ccr-3T2012,2012-11-13,33,0.24087591240875914,16,0.11678832116788321,88,0.6423357664233577,0.12408759124087591
ccr-2T2018,2018-08-15,33,0.2129032258064516,26,0.16774193548387098,96,0.6193548387096774,0.04516129032258064
ccr-1T2012,2012-05-16,48,0.1568627450980392,37,0.12091503267973856,221,0.7222222222222222,0.03594771241830065
ccr-2T2014,2014-08-12,24,0.14545454545454545,31,0.18787878787878787,110,0.6666666666666666,-0.04242424242424243
ccr-1T2019,2019-04-30,52,0.18571428571428572,33,0.11785714285714285,195,0.6964285714285714,0.06785714285714285
ccr-1T2020,2020-05-15,55,0.20220588235294118,32,0.11764705882352941,185,0.6801470588235294,0.08455882352941177
ccr-2T2015,2015-08-11,39,0.16810344827586207,24,0.10344827586206896,169,0.728448275862069,0.06465517241379311
ccr-3T2018,2018-10-26,45,0.2,32,0.14222222222222222,148,0.6577777777777778,0.057777777777777775
ccr-4T2017,2018-02-23,32,0.2807017543859649,16,0.14035087719298245,66,0.5789473684210527,0.14035087719298245
ccr-2T2012,2012-08-14,69,0.16626506024096385,48,0.11566265060240964,298,0.7180722891566265,0.05060240963855422
ccr-2T2022,2022-08-12,54,0.24324324324324326,14,0.06306306306306306,154,0.6936936936936937,0.18018018018018017
ccr-1T2022,2022-05-13,51,0.30177514792899407,20,0.11834319526627218,98,0.5798816568047337,0.1834319526627219
ccr-2T2013,2013-08-13,25,0.2840909090909091,7,0.07954545454545454,56,0.6363636363636364,0.20454545454545456
ccr-3T2013,2013-10-29,29,0.2230769230769231,16,0.12307692307692308,85,0.6538461538461539,0.1
ccr-1T2021,2021-05-14,82,0.3241106719367589,27,0.1067193675889328,144,0.5691699604743083,0.21739130434782608
ccr-1T2017,2017-05-12,25,0.26881720430107525,11,0.11827956989247312,57,0.6129032258064516,0.15053763440860216
ccr-4T2014,4T2014,38,0.16964285714285715,39,0.17410714285714285,147,0.65625,-0.004464285714285714
ccr-2T2021,2021-08-13,78,0.29545454545454547,20,0.07575757575757576,166,0.6287878787878788,0.2196969696969697
ccr-1T2014,2014-05-13,37,0.27007299270072993,22,0.16058394160583941,78,0.5693430656934306,0.10948905109489052
ccr-3T2020,3T2020,51,0.2537313432835821,27,0.13432835820895522,123,0.6119402985074627,0.11940298507462686
ccr-2T2017,2017-08-15,43,0.27044025157232704,20,0.12578616352201258,96,0.6037735849056604,0.14465408805031446
ccr-3T2016,2016-11-04,36,0.17307692307692307,41,0.1971153846153846,131,0.6298076923076923,-0.02403846153846154
ccr-3T2021,2021-11-12,93,0.372,15,0.06,142,0.568,0.312
ccr-3T2015,2015-10-28,33,0.15492957746478872,25,0.11737089201877934,155,0.7276995305164319,0.03755868544600939
ccr-2T2016,2016-08-12,45,0.20930232558139536,34,0.15813953488372093,136,0.6325581395348837,0.05116279069767442
ccr-1T2015,2015-05-15,32,0.16753926701570682,29,0.1518324607329843,130,0.680628272251309,0.015706806282722512
ccr-1T2018,2018-05-11,41,0.27702702702702703,12,0.08108108108108109,95,0.6418918918918919,0.19594594594594594
ccr-2T2020,2020-08-14,55,0.24553571428571427,25,0.11160714285714286,144,0.6428571428571429,0.13392857142857142
ccr-4T2022,2023-02-16,78,0.2314540059347181,30,0.08902077151335312,229,0.6795252225519288,0.142433234421365
ccr-3T2014,2014-10-29,35,0.1794871794871795,24,0.12307692307692308,136,0.6974358974358974,0.05641025641025641
ccr-4T2019,4T2019,48,0.23529411764705882,22,0.10784313725490197,134,0.6568627450980392,0.12745098039215685
ccr-2T2019,2019-08-09,54,0.2037735849056604,22,0.0830188679245283,189,0.7132075471698113,0.12075471698113208
ccr-4T2018,4T2018,37,0.10662824207492795,47,0.13544668587896252,263,0.7579250720461095,-0.02881844380403458
ccr-4T2016,4T2016,26,0.16352201257861634,27,0.16981132075471697,106,0.6666666666666666,-0.006289308176100629
ccr-4T2013,4T2013,41,0.22162162162162163,26,0.14054054054054055,118,0.6378378378378379,0.08108108108108109
ccr-4T2015,2016-02-26,56,0.18122977346278318,45,0.14563106796116504,208,0.6731391585760518,0.03559870550161812
ccr-3T2019,2019-11-29,62,0.19935691318327975,17,0.05466237942122187,232,0.7459807073954984,0.14469453376205788
ccr-4T2012,4T2012,50,0.32679738562091504,12,0.0784313725490196,91,0.5947712418300654,0.24836601307189543
ccr-4T2020,4T2020,65,0.24714828897338403,30,0.11406844106463879,168,0.6387832699619772,0.13307984790874525
locaweb-4T2021,4T2021,219,0.4506172839506173,26,0.053497942386831275,241,0.49588477366255146,0.39711934156378603
locaweb-3T2022,3T2022,239,0.3950413223140496,28,0.04628099173553719,338,0.5586776859504132,0.3487603305785124
locaweb-2T2022,2T2022,335,0.4646324549237171,33,0.04576976421636616,353,0.4895977808599168,0.4188626907073509
locaweb-1T2022,1T2022,220,0.40293040293040294,19,0.0347985347985348,307,0.5622710622710623,0.36813186813186816
locaweb-4T2022,4T2022,268,0.48114901256732495,25,0.04488330341113106,264,0.473967684021544,0.4362657091561939
mrv_engenharia-3T2017,2017-11-08,81,0.18161434977578475,44,0.09865470852017937,321,0.7197309417040358,0.08295964125560538
mrv_engenharia-4T2021,4T2021,59,0.23694779116465864,30,0.12048192771084337,160,0.642570281124498,0.11646586345381527
mrv_engenharia-1T2016,1T2016,127,0.26458333333333334,57,0.11875,296,0.6166666666666667,0.14583333333333334
mrv_engenharia-3T2022,3T2022,112,0.22672064777327935,54,0.10931174089068826,328,0.6639676113360324,0.11740890688259109
mrv_engenharia-4T2011,4T2011,135,0.2054794520547945,79,0.1202435312024353,443,0.6742770167427702,0.0852359208523592
mrv_engenharia-1T2013,2013-05-14,84,0.19718309859154928,52,0.12206572769953052,290,0.6807511737089202,0.07511737089201878
mrv_engenharia-3T2012,2012-11-09,122,0.2378167641325536,69,0.13450292397660818,322,0.6276803118908382,0.10331384015594541
mrv_engenharia-2T2018,2T2018,56,0.14177215189873418,47,0.1189873417721519,292,0.739240506329114,0.02278481012658228
mrv_engenharia-1T2012,2012-05-15,100,0.18018018018018017,85,0.15315315315315314,370,0.6666666666666666,0.02702702702702703
mrv_engenharia-2T2014,2014-08-15,86,0.32575757575757575,29,0.10984848484848485,149,0.5643939393939394,0.2159090909090909
mrv_engenharia-1T2019,2019-05-09,79,0.19602977667493796,35,0.08684863523573201,289,0.71712158808933,0.10918114143920596
mrv_engenharia-1T2020,2020-05-20,122,0.23461538461538461,56,0.1076923076923077,342,0.6576923076923077,0.12692307692307692
mrv_engenharia-2T2015,2015-08-17,96,0.2376237623762376,35,0.08663366336633663,273,0.6757425742574258,0.15099009900990099
mrv_engenharia-3T2018,2018-11-08,57,0.1945392491467577,27,0.09215017064846416,209,0.7133105802047781,0.10238907849829351
mrv_engenharia-4T2017,4T2017,69,0.2574626865671642,11,0.041044776119402986,188,0.7014925373134329,0.21641791044776118
mrv_engenharia-2T2012,2012-08-14,82,0.271523178807947,28,0.09271523178807947,192,0.6357615894039735,0.17880794701986755
mrv_engenharia-2T2022,2T2022,63,0.2079207920792079,31,0.10231023102310231,209,0.6897689768976898,0.10561056105610561
mrv_engenharia-1T2022,1T2022,63,0.2079207920792079,31,0.10231023102310231,209,0.6897689768976898,0.10561056105610561
mrv_engenharia-2T2013,2013-08-15,110,0.20072992700729927,81,0.1478102189781022,357,0.6514598540145985,0.05291970802919708
mrv_engenharia-3T2013,2013-11-12,114,0.21189591078066913,71,0.13197026022304834,353,0.6561338289962825,0.07992565055762081
mrv_engenharia-1T2021,1T2021,110,0.22821576763485477,40,0.08298755186721991,332,0.6887966804979253,0.14522821576763487
mrv_engenharia-1T2017,2017-05-15,51,0.17832167832167833,27,0.0944055944055944,208,0.7272727272727273,0.08391608391608392
mrv_engenharia-4T2014,4T2014,93,0.22682926829268293,52,0.12682926829268293,265,0.6463414634146342,0.1
mrv_engenharia-1T2010,2010-05-07,120,0.255863539445629,56,0.11940298507462686,293,0.6247334754797441,0.13646055437100213
mrv_engenharia-2T2021,2T2021,58,0.18831168831168832,32,0.1038961038961039,218,0.7077922077922078,0.08441558441558442
mrv_engenharia-1T2014,2014-05-15,90,0.2647058823529412,60,0.17647058823529413,190,0.5588235294117647,0.08823529411764706
mrv_engenharia-3T2020,2020-11-12,133,0.28663793103448276,28,0.0603448275862069,303,0.6530172413793104,0.22629310344827586
mrv_engenharia-2T2011,2011-08-10,121,0.2216117216117216,63,0.11538461538461539,362,0.663003663003663,0.10622710622710622
mrv_engenharia-2T2017,2017-08-10,84,0.2079207920792079,46,0.11386138613861387,274,0.6782178217821783,0.09405940594059406
mrv_engenharia-2T2010,2010-08-10,136,0.2381786339754816,88,0.15411558669001751,347,0.6077057793345009,0.0840630472854641
mrv_engenharia-3T2016,3T2016,63,0.24324324324324326,17,0.06563706563706563,179,0.6911196911196911,0.1776061776061776
mrv_engenharia-1T2011,2011-05-13,77,0.24522292993630573,33,0.10509554140127389,204,0.6496815286624203,0.14012738853503184
mrv_engenharia-3T2021,3T2021,83,0.2577639751552795,33,0.10248447204968944,206,0.639751552795031,0.15527950310559005
mrv_engenharia-3T2011,2011-11-16,97,0.32550335570469796,38,0.12751677852348994,163,0.5469798657718121,0.19798657718120805
mrv_engenharia-1T2015,2015-05-13,65,0.21666666666666667,42,0.14,193,0.6433333333333333,0.07666666666666666
mrv_engenharia-1T2018,2018-05-08,64,0.17158176943699732,15,0.040214477211796246,294,0.7882037533512064,0.13136729222520108
mrv_engenharia-2T2020,2020-08-13,127,0.25349301397205587,43,0.08582834331337326,331,0.6606786427145709,0.16766467065868262
mrv_engenharia-4T2022,4T2022,130,0.23679417122040072,52,0.0947176684881603,367,0.668488160291439,0.14207650273224043
mrv_engenharia-3T2014,2014-11-13,93,0.3309608540925267,33,0.11743772241992882,155,0.5516014234875445,0.21352313167259787
mrv_engenharia-4T2019,4T2019,67,0.2392857142857143,26,0.09285714285714286,187,0.6678571428571428,0.14642857142857144
mrv_engenharia-2T2019,2019-08-09,77,0.20588235294117646,26,0.06951871657754011,271,0.7245989304812834,0.13636363636363635
mrv_engenharia-4T2018,4T2018,53,0.5096153846153846,2,0.019230769230769232,49,0.47115384615384615,0.49038461538461536
mrv_engenharia-3T2010,2010-11-11,172,0.2819672131147541,80,0.13114754098360656,358,0.5868852459016394,0.15081967213114755
mrv_engenharia-4T2013,4T2013,77,0.20923913043478262,70,0.19021739130434784,221,0.6005434782608695,0.019021739130434784
mrv_engenharia-4T2015,4T2015,80,0.20887728459530025,38,0.09921671018276762,265,0.6919060052219321,0.10966057441253264
mrv_engenharia-3T2019,2019-11-13,86,0.22994652406417113,28,0.0748663101604278,260,0.6951871657754011,0.15508021390374332
mrv_engenharia-4T2010,4T2010,132,0.26452905811623245,77,0.15430861723446893,290,0.5811623246492986,0.11022044088176353
mrv_engenharia-4T2012,4T2012,125,0.2620545073375262,81,0.16981132075471697,271,0.5681341719077568,0.09224318658280922
mrv_engenharia-4T2020,4T2020,109,0.2845953002610966,39,0.10182767624020887,235,0.6135770234986945,0.18276762402088773
itau-3T2017,2017-10-31,58,0.30526315789473685,30,0.15789473684210525,102,0.5368421052631579,0.14736842105263157
itau-4T2021,4T2021,371,0.3321396598030439,108,0.09668755595344673,638,0.5711727842435094,0.23545210384959714
itau-3T2022,3T2022,250,0.2870264064293915,100,0.1148105625717566,521,0.5981630309988519,0.17221584385763491
itau-1T2013,2013-05-02,127,0.315136476426799,58,0.14392059553349876,218,0.5409429280397022,0.17121588089330025
itau-3T2012,2012-10-24,83,0.30514705882352944,50,0.18382352941176472,139,0.5110294117647058,0.1213235294117647
itau-2T2018,2018-07-31,108,0.3385579937304075,28,0.0877742946708464,183,0.5736677115987461,0.2507836990595611
itau-2T2014,2014-08-06,109,0.3879003558718861,18,0.06405693950177936,154,0.5480427046263345,0.3238434163701068
itau-1T2019,2019-05-03,29,0.38666666666666666,10,0.13333333333333333,36,0.48,0.25333333333333335
itau-2T2015,2015-08-05,92,0.3205574912891986,42,0.14634146341463414,153,0.5331010452961672,0.17421602787456447
itau-4T2017,2018-02-06,51,0.2562814070351759,33,0.1658291457286432,115,0.5778894472361809,0.09045226130653267
itau-2T2022,2T2022,289,0.27576335877862596,124,0.1183206106870229,635,0.6059160305343512,0.15744274809160305
itau-1T2022,1T2022,248,0.25752855659397716,119,0.12357217030114226,596,0.6188992731048806,0.13395638629283488
itau-3T2013,2013-10-30,182,0.3575638506876228,45,0.08840864440078586,282,0.5540275049115914,0.2691552062868369
itau-1T2021,2021-05-04,159,0.31299212598425197,51,0.10039370078740158,298,0.5866141732283464,0.2125984251968504
itau-1T2017,2017-05-04,89,0.23482849604221637,55,0.14511873350923482,235,0.6200527704485488,0.08970976253298153
itau-2T2021,2021-08-03,139,0.32027649769585254,47,0.10829493087557604,248,0.5714285714285714,0.2119815668202765
itau-1T2014,2014-04-30,103,0.2710526315789474,45,0.11842105263157894,232,0.6105263157894737,0.15263157894736842
itau-2T2017,2T2017,82,0.3504273504273504,32,0.13675213675213677,120,0.5128205128205128,0.21367521367521367
itau-3T2021,2021-11-04,169,0.3414141414141414,58,0.11717171717171718,268,0.5414141414141415,0.22424242424242424
itau-3T2011,2011-11-03,121,0.2647702407002188,62,0.13566739606126915,274,0.5995623632385121,0.12910284463894967
itau-1T2018,2018-05-02,84,0.345679012345679,51,0.20987654320987653,108,0.4444444444444444,0.13580246913580246
itau-2T2020,2020-08-04,82,0.18850574712643678,71,0.1632183908045977,282,0.6482758620689655,0.02528735632183908
itau-4T2022,4T2022,240,0.3080872913992298,100,0.12836970474967907,439,0.5635430038510911,0.1797175866495507
itau-3T2014,2014-11-05,112,0.2731707317073171,64,0.15609756097560976,234,0.5707317073170731,0.11707317073170732
itau-4T2019,2020-02-11,95,0.33687943262411346,37,0.13120567375886524,150,0.5319148936170213,0.20567375886524822
itau-4T2018,2019-02-05,57,0.3313953488372093,22,0.12790697674418605,93,0.5406976744186046,0.20348837209302326
itau-4T2013,2014-02-05,97,0.2055084745762712,65,0.13771186440677965,310,0.6567796610169492,0.06779661016949153
itau-3T2019,2019-11-05,55,0.3125,19,0.10795454545454546,102,0.5795454545454546,0.20454545454545456
itau-4T2012,2013-02-06,79,0.22701149425287356,48,0.13793103448275862,221,0.6350574712643678,0.08908045977011494
itau-4T2020,2021-02-02,144,0.26716141001855287,66,0.12244897959183673,329,0.6103896103896104,0.14471243042671614
vale-3T2017,2017-10-26,60,0.13953488372093023,70,0.16279069767441862,300,0.6976744186046512,-0.023255813953488372
vale-4T2021,2022-02-25,116,0.29591836734693877,37,0.09438775510204081,239,0.6096938775510204,0.20153061224489796
vale-1T2016,2016-04-28,66,0.21710526315789475,55,0.18092105263157895,183,0.6019736842105263,0.03618421052631579
vale-3T2022,2022-10-28,81,0.2515527950310559,48,0.14906832298136646,193,0.5993788819875776,0.10248447204968944
vale-4T2011,2012-02-16,84,0.19134396355353075,61,0.13895216400911162,294,0.6697038724373576,0.05239179954441914
vale-1T2013,1T2013,60,0.18292682926829268,33,0.10060975609756098,235,0.7164634146341463,0.08231707317073171
vale-3T2012,3T2012,73,0.20391061452513967,51,0.1424581005586592,234,0.6536312849162011,0.061452513966480445
vale-2T2018,2018-07-26,59,0.14898989898989898,71,0.17929292929292928,266,0.6717171717171717,-0.030303030303030304
vale-1T2012,2012-04-26,77,0.21813031161473087,60,0.16997167138810199,216,0.6118980169971672,0.04815864022662889
vale-2T2014,2014-07-31,94,0.3042071197411003,33,0.10679611650485436,182,0.5889967637540453,0.19741100323624594
vale-1T2019,2019-05-10,48,0.13150684931506848,65,0.1780821917808219,252,0.6904109589041096,-0.04657534246575343
vale-3T2018,2018-10-25,56,0.17073170731707318,35,0.10670731707317073,237,0.7225609756097561,0.06402439024390244
vale-4T2017,2018-02-28,68,0.17042606516290726,52,0.13032581453634084,279,0.6992481203007519,0.040100250626566414
vale-2T2012,2T2012,55,0.1687116564417178,70,0.2147239263803681,201,0.6165644171779141,-0.046012269938650305
vale-2T2022,2022-07-29,111,0.2775,71,0.1775,218,0.545,0.1
vale-1T2022,2022-04-28,113,0.26036866359447003,46,0.10599078341013825,275,0.6336405529953917,0.1543778801843318
vale-2T2013,2T2013,67,0.18406593406593408,55,0.1510989010989011,242,0.6648351648351648,0.03296703296703297
vale-3T2013,3T2013,48,0.12698412698412698,56,0.14814814814814814,274,0.7248677248677249,-0.021164021164021163
vale-1T2021,2021-04-27,63,0.1956521739130435,52,0.16149068322981366,207,0.6428571428571429,0.034161490683229816
vale-1T2017,2017-04-27,87,0.20422535211267606,70,0.1643192488262911,269,0.6314553990610329,0.03990610328638498
vale-4T2014,2015-02-26,85,0.19721577726218098,79,0.18329466357308585,267,0.6194895591647331,0.013921113689095127
vale-2T2021,2021-07-29,65,0.22413793103448276,37,0.12758620689655173,188,0.6482758620689655,0.09655172413793103
vale-1T2014,1T2014,62,0.1884498480243161,52,0.1580547112462006,215,0.6534954407294833,0.030395136778115502
vale-2T2011,2T2011,12,0.027777777777777776,108,0.25,312,0.7222222222222222,-0.2222222222222222
vale-2T2017,2017-07-27,74,0.17289719626168223,69,0.16121495327102803,285,0.6658878504672897,0.011682242990654205
vale-3T2016,2016-10-27,70,0.18469656992084432,39,0.10290237467018469,270,0.712401055408971,0.08179419525065963
vale-1T2011,1T2011,14,0.038781163434903045,91,0.2520775623268698,256,0.7091412742382271,-0.21329639889196675
vale-3T2021,2021-10-29,90,0.23376623376623376,59,0.15324675324675324,236,0.612987012987013,0.08051948051948052
vale-3T2011,2011-10-27,62,0.15384615384615385,73,0.18114143920595532,268,0.6650124069478908,-0.02729528535980149
vale-2T2016,2016-07-28,70,0.21806853582554517,41,0.1277258566978193,210,0.6542056074766355,0.09034267912772585
vale-1T2015,2015-04-30,49,0.17192982456140352,54,0.18947368421052632,182,0.6385964912280702,-0.017543859649122806
vale-1T2018,2018-04-26,71,0.17794486215538846,71,0.17794486215538846,257,0.6441102756892231,0.0
vale-4T2022,2023-02-17,115,0.3662420382165605,22,0.07006369426751592,177,0.5636942675159236,0.2961783439490446
vale-3T2014,2014-10-30,45,0.14195583596214512,77,0.24290220820189273,195,0.6151419558359621,-0.10094637223974763
vale-4T2019,2020-02-21,59,0.16905444126074498,72,0.20630372492836677,218,0.6246418338108882,-0.03724928366762178
vale-2T2019,2T2019,98,0.23902439024390243,64,0.15609756097560976,248,0.6048780487804878,0.08292682926829269
vale-4T2018,4T2018,25,0.08503401360544217,91,0.30952380952380953,178,0.6054421768707483,-0.22448979591836735
vale-4T2016,2017-02-23,73,0.1662870159453303,75,0.17084282460136674,291,0.662870159453303,-0.004555808656036446
vale-4T2013,4T2013,80,0.26058631921824105,36,0.11726384364820847,191,0.6221498371335505,0.14332247557003258
vale-4T2015,2016-02-25,49,0.14714714714714713,66,0.1981981981981982,218,0.6546546546546547,-0.05105105105105105
vale-3T2019,2019-10-25,68,0.1894150417827298,48,0.13370473537604458,243,0.6768802228412256,0.055710306406685235
vale-4T2012,4T2012,70,0.208955223880597,50,0.14925373134328357,215,0.6417910447761194,0.05970149253731343
azul-3T2017,3T2017,20,0.04132231404958678,126,0.2603305785123967,338,0.6983471074380165,-0.2190082644628099
azul-4T2021,4T2021,20,0.03225806451612903,75,0.12096774193548387,525,0.8467741935483871,-0.08870967741935484
azul-3T2022,3T2022,14,0.02464788732394366,68,0.11971830985915492,486,0.8556338028169014,-0.09507042253521127
azul-2T2018,2T2018,12,0.02962962962962963,98,0.2419753086419753,295,0.7283950617283951,-0.2123456790123457
azul-1T2019,1T2019,13,0.03178484107579462,97,0.2371638141809291,299,0.7310513447432763,-0.20537897310513448
azul-1T2020,1T2020,13,0.024208566108007448,135,0.25139664804469275,389,0.7243947858472998,-0.2271880819366853
azul-3T2018,3T2018,11,0.02534562211981567,119,0.27419354838709675,304,0.7004608294930875,-0.2488479262672811
azul-4T2017,4T2017,116,0.41134751773049644,19,0.0673758865248227,147,0.5212765957446809,0.34397163120567376
azul-2T2022,2T2022,15,0.027726432532347505,64,0.11829944547134935,462,0.8539741219963032,-0.09057301293900184
azul-1T2022,1T2022,8,0.02622950819672131,34,0.11147540983606558,263,0.8622950819672132,-0.08524590163934426
azul-1T2021,1T2021,21,0.03414634146341464,67,0.10894308943089431,527,0.8569105691056911,-0.07479674796747968
azul-1T2017,1T2017,18,0.04285714285714286,110,0.2619047619047619,292,0.6952380952380952,-0.21904761904761905
azul-2T2021,2T2021,17,0.04047619047619048,48,0.11428571428571428,355,0.8452380952380952,-0.07380952380952381
azul-3T2020,3T2020,9,0.014950166112956811,75,0.12458471760797342,518,0.8604651162790697,-0.10963455149501661
azul-2T2017,2T2017,16,0.04395604395604396,84,0.23076923076923078,264,0.7252747252747253,-0.18681318681318682
azul-3T2021,3T2021,14,0.025408348457350273,61,0.11070780399274047,476,0.8638838475499092,-0.0852994555353902
azul-1T2018,1T2018,7,0.030303030303030304,27,0.11688311688311688,197,0.8528138528138528,-0.08658008658008658
azul-2T2020,2T2020,13,0.019726858877086494,71,0.10773899848254932,575,0.8725341426403642,-0.08801213960546282
azul-4T2022,4T2022,8,0.01762114537444934,53,0.11674008810572688,393,0.8656387665198237,-0.09911894273127753
azul-4T2019,4T2019,12,0.027972027972027972,125,0.2913752913752914,292,0.6806526806526807,-0.2634032634032634
azul-2T2019,2T2019,16,0.031007751937984496,118,0.22868217054263565,382,0.7403100775193798,-0.19767441860465115
azul-4T2018,4T2018,11,0.03514376996805112,79,0.2523961661341853,223,0.7124600638977636,-0.21725239616613418
azul-3T2019,3T2019,18,0.03991130820399113,115,0.2549889135254989,318,0.70509977827051,-0.21507760532150777
azul-4T2020,4T2020,15,0.02092050209205021,92,0.12831241283124128,610,0.8507670850767085,-0.10739191073919108
BB-3T2017,2017-11-10,83,0.2299168975069252,66,0.18282548476454294,212,0.5872576177285319,0.04709141274238227
BB-4T2021,2022-02-15,200,0.44150110375275936,20,0.04415011037527594,233,0.5143487858719646,0.3973509933774834
BB-1T2016,2016-05-13,106,0.22746781115879827,71,0.15236051502145923,289,0.6201716738197425,0.07510729613733906
BB-3T2022,3T2022,225,0.3605769230769231,26,0.041666666666666664,373,0.5977564102564102,0.3189102564102564
BB-4T2011,2012-02-15,123,0.3333333333333333,25,0.06775067750677506,221,0.5989159891598916,0.26558265582655827
BB-1T2013,1T2013,81,0.25796178343949044,57,0.18152866242038215,176,0.5605095541401274,0.07643312101910828
BB-3T2012,3T2012,168,0.23045267489711935,84,0.11522633744855967,477,0.654320987654321,0.11522633744855967
BB-2T2018,2018-08-10,82,0.27424749163879597,55,0.18394648829431437,162,0.5418060200668896,0.0903010033444816
BB-1T2012,2012-05-04,112,0.2562929061784897,44,0.10068649885583524,281,0.6430205949656751,0.15560640732265446
BB-2T2014,2T2014,112,0.3128491620111732,33,0.09217877094972067,213,0.5949720670391061,0.2206703910614525
BB-1T2019,2019-05-17,68,0.21587301587301588,45,0.14285714285714285,202,0.6412698412698413,0.07301587301587302
BB-1T2020,1T2020,75,0.16778523489932887,72,0.1610738255033557,300,0.6711409395973155,0.006711409395973154
BB-2T2015,2T2015,99,0.3113207547169811,44,0.13836477987421383,175,0.550314465408805,0.17295597484276728
BB-3T2018,3T2018,112,0.3822525597269625,41,0.13993174061433447,140,0.4778156996587031,0.24232081911262798
BB-4T2017,2018-02-23,138,0.3484848484848485,54,0.13636363636363635,204,0.5151515151515151,0.21212121212121213
BB-2T2012,2012-08-15,113,0.21772639691714837,52,0.1001926782273603,354,0.6820809248554913,0.11753371868978806
BB-2T2022,2022-08-16,210,0.43478260869565216,27,0.055900621118012424,246,0.5093167701863354,0.37888198757763975
BB-1T2022,2022-05-12,197,0.2810271041369472,63,0.0898716119828816,441,0.6291012838801712,0.19115549215406563
BB-2T2013,2T2013,120,0.33519553072625696,27,0.07541899441340782,211,0.5893854748603352,0.25977653631284914
BB-3T2013,3T2013,124,0.24603174603174602,64,0.12698412698412698,316,0.626984126984127,0.11904761904761904
BB-1T2021,1T2021,130,0.24436090225563908,53,0.09962406015037593,349,0.6560150375939849,0.14473684210526316
BB-1T2017,2017-05-12,93,0.18271119842829076,113,0.2220039292730845,303,0.5952848722986247,-0.03929273084479371
BB-4T2014,4T2014,107,0.2972222222222222,23,0.06388888888888888,230,0.6388888888888888,0.23333333333333334
BB-1T2010,2010-05-14,114,0.32571428571428573,48,0.13714285714285715,188,0.5371428571428571,0.18857142857142858
