Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,12.289999961853027,12.949999809265137,12.289999961853027,12.949999809265137,7.627734184265137,17197200,,,,,,,,0,0,0
1,2010-01-05,12.970000267028809,13.09000015258789,12.800000190734863,13.0,7.657185554504394,13877200,,0.0038536553924107806,,,,,,0,0,0
2,2010-01-06,12.93000030517578,13.59000015258789,12.869999885559082,13.489999771118164,7.945800304412842,29372700,,0.036999030336141096,,,0.023437319387682388,,,1,0,0
3,2010-01-07,13.300000190734863,13.9399995803833,13.239999771118164,13.8100004196167,8.13428783416748,19797400,,0.02344466791522938,,,0.01666405509105914,,,1,0,0
4,2010-01-08,13.789999961853027,13.899999618530272,13.43000030517578,13.489999771118164,7.945800304412842,10376500,,-0.023444667915229266,,,0.026241495957102963,,,-1,0,0
5,2010-01-11,13.6899995803833,13.779999732971191,13.520000457763672,13.609999656677246,8.01648235321045,9414700,,0.008856190845837825,,,0.02273390335627183,,,1,0,0
6,2010-01-12,13.489999771118164,13.699999809265137,13.3100004196167,13.479999542236328,7.939911842346191,10341300,,-0.00959754411750033,0.04011133245688932,,0.02184250726061301,,,-1,0,0
7,2010-01-13,13.56999969482422,13.699999809265137,13.229999542236328,13.699999809265137,8.069497108459473,13221400,,0.016188991945761417,0.05244666901024003,,0.020260364290932927,0.008722400125092586,,1,1,0
8,2010-01-14,13.609999656677246,13.779999732971191,13.539999961853027,13.699999809265137,8.069497108459473,9401000,,0.0,0.015447638674098858,,0.018971770105808868,0.01883873033898685,,0,1,0
9,2010-01-15,13.449999809265137,13.649999618530272,13.449999809265137,13.619999885559082,8.022369384765625,5706300,3.140919369660799,-0.005857351408426703,-0.013854380649557156,,0.0182595841457785,0.02929181096915495,,-1,-1,0
10,2010-01-18,13.600000381469728,13.670000076293944,13.43000030517578,13.529999732971191,7.969362258911133,4269500,2.8635742306805745,-0.006629340857627679,0.0029609464080445464,,0.017644657775852023,0.02698497999913412,,-1,1,0
11,2010-01-19,13.420000076293944,13.609999656677246,13.329999923706056,13.5,7.951691627502441,5959800,2.6955127432181323,-0.0022197825333254697,-0.008115026971118693,,0.016857103198354203,0.02662586477728111,,-1,-1,0
12,2010-01-20,13.399999618530272,13.4399995803833,12.970000267028809,13.279999732971191,7.822109699249268,15368100,2.3724104024430726,-0.016430388679562796,-0.014947871533181238,,0.01709887669851452,0.026785806734322286,,-1,-1,0
13,2010-01-21,13.3100004196167,13.329999923706056,12.520000457763672,12.670000076293944,7.462810039520264,16296700,2.2598782772187707,-0.04702227649508646,-0.07815913997402907,,0.021297875704373,0.039990972260307414,,-1,-1,0
14,2010-01-22,12.489999771118164,13.020000457763672,12.40999984741211,12.630000114440918,7.439249515533447,11609800,2.2710651008272187,-0.003162052001032411,-0.08132119197506153,,0.020466162917485427,0.046096709001093805,,-1,-1,0
15,2010-01-26,12.449999809265137,12.59000015258789,12.289999961853027,12.420000076293944,7.315556526184082,15219700,2.3734604771304246,-0.016766860476366413,-0.09223070104300117,,0.020097370943624352,0.050728390015059806,,-1,-1,0
16,2010-01-27,12.489999771118164,12.489999771118164,12.029999732971191,12.199999809265137,7.185971736907959,12482400,2.3951260168471356,-0.017872356106177996,-0.10347371629155144,,0.01977884055427387,0.05462445475692181,,-1,-1,0
17,2010-01-28,12.369999885559082,12.600000381469728,12.260000228881836,12.600000381469728,7.4215803146362305,9353100,2.288712604481661,0.03226125930488459,-0.06899267445334131,,0.02104626769866483,0.053570417373160116,,1,-1,0
18,2010-01-29,12.600000381469728,12.850000381469728,12.600000381469728,12.729999542236328,7.498149871826172,8330300,2.250459705558297,0.01026429144293469,-0.042297994330843816,,0.02060886403909546,0.051418701900123535,,1,-1,0
