Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
3182,2023-01-25,4.550000190734863,4.679999828338623,4.510000228881836,4.579999923706055,4.413156509399414,5228100,5.549953919961033,0.002185841451921169,0.04465026337687571,0.002185841451921169,0.025403186903570896,0.058238388198052674,0.11329888940014957,0,1,0
3183,2023-01-26,4.599999904632568,4.650000095367432,4.53000020980835,4.599999904632568,4.432427406311035,1951600,5.069514788312859,0.00435718604526782,0.0,0.0109289877789346,0.02539931726668378,0.058229222690833964,0.1132812117517603,1,0,0
3184,2023-01-27,4.599999904632568,4.619999885559082,4.489999771118164,4.510000228881836,4.345706462860107,1589000,4.8673703196172,-0.019759043593905536,-0.013216016096716611,0.047682172153718186,0.02539771933329197,0.058220493554932126,0.11326678667231636,-1,-1,1
3185,2023-01-30,4.53000020980835,4.570000171661377,4.409999847412109,4.460000038146973,4.29752779006958,2739500,4.754291764220648,-0.011148412822933095,-0.004474268506761542,-0.0177781990970941,0.025394485862037717,0.05821137714301116,0.11324921447056607,-1,0,-1
3186,2023-01-31,4.460000038146973,4.599999904632568,4.420000076293945,4.539999961853027,4.374613285064697,5908000,5.195361793692207,0.01777819909709399,-0.0022002695408100477,0.020022918569514114,0.02539247436654708,0.05820223093331488,0.11323201225210265,1,0,1
3187,2023-02-01,4.559999942779541,4.590000152587891,4.460000038146973,4.539999961853027,4.374613285064697,4575600,4.804941757675698,0.0,-0.006586229822555663,0.06836379114001695,0.025388489099602056,0.05819317975212393,0.11322108812705386,0,-1,1
3188,2023-02-02,4.519999980926514,4.809999942779541,4.510000228881836,4.570000171661377,4.403520584106445,7921500,5.493600148835386,0.006586229822555579,-0.002185841451921187,0.12079628862831998,0.025384781349580495,0.05818404200541234,0.11322432918274435,1,0,1
3189,2023-02-03,4.559999942779541,4.570000171661377,4.260000228881836,4.28000020980835,4.124085426330566,5833600,5.902482153104502,-0.06556007336479515,-0.07210310086198403,0.03567568156883322,0.02540726325961873,0.05818871413150417,0.11320845631558987,-1,-1,1
3190,2023-02-06,4.28000020980835,4.329999923706055,4.110000133514404,4.139999866485596,3.989184856414795,4729700,6.12985490789425,-0.03325736698284915,-0.08560142425092775,-0.02622318525525114,0.025410056918924527,0.058199073804115625,0.1131913900056263,-1,-1,-1
3191,2023-02-07,4.150000095367432,4.170000076293945,3.930000066757202,3.9700000286102295,3.8253777027130127,6180900,6.4700488521515584,-0.04192970518169888,-0.1163827166096935,-0.12308657943195757,0.025416851251406462,0.05822607083614234,0.11319388250427244,-1,-1,-1
3192,2023-02-08,4.019999980926514,4.099999904632568,3.920000076293945,4.070000171661377,3.921734809875488,7301600,6.652076771133991,0.02487690123332463,-0.10928401447346289,-0.09374528595058547,0.025416724354999275,0.05824872615123087,0.11318768379733687,1,-1,-1
3193,2023-02-09,4.070000171661377,4.070000171661377,3.900000095367432,3.950000047683716,3.8061063289642334,6413300,7.167787077262527,-0.029927403765362785,-0.13921141823882566,-0.1802096605397723,0.02541821405694062,0.05829124105604291,0.11321391186764809,-1,-1,-1
