Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,,,,,,,0,0,0
1,2010-01-05,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,,,,,,0,0,0
2,2010-01-06,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,,,0.0,,,0,0,0
3,2010-01-07,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,,,0.0,,,0,0,0
4,2010-01-08,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,,,0.0,,,0,0,0
5,2010-01-11,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,,,0.0,,,0,0,0
6,2010-01-12,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,0.0,,0.0,,,0,0,0
7,2010-01-13,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,0.0,,0.0,0.0,,0,0,0
8,2010-01-14,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,,0.0,0.0,,0.0,0.0,,0,0,0
9,2010-01-15,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,0.0,0.0,0.0,,0.0,0.0,,0,0,0
10,2010-01-18,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,0.0,0.0,0.0,,0.0,0.0,,0,0,0
11,2010-01-19,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,0.0,0.0,0.0,,0.0,0.0,,0,0,0
12,2010-01-20,24.16930389404297,24.16930389404297,24.16930389404297,24.16930389404297,9.791129112243652,0,0.0,0.0,0.0,,0.0,0.0,,0,0,0
