Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2013-10-28,6.5,6.5,6.353332996368408,6.403333187103272,5.971816539764404,12658800,,,,,,,,0,0,0
1,2013-10-29,6.400000095367432,6.416666030883789,6.283332824707031,6.309999942779541,5.884772300720215,1794300,,-0.014683110641528921,,,,,,0,0,0
2,2013-10-30,6.266665935516357,6.266665935516357,6.170000076293945,6.170000076293945,5.754207611083984,1532100,,-0.02243670284332882,,,0.005482617624447843,,,-1,0,0
3,2013-10-31,6.116665840148926,6.436666011810303,6.116665840148926,6.393332958221436,5.962489604949951,2972700,,0.03555676715434587,,,0.031483874378659946,,,1,0,0
4,2013-11-01,6.323332786560059,6.656665802001953,6.296666145324707,6.633333206176758,6.18631649017334,539700,,0.03685172247580451,,,0.031780548802013406,,,1,0,0
5,2013-11-04,6.763332843780518,7.093332767486572,6.703332901000977,6.993332862854004,6.522056579589844,1581600,,0.05284991723547596,,,0.033840670559483116,,,1,0,0
6,2013-11-05,6.993332862854004,7.1966657638549805,6.933332920074463,7.166666030883789,6.683708190917969,569100,,0.024483199408625735,0.11262179278939445,,0.0303971334692038,,,1,0,0
7,2013-11-06,7.170000076293945,7.296666145324707,6.949999809265137,6.960000038146973,6.490969181060791,213600,,-0.029261097837512445,0.098043805593411,,0.033159639368027946,0.010308193602330568,,-1,1,0
8,2013-11-07,6.96999979019165,7.166666030883789,6.96999979019165,7.166666030883789,6.683708190917969,316800,,0.02926109783751233,0.14974160627425218,,0.03130686479831148,0.026655396136219974,,1,1,0
9,2013-11-08,7.166666030883789,7.233333110809326,7.059999942779541,7.179999828338623,6.696144104003906,273900,5.986132071837559,0.001858901935965064,0.11604374105587131,,0.029566766084208055,0.021859998448345873,,0,1,0
10,2013-11-11,7.153333187103272,7.176665782928467,7.126666069030762,7.176665782928467,6.693034648895264,25800,2.6538623276952777,-0.00046447287349431064,0.07872754570657262,,0.028185887678067657,0.026164620674609968,,0,1,0
11,2013-11-12,7.133333206176758,7.176665782928467,7.056665897369385,7.150000095367432,6.66816520690918,696300,2.3924881080720244,-0.0037226403279103696,0.022154988143186297,,0.027125535658140326,0.04317754052618003,,-1,1,0
12,2013-11-13,7.156665802001953,7.216666221618652,7.116665840148926,7.216666221618652,6.730339527130127,138600,2.044201581346921,0.009280851517754646,0.006952640252315228,,0.025864079628186567,0.05188468805788951,,1,1,0
13,2013-11-14,7.216666221618652,7.329999923706055,7.150000095367432,7.329999923706055,6.836035251617432,333300,1.3617730595831736,0.01558232982039553,0.0517960679102233,,0.024811940521895122,0.04932389689093217,,1,1,0
14,2013-11-18,7.363333225250244,7.363333225250244,7.243332862854004,7.28000020980835,6.789405345916748,688200,1.42069770188552,-0.006844562186452066,0.015690407886258712,,0.024279804941039335,0.050806434225146295,,-1,1,0
15,2013-11-19,7.276666164398193,7.28000020980835,7.00666618347168,7.25,6.761425971984863,419400,1.0902449533113712,-0.004129549403562889,0.009701956546730714,,0.02364708077052764,0.05184426987451676,,-1,1,0
16,2013-11-21,7.106666088104248,7.216666221618652,7.00666618347168,7.00666618347168,6.534490585327148,588300,1.092036155604355,-0.034139418121081413,-0.02397298870085641,,0.025186549466675184,0.05619058055005482,,-1,-1,0
17,2013-11-22,7.046666145324707,7.096665859222412,6.7733330726623535,6.873332977294922,6.4101433753967285,535800,1.1825222929681016,-0.019212754150821368,-0.03946310252376754,,0.025119944042444126,0.0605078410419133,,-1,-1,0
18,2013-11-25,6.833333015441895,7.016665935516357,6.813333034515381,6.900000095367432,6.435012340545654,163200,1.1353722522238896,0.003872120629944825,-0.04487183341157738,,0.02437002409332159,0.06360875709042557,,1,-1,0
19,2013-11-26,6.836666107177734,7.2133331298828125,6.736666202545166,7.2133331298828125,6.727230548858643,264000,1.1328060057893796,0.04440979185292474,-0.016044371379048298,,0.02542068181123333,0.06308790664609637,,1,-1,0
20,2013-11-27,7.073332786560059,7.2133331298828125,7.073332786560059,7.199999809265137,6.71479606628418,141900,1.1672736841611475,-0.0018500909836351397,-0.011049900176231291,,0.0248091917746404,0.062117524461116284,,0,-1,0
21,2013-11-28,7.199999809265137,7.216666221618652,7.116665840148926,7.183332920074463,6.699252128601074,155400,1.0081350663505173,-0.0023175620684530713,-0.00923791284112154,,0.024246814820860423,0.06102503931278776,,0,-1,0
22,2013-11-29,7.113333225250244,7.25,7.086666107177734,7.183332920074463,6.699252128601074,168000,1.0166464812232712,0.0,0.024901505279959935,0.11494473843096885,0.023691226641851228,0.05911449652419702,,0,1,0
23,2013-12-02,7.03000020980835,7.143332958221436,7.00333309173584,7.143332958221436,6.661948204040527,137700,0.9565118779201377,-0.0055839326648427345,0.03853032676593872,0.12404391640765505,0.023255993361412694,0.0573709881126931,0.006434090450538099,-1,1,1
24,2013-12-03,7.013332843780518,7.096665859222412,6.853332996368408,6.996665954589844,6.525164604187012,392100,0.863115638376636,-0.020745785319060503,0.013912420816933368,0.1257348339319233,0.023332840002175774,0.05591284501293671,0.005803453035980763,-1,1,1
25,2013-12-04,6.996665954589844,6.996665954589844,6.833333015441895,6.916666030883789,6.45055627822876,332400,0.8325611539831212,-0.011499807810445448,-0.0419971788464369,0.07867825896713178,0.023042768781619576,0.05683423013385505,0.021965317468632742,-1,-1,1
26,2013-12-05,6.996665954589844,7.0,6.703332901000977,6.900000095367432,6.435012340545654,567000,0.8239198687564674,-0.002412613006487798,-0.04255970086928964,0.03941392348483953,0.02260293590928986,0.057472455116587946,0.03718187017068639,-1,-1,1
27,2013-12-06,6.860000133514404,6.866665840148926,6.693333148956299,6.866665840148926,6.403924942016602,308700,0.7595190314947364,-0.004842684187783856,-0.04508482298862041,-0.01827867793842017,0.02221368888728311,0.05800361610250513,0.05748130258111312,-1,-1,-1
28,2013-12-09,6.78000020980835,6.809999942779541,6.72666597366333,6.766665935516357,6.310664176940918,535200,0.8623400122779941,-0.014670145731947394,-0.05975496872056781,-0.057432023078993505,0.022041067577579083,0.059125622959249134,0.07315321447569635,-1,-1,-1
29,2013-12-10,6.71999979019165,6.769999980926514,6.546666145324707,6.6966657638549805,6.245380878448486,1634100,1.234766599014159,-0.010398797788233223,-0.06456983384395833,-0.03856972302971428,0.02176544685769952,0.060209379052441524,0.07587118093806149,-1,-1,-1
30,2013-12-11,6.666666030883789,6.71999979019165,6.646666049957275,6.703332901000977,6.251598834991455,975300,1.4620487017588493,0.000995113571224522,-0.04282893495367339,-0.06683570729600224,0.021387123692664167,0.060034164143293746,0.08033190477925041,0,-1,-1
31,2013-12-12,6.670000076293945,6.736666202545166,6.599999904632568,6.683332920074463,6.232946872711182,670200,1.600611294037274,-0.0029880103921032406,-0.034317137535331124,-0.07168261962407076,0.021043275646438077,0.059515334078397104,0.08272240230999682,-1,-1,-1
32,2013-12-13,6.686666011810303,6.849999904632568,6.673333168029785,6.849999904632568,6.388382434844971,1134000,1.8709519261173433,0.024631862017104322,-0.007272662511739075,-0.046586284733472094,0.02110519813212895,0.05845547489609072,0.08123375102661098,1,-1,-1
