Date,event,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2018-04-26,0,5.800000190734863,5.849999904632568,5.434000015258789,5.567999839782715,5.434865474700928,29354000,,,,,,,0,0,0
2018-04-27,0,5.5980000495910645,5.730000019073486,5.5,5.599999904632568,5.466100215911865,13982500,0.0057306864537429,,,,,,0,0,0
2018-04-30,0,5.570000171661377,5.599999904632568,5.510000228881836,5.53000020980835,5.397773742675781,5555500,-0.0125787272369351,,,0.0129467105802282,,,-1,0,0
2018-05-02,0,5.400000095367432,5.590000152587891,5.400000095367432,5.461999893188477,5.331398963928223,6425000,-0.0123728499781436,,,0.010512017301504,,,-1,0,0
2018-05-03,0,5.421999931335449,5.579999923706055,5.360000133514404,5.498000144958496,5.3665385246276855,11859000,0.0065694126126051,,,0.01075941091869,,,1,0,0
2018-05-04,0,5.533999919891357,5.533999919891357,5.28000020980835,5.349999904632568,5.222077369689941,9492000,-0.0272878730265044,,,0.0142557655409969,,,-1,0,0
2018-05-07,0,5.329999923706055,5.400000095367432,5.320000171661377,5.400000095367432,5.2708821296691895,5628000,0.0093024281486372,-0.0306369230265979,,0.0145741969690971,,,1,0,0
2018-05-08,0,5.429999828338623,5.460000038146973,5.360000133514404,5.400000095367432,5.2708821296691895,4736000,0.0,-0.0363676094803408,,0.0134436119078215,0.0040522072522954,,0,-1,0
2018-05-09,0,5.400000095367432,5.418000221252441,5.314000129699707,5.380000114440918,5.251360893249512,4996000,-0.0037105757856251,-0.0274994580290308,,0.0124485941081641,0.0044968241386828,,-1,-1,0
2018-05-10,0,5.420000076293945,5.527999877929688,5.355999946594238,5.440000057220459,5.30992603302002,5946500,0.011090675941079,-0.0040359321098081,,0.0127237309650973,0.0142150615308635,,1,-1,0
2018-05-11,0,5.498000144958496,5.639999866485596,5.495999813079834,5.519999980926514,5.388012409210205,8790000,0.0145987854473442,0.0039934407249308,,0.0131692941234318,0.0177614268278156,,1,1,0
2018-05-14,1,5.578000068664551,5.5879998207092285,5.464000225067139,5.464000225067139,5.333352088928223,5256500,-0.0101966933742629,0.0210846203771724,,0.0128063391534533,0.0227806977363162,,-1,1,0
2018-05-15,0,5.619999885559082,5.820000171661377,5.599999904632568,5.789999961853027,5.651556968688965,13513000,0.0579511215370809,0.0697333137656161,,0.0211128927859353,0.0373161958492423,,1,1,0
2018-05-16,0,5.789999961853027,5.961999893188477,5.710000038146973,5.961999893188477,5.819444179534912,8844000,0.0292736923440145,0.0990070061096307,,0.0214632409707389,0.0493162042722874,,1,1,0
2018-05-17,0,6.0,6.196000099182129,6.0,6.059999942779541,5.915100574493408,7808000,0.0163038132984081,0.1190213951936641,,0.02083140781534,0.0583338907526358,,1,1,0
2018-05-18,0,6.059999942779541,6.059999942779541,5.8460001945495605,5.920000076293945,5.778448104858398,14701000,-0.023373328855498,0.0845573903970869,,0.0214629790266941,0.0582559903115971,,-1,1,0
2018-05-21,0,5.940000057220459,6.2179999351501465,5.800000190734863,6.159999847412109,6.01270866394043,9509000,0.0397402909912615,0.1096988959410043,,0.022569835551052,0.0602784224802662,,1,1,0
2018-05-22,0,6.159999847412109,6.559999942779541,6.159999847412109,6.550000190734863,6.39338493347168,6941500,0.06138832599232,0.1812839153075873,,0.0256120233854071,0.0709548557195925,,1,1,0
2018-05-23,0,6.550000190734863,6.550000190734863,6.199999809265137,6.538000106811523,6.381671905517578,7315000,-0.0018337541279345,0.1214990396425717,,0.0249918839411038,0.0708353724450423,,0,1,0
2018-05-24,0,6.360000133514404,6.40399980545044,6.084000110626221,6.099999904632568,5.95414400100708,12331500,-0.0693425690937917,0.0228827782047654,,0.030203986207285,0.0685862247135262,,-1,1,0
