Date,event,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-01-04,0,12.681967735290527,12.691059112548828,12.254690170288086,12.500146865844728,6.693387031555176,5763491,,,,,,,0,0,0
2010-01-05,0,12.527420043945312,12.554693222045898,12.300145149230955,12.336508750915527,6.605766296386719,2872396,-0.013177336379006,,,,,,0,0,0
2010-01-06,0,12.48196506500244,12.545601844787598,12.2274169921875,12.545601844787598,6.717728614807129,3491358,0.0168070964132859,,,0.0212021957574619,,,1,0,0
2010-01-07,0,12.500146865844728,12.500146865844728,12.027414321899414,12.09105110168457,6.474331378936768,2876686,-0.0369045529345759,,,0.0269165014164732,,,-1,0,0
2010-01-08,0,12.254690170288086,12.26378059387207,11.5455904006958,11.736501693725586,6.284482002258301,4469577,-0.0297618124070567,,,0.0238776659019537,,,-1,0,0
2010-01-11,0,11.91832160949707,12.063777923583984,11.745593070983888,11.8910493850708,6.367237091064453,2287202,0.0130821763943437,,,0.024371533263997,,,1,0,0
2010-01-12,0,11.791048049926758,12.300145149230955,11.700138092041016,12.09105110168457,6.474331378936768,4215370,0.0166796360127128,-0.0332747929002959,,0.0243665774313139,,,1,0,0
2010-01-13,0,12.26378059387207,12.26378059387207,11.727411270141602,11.91832160949707,6.381842613220215,4179070,-0.0143887534555997,-0.0344862099768897,,0.0224932478919149,0.0008566012297046,,-1,-1,0
2010-01-14,0,11.981959342956545,12.181962013244627,11.8819580078125,12.036504745483398,6.44512414932251,3137822,0.0098672470522526,-0.0414260593379229,,0.0216432587523193,0.0043983365231353,,1,-1,0
2010-01-15,0,12.2183256149292,12.2183256149292,11.68195629119873,11.818321228027344,6.328292369842529,3532498,-0.0182931203978332,-0.0228146268011802,,0.020744471307365,0.0076816802347251,,-1,-1,0
2010-01-18,0,11.909231185913086,12.027414321899414,11.84559440612793,11.909231185913086,6.376974105834961,1140796,0.0076628554978752,0.0146100411037518,,0.0200455840864006,0.0223071155161478,,1,1,0
