Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,21.513051986694336,22.17462539672852,21.232240676879883,21.79386329650879,19.511449813842773,3156197,,,,,,,,0,0,0
1,2010-01-05,21.76530647277832,22.11275291442871,21.66535758972168,22.022321701049805,19.71598243713379,2997988,,0.010428134856633567,,,,,,0,0,0
2,2010-01-06,21.96996688842773,22.464956283569336,21.965206146240234,22.322172164916992,19.98442840576172,3079508,,0.0135237925413101,,,0.002188960541067024,,,1,0,0
3,2010-01-07,22.127031326293945,22.422121047973636,21.82718086242676,22.18414688110352,19.86085700988769,2408643,,-0.00620258034317725,,,0.010608907984454647,,,-1,0,0
4,2010-01-08,22.293615341186523,22.36976623535156,21.841459274291992,22.27457618713379,19.94181632995605,1658778,,0.004068039904072794,,,0.008711301461038917,,,1,0,0
5,2010-01-11,22.35072898864746,22.517311096191406,21.96996688842773,22.203184127807617,19.877901077270508,1759629,,-0.003210234112026651,,,0.008481159833777435,,,-1,0,0
6,2010-01-12,21.950929641723636,22.13179016113281,21.760547637939453,22.13179016113281,19.81398582458496,2257788,,-0.0032205729139630304,0.01538657993284958,,0.008097898478079424,,,-1,0,0
7,2010-01-13,22.079435348510746,22.360248565673828,21.82242202758789,22.33169174194336,19.99295234680176,1987173,,0.008991785666334585,0.013950230742550657,,0.007781271774002684,0.0010156522526121748,,1,1,0
8,2010-01-14,22.36500740051269,22.393564224243164,21.908092498779297,21.917612075805664,19.622238159179688,3411054,,-0.018716305770184447,-0.01828986756894387,,0.010653520892009253,0.019042015625419642,,-1,-1,0
9,2010-01-15,21.893814086914062,22.255538940429688,21.58444595336914,22.08419418334961,19.77137565612793,3098628,8.220816662229604,0.007571694750227667,-0.004515592475538978,,0.010224733115863699,0.01607898188763857,,1,-1,0
10,2010-01-18,22.293615341186523,22.30313491821289,22.003284454345703,22.15558815002441,19.835289001464844,1465902,7.697663403524906,0.0032274063654206494,-0.005356226014191243,,0.00965596907063399,0.014271287472028896,,1,-1,0
11,2010-01-19,21.860498428344727,22.40308380126953,21.860498428344727,22.36976623535156,20.027040481567383,3158298,7.764343651874986,0.009620760332606896,0.007474768430442265,,0.009470761531183662,0.01310234194952147,,1,1,0
12,2010-01-20,22.36976623535156,22.94091033935547,21.917612075805664,22.94091033935547,20.53836441040039,5072354,8.450536875524426,0.025211187375110997,0.03590652871951616,,0.011180953957947078,0.017684715912361676,,1,1,0
13,2010-01-21,22.840959548950195,22.893314361572266,21.917612075805664,22.507793426513672,20.150609970092773,4106292,9.012335652596253,-0.01906001244275746,0.007854730610424224,,0.012509205749814881,0.016381332655798747,,-1,1,0
14,2010-01-22,22.13179016113281,22.579185485839844,22.13179016113281,22.27457618713379,19.94181632995605,2602150,9.31511151768694,-0.010415709250769055,0.016155327129839397,,0.012502832965496612,0.01565416699884308,,-1,1,0
15,2010-01-26,21.922372817993164,21.98900413513184,21.327430725097656,21.513051986694336,19.26004409790039,3705201,9.900698219723179,-0.03478615417440473,-0.02620252179479287,,0.01527143605682951,0.018226655634359087,,-1,-1,0
16,2010-01-27,21.42738151550293,22.24601936340332,21.42738151550293,22.08419418334961,19.77137565612793,2668333,10.029788375680777,0.026202521794792866,-0.003227406365420635,,0.01623139674898121,0.017437152084267563,,1,-1,0
17,2010-01-28,22.30313491821289,22.36976623535156,21.4749755859375,21.703432083129883,19.430482864379883,2460959,10.159962194999366,-0.01739210320585245,-0.030240269903879877,,0.01632537797820964,0.019277080194098004,,-1,-1,0
18,2010-01-29,21.98424530029297,22.13179016113281,21.34170913696289,21.489255905151367,19.238740921020508,2901970,9.981278408123709,-0.009917112166086001,-0.06536856944507688,,0.016001189572600015,0.026016008450981624,,-1,-1,0
