Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2010-01-04,3.538014888763428,3.659329891204834,3.530060052871704,3.530060052871704,2.7404532432556152,3360374,,,,,,,,0,0,0
1,2010-01-05,3.5877349376678467,3.5976779460906982,3.482330083847046,3.5579030513763428,2.762068033218384,3511221,,0.007856362584737476,,,,,,0,0,0
2,2010-01-06,3.579780101776123,3.579780101776123,3.5121610164642334,3.5201170444488525,2.732733964920044,2148064,,-0.010677126121704138,,,0.01310515554336916,,,-1,0,0
3,2010-01-07,3.530060052871704,3.530060052871704,3.4803409576416016,3.4803409576416016,2.701854705810547,826642,,-0.011364095168500132,,,0.010904036915649225,,,-1,0,0
4,2010-01-08,3.4982399940490723,3.540004014968872,3.460453987121582,3.5320489406585693,2.7419967651367188,2579990,,0.014747936132355411,,,0.013194550268920805,,,1,0,0
5,2010-01-11,3.5579030513763428,3.5579030513763428,3.500228881835937,3.5240941047668457,2.73582124710083,1387291,,-0.00225473742952813,,,0.011476925030333813,,,-1,0,0
6,2010-01-12,3.530060052871704,3.540004014968872,3.458465099334717,3.502218008041382,2.718838930130005,1572331,,-0.006226738711215771,-0.007918398713855234,,0.010542994615063972,,,-1,0,0
7,2010-01-13,3.530060052871704,3.530060052871704,3.4564759731292725,3.4564759731292725,2.683328628540039,1066992,,-0.013146875831064966,-0.028921637129657885,,0.0106118796517967,0.014851532310691857,,-1,-1,0
8,2010-01-14,3.4564759731292725,3.472385883331299,3.36101508140564,3.36101508140564,2.609220027923584,1165546,,-0.028006712624662523,-0.04625122363261619,,0.013214886929194014,0.01919572894581389,,-1,-1,0
9,2010-01-15,3.3689699172973637,3.418689012527466,3.311295986175537,3.335160970687866,2.589148998260498,1659319,0.9608496776777612,-0.007722087177433821,-0.04260921564154988,,0.012372724319689065,0.017356369785096113,,-1,-1,0
10,2010-01-18,3.36101508140564,3.380903005599976,3.34112811088562,3.353060007095337,2.6030445098876958,1281196,0.853049442541373,0.005352475704053341,-0.052004676069851846,,0.012234268655888666,0.017624877722746984,,1,-1,0
11,2010-01-19,3.3789141178131104,3.380903005599976,3.3510708808898926,3.3689699172973637,2.6153953075408936,2985770,0.818377141255929,0.004733530000002123,-0.045016408640321526,,0.011982465672600022,0.016231846817481455,,1,-1,0
12,2010-01-20,3.3789141178131104,3.3789141178131104,3.2695319652557373,3.34112811088562,2.593780755996704,3407136,0.8728334715838564,-0.00829869266343053,-0.04708836259253631,,0.011484570927959445,0.01528906254555566,,-1,-1,0
