Date,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
0,2017-02-24,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,3.5267105102539062,5200,,,,,,,,0,0,0
1,2017-03-01,4.550000190734863,4.550000190734863,4.487500190734863,4.487500190734863,3.478267192840576,17200,,-0.013831333019087623,,,,,,0,0,0
2,2017-03-02,4.487500190734863,4.487500190734863,4.487500190734863,4.487500190734863,3.478267192840576,0,,0.0,,,0.009780229370646262,,,0,0,0
3,2017-03-03,4.75,4.75,4.625,4.6875,3.633287191390991,7200,,0.0436035641844441,,,0.02997594591071341,,,1,0,0
4,2017-03-06,4.699999809265137,4.875,4.625,4.800000190734863,3.7204861640930176,22800,,0.023716548149083735,,,0.02542825764539931,,,1,0,0
5,2017-03-07,4.525000095367432,4.75,4.525000095367432,4.59499979019165,3.561590671539306,13600,,-0.04364708609958344,,,0.03369253470242713,,,-1,0,0
6,2017-03-08,4.554999828338623,4.75,4.465000152587891,4.625,3.584843397140503,16400,,0.006507527372776417,0.0163492205876329,,0.030192442014410438,,,1,0,0
7,2017-03-09,4.474999904632568,4.75,4.40749979019165,4.747499942779541,3.6797938346862793,6800,,0.026141937136940428,0.056322490743661,,0.028948056349766323,0.02826537039352931,,1,1,0
8,2017-03-10,4.525000095367432,4.744999885559082,4.5,4.672500133514404,3.6216611862182617,26000,,-0.015923915628588137,0.04039857511507288,,0.02790599512756132,0.02012380377024391,,-1,1,0
9,2017-03-13,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.5654656887054443,2400,0.0049371897413719055,-0.015638138496782254,-0.01884312756615338,,0.026857771029827403,0.032695254179244064,,-1,-1,0
10,2017-03-14,4.697500228881836,4.75,4.625,4.647500038146973,3.602282762527466,3600,0.004874670144343502,0.010273071904198926,-0.03228660381103796,,0.02548326989282565,0.03775488914826394,,1,-1,0
11,2017-03-15,4.625,4.670000076293945,4.625,4.670000076293945,3.619722843170166,6400,0.004447914514463383,0.004829715039199721,0.016190197327745095,,0.024189351745429074,0.033804654024772424,,1,1,0
12,2017-03-16,4.625,4.747499942779541,4.625,4.650000095367432,3.604222059249878,3200,0.004582175143720917,-0.004291507734220386,0.005391162220748384,,0.02314358892198459,0.030993767135212694,,-1,1,0
13,2017-03-17,4.625,4.724999904632568,4.625,4.650000095367432,3.604222059249878,4400,0.004462261010812165,0.0,-0.020750774916192063,,0.022163995880870542,0.03093381846237621,,0,-1,0
14,2017-03-20,4.574999809265137,4.574999809265137,4.375,4.375,3.391068696975708,8000,0.003790597205457577,-0.060960830955305086,-0.06578769024290908,,0.027086213043863248,0.03794378077076265,,-1,-1,0
15,2017-03-21,4.375,4.375,4.252500057220459,4.252500057220459,3.296118259429932,10000,0.0036104371430162236,-0.028399630471932606,-0.07854918221805943,,0.02692476298257714,0.04349141959900966,,-1,-1,0
16,2017-03-22,4.449999809265137,4.650000095367432,4.449999809265137,4.647500038146973,3.602282762527466,623200,0.029059239707511432,0.08882225412225837,0.0,,0.034943124067698575,0.04133281232002161,,1,0,0
17,2017-03-23,4.545000076293945,4.642499923706055,4.474999904632568,4.474999904632568,3.468578577041626,12000,0.029252482929334918,-0.037822867147040605,-0.04265258218624025,,0.03514056060331904,0.0407009299698507,,-1,-1,0
18,2017-03-24,4.480000019073486,4.572500228881836,4.460000038146973,4.465000152587891,3.460827112197876,46800,0.030041777994620312,-0.002237267790232235,-0.04059834224225212,,0.03409264401677376,0.03986092277789608,,0,-1,0
19,2017-03-27,4.474999904632568,4.474999904632568,4.449999809265137,4.449999809265137,3.44920015335083,1600,0.030006408265282437,-0.0033652457141051108,-0.04396358795635729,,0.033136360426917394,0.03919927460550147,,-1,-1,0
20,2017-03-28,4.487500190734863,4.675000190734863,4.487500190734863,4.675000190734863,3.623598337173462,61200,0.03243698498930778,0.04932518336903865,0.0663224263679865,,0.034171835076840684,0.04320615851822842,,1,1,0
21,2017-03-29,4.695000171661377,4.75,4.65749979019165,4.697500228881836,3.641038179397583,85200,0.0357785125982956,0.004801307178153693,0.09952336401807312,,0.03331507372701852,0.04985141126229473,,1,1,0
22,2017-03-30,4.697500228881836,4.762499809265137,4.625,4.724999904632568,3.662352561950684,349200,0.05053174408985565,0.005836862307156714,0.016537972202971447,0.03774014770637339,0.032525211869248845,0.04849302548888001,,1,1,0
23,2017-03-31,4.695000171661377,4.767499923706055,4.695000171661377,4.75,3.681730747222901,390400,0.06707917953542994,0.005277235954082432,0.05963807530409428,0.05684871667954341,0.03178608344235673,0.049206332688661834,0.013511798699699384,1,1,1
24,2017-04-03,4.724999904632568,4.8125,4.675000190734863,4.8125,3.730175256729126,105200,0.07133144190815066,0.013072264905905824,0.0749476080002322,0.06992098158544915,0.03117138269437171,0.05067541563515575,0.01618449663065059,1,1,1
