Date,return
2010-01-05,0.009637602758282309
2010-01-06,-0.0050167063319053245
2010-01-07,-0.007150437232055954
2010-01-08,-0.010182469277150665
2010-01-11,0.010604545920594647
2010-01-12,0.0016862762806973066
2010-01-13,0.006717145388703834
2010-01-14,-0.02757334156287897
2010-01-15,-0.015168263078719145
2010-01-18,0.004357354404934607
2010-01-19,0.006068487918573856
2010-01-20,-0.02140289386863109
2010-01-21,-0.033673192877815866
2010-01-22,-0.009174388399567558
2010-01-26,0.03174869545353256
2010-01-27,-0.018018529691536878
2010-01-28,0.01801852969153693
2010-01-29,0.005342816211642582
2010-02-01,-0.021998668166344267
2010-02-02,-0.0013626777368351524
2010-02-03,0.019356978715048965
2010-02-04,-0.0639739926990625
2010-02-05,-0.03827059119276083
2010-02-08,0.021495649031750667
2010-02-09,0.02670642046779848
2010-02-10,0.012161091721507287
2010-02-11,0.020704677147028294
2010-02-12,-0.002279533972660484
2010-02-17,0.017643588657205514
2010-02-18,-0.00539575727621809
2010-02-19,-0.006331979186607778
2010-02-22,-0.004091845708065116
2010-02-23,-0.02771543736506663
2010-02-24,-0.008939093369487448
2010-02-25,0.001888595945972053
2010-02-26,0.00892230198599307
2010-03-01,-0.0065666085796005705
2010-03-02,-0.007083887898723133
2010-03-03,0.009903470358643971
2010-03-04,0.017213693091886487
2010-03-05,0.010096482762989835
2010-03-08,0.012253389383661812
2010-03-09,-0.0163714468660619
2010-03-10,0.015468909574239463
2010-03-11,-0.014094368941327737
2010-03-12,-0.011049777563635817
2010-03-15,-0.02058075325403752
2010-03-16,0.003773538283452493
2010-03-17,0.007504810273847666
2010-03-18,0.012076270940632176
2010-03-19,0.011019428169229309
2010-03-22,-0.0004567758059744626
2010-03-23,-0.02263892330388697
2010-03-24,-0.01886850906091274
2010-03-25,-0.005730644261298786
2010-03-26,0.013793335166447776
2010-03-29,0.003771758950828069
2010-03-30,0.03241024138218945
2010-03-31,0.0013658700281574641
2010-04-01,0.01265835935269267
2010-04-05,-0.009478806004749428
2010-04-06,-0.011402625071641288
2010-04-07,-0.013857007533297133
2010-04-08,0.006490591778147565
2010-04-09,0.00782507690089757
2010-04-12,-0.01897764162746146
2010-04-13,-0.004683808777968585
2010-04-14,-0.00470594383335941
2010-04-15,-0.00472819449233076
2010-04-16,-0.01913927061643297
2010-04-19,-0.02643326220974845
2010-04-20,0.006920422455498514
2010-04-22,-0.0034542247088251046
2010-04-23,0.004930934047886226
2010-04-26,-0.02591076234208571
2010-04-27,-0.0307559260604866
2010-04-28,-0.018918068372954906
2010-04-29,0.039526760174195305
2010-04-30,0.024182511840977163
2010-05-03,0.00694455071246886
2010-05-04,-0.011434457270898332
2010-05-05,-0.0025030092229032675
2010-05-06,-0.019742549751915358
2010-05-07,-0.03856655149744398
2010-05-10,0.06081211047226263
2010-05-11,-0.007528201865174879
2010-05-12,0.014007191748155167
2010-05-13,0.017725824183189718
2010-05-14,-0.029719907554721706
2010-05-17,0.014970309626958233
2010-05-18,-0.012961245715088344
2010-05-19,-0.007049453944763714
2010-05-20,-0.04601479123152719
2010-05-21,0.04550940232210461
2010-05-24,0.011060872430867848
2010-05-25,-0.06081211047226255
2010-05-26,0.022591024079163677
2010-05-27,0.010335920186326805
2010-05-28,-0.0297438818091889
2010-05-31,0.02148364803488836
2010-06-01,-0.028393081422265817
2010-06-02,0.01534829230625045
2010-06-04,-0.011621921375174638
2010-06-07,-0.011221030829900898
2010-06-08,0.005359023643289584
2010-06-09,0.012745829625745012
2010-06-10,0.028610597213880092
2010-06-11,0.03278974065956916
2010-06-14,-0.0225855575560589
2010-06-15,0.003040990024067596
2010-06-16,0.004040454943105555
2010-06-17,0.0
2010-06-18,0.05682229314171776
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-0.05380272928775183
2010-06-29,-0.03998476479114722
2010-06-30,-0.03134395659784533
2010-07-01,0.008062430155283384
2010-07-02,0.018563299253733706
2010-07-05,-0.001577772143844578
2010-07-06,0.04174789199511815
2010-07-07,0.023448334578886756
2010-07-08,0.025798509934930026
2010-07-12,0.027489815338214662
2010-07-13,0.020361692907875973
2010-07-14,-0.01476720976596928
2010-07-15,-0.012161091721507276
2010-07-16,-0.03690808223436479
2010-07-19,0.03596645196598696
2010-07-20,0.012637662421729779
2010-07-21,0.029784578253284694
2010-07-22,0.00450447342187604
2010-07-23,0.006718981540249418
2010-07-26,-0.012126807563413495
2010-07-27,0.017025514535239337
2010-07-28,0.021099659555454012
2010-07-29,-0.006108203584324617
2010-07-30,0.016923789876663244
2010-08-02,-0.001722587132928306
2010-08-03,-0.011270207510991873
2010-08-04,-0.008756635032763794
2010-08-05,0.003949973137751731
2010-08-06,0.0
2010-08-09,0.004806661895011985
2010-08-10,-0.0008722296789522312
2010-08-11,-0.02742317031242725
2010-08-12,0.010261058302394082
2010-08-13,-0.0057868164867126365
2010-08-16,0.019452381968895007
2010-08-17,0.012617190285458556
2010-08-18,-0.0021641019262131885
2010-08-19,-0.013083457698808929
2010-08-20,-0.0035180731809257527
2010-08-23,0.004395660991121588
2010-08-24,-0.01102546247662535
2010-08-25,-0.011148379778583385
2010-08-26,-0.032819816973836374
2010-08-27,0.006926866891169035
2010-08-30,0.011894053454931167
2010-08-31,0.013998896627736075
2010-09-01,0.008928553928747215
2010-09-02,-0.022472841804602687
2010-09-03,0.0022701290810651963
2010-09-06,-0.002270129081065182
2010-09-08,-0.003642941841418427
2010-09-09,-0.005489554149157556
