Returns,nxt_return,first_return_week,remaining_return_week,first_return_month,remaining_return_month
0.0032188825065231,,,,,
-0.030729827411429086,,,,,
-0.03914334082314868,,,,,
0.024398349932072814,,,,,
0.0047531864509090214,,,-0.040721631851596,,
0.011923047816922872,,,,,
-0.023989971871347663,,,,,
-0.0053785134433968285,,,,,
0.021065251952858514,,,,,
0.000277867738880856,,,-0.00802536562300511,,
0.032260866092577944,,,,,
-0.010547794723146877,,,,,
0.00271516578270244,,,,,
0.0005422210406256432,,,,,
-0.0018988227872298988,,,-0.00918923068704874,,
-0.0070844979532675295,,,,,
0.02804162219426562,,,,,
0.03372424788001638,,,,,0.05007620156954992
-0.0015435203655552547,,,,,
-0.00879243734791665,,,0.05142991236080997,,
0.0005193544325152281,,,,,
-0.0033805494477258447,,,,,
0.0015617133178220195,,,,,
-0.02102580868362905,,,,,
-0.0074646614085916345,,,-0.030309306222124553,,
-0.0050973180118458325,,,,,
0.0005377290637719113,,,,,
-0.009724417973765135,,,,,
0.003792959665833908,,,,,
-0.007872971729221205,,,-0.013266700973380802,,
0.015416179193094548,,,,,
0.017030683899150783,,,,,
-0.003436004528743705,,,,,
0.010534735044515705,,,,,
-0.0137169132141992,,,0.010412501200723753,,
-0.027465369668200998,,,,,
0.012749459403371369,,,,,
-0.014935826984133347,,,,,
-0.034798167957691716,0.0014153590616929905,,,,
0.0014153590616929905,,,-0.03556917647676073,,-0.09415227387389614
0.011251820493133866,,,,,
0.02349797571516061,,,,,
0.005449637378489787,,,,,
0.015637984823596532,,,,,
-0.014822996291943703,,,0.029762601625303312,,
-0.00517218809596472,,,,,
-0.025429787220775598,,,,,
-0.00984682635419835,,,,,
0.0033868968889606073,,,,,
-0.022511255042430692,,,-0.05440097172844398,,
-0.001730569238576851,,,,,
-0.002601545793405853,,,,,
-0.004350963937868367,,,,,
0.020714176029689776,,,,,
-0.01059115599736042,,,0.003170510301055169,,
0.031721696364694726,,,,,
-0.004750591096643615,,,,,
-0.004210573028420206,,,,,
0.008124477155557013,,,,,
-0.011788032287129288,,,-0.012624719256635991,,
0.009553295236958031,,,,,
0.002513628817466833,,,,,0.002793284025856539
-0.023424172753584115,,,,,
0.015020803830731556,,,,,
-0.0050761151486391565,,,-0.010965855254025087,,
-0.007662909044780965,,,,,
-0.00571427257879541,,,,,
-0.002869427961990592,,,,,
0.013131699411482137,,,,,
0.00959656159313731,,,0.014144560463833285,,
-0.006198992159119176,,,,,
-0.011084351554932715,,,,,
0.005983783552990606,,,,,
-0.007700060169423573,,,,,
0.00770006016942369,,,-0.00510056800194203,,
-0.005698054983835018,,,,,
0.00028570968088284494,,,,,
0.029273190031950745,,,,,
0.00911225086753807,,,,,
0.0019221671978094247,,,0.040593317778180975,,
0.0008228712526333588,,,,,
0.008733587834315153,,,,,
-0.0010875661297816655,,,,,
-0.015074958497845469,,,,,0.03341597719375093
-0.021212062518797776,,,-0.028640999312109706,,
-0.02138358414633099,,,,,
-0.03758515628625591,,,,,
-0.026377169108972986,,,,,
0.006430898547796617,,,,,
-0.030056483450616314,,,-0.08758791029804873,,
-0.003150585436945092,,,,,
-0.009193262426052222,,,,,
0.023604576913480887,,,,,
0.007128448095276609,,,,,
0.013497163988330379,,,0.03503692657103554,,
0.0003046175609651899,,,,,
-0.02248671073444112,,,,,
-0.01633202252167545,,,,,
-0.01982794523610768,,,,,
0.0029027734337596363,,,-0.055743905058464625,,
0.014388735431257613,,,,,
-0.003179636930845996,,,,,
-0.05970943761771055,-0.021528280268616414,,,,
-0.021528280268616414,,,,,
-0.0315815679936088,,,-0.11599892281078153,,
0.008873206017735799,,,,,-0.22526142216957704
-0.10222454677082596,,,,,
0.06624938774517487,,,,,
-0.033522688382049845,,,,,
0.032789887226218964,,,-0.03670796018148208,,
0.01852236541415703,,,,,
0.021712917524163586,,,,,
-0.013827595677870794,,,,,
0.029548441186488188,,,,,
-0.041399903731305934,,,-0.0039661406985253625,,
-0.037920935897369404,,,,,
-0.013220228034895216,,,,,
0.007575838869001272,,,,,
-0.005676512572423592,,,,,
0.009066918168531857,,,-0.0022539835697853623,,
0.02451832397724104,,,,,
0.014572214000212953,,,,,
0.019696230259859702,,,,,
0.02278805496114716,,,,,
0.06540466415410158,,,0.12246116337532142,,
-0.026650679576979686,,,,,
-0.04048858166689715,,,,,
0.01755332496539871,,,,,0.13729144291190512
0.012207737461894269,,,,,
-0.029761062427293008,,,-0.04048858166689715,,
-0.01786703530632209,,,,,
-0.00958981190644138,,,,,
0.009236300452090741,,,,,
0.01648293561490411,,,,,
0.01894972909610931,,,0.035079153256662415,,
-0.008569065106230988,,,,,
-0.0027576425766336387,,,,,
-0.003111512534942225,,,,,
-0.039913491671688665,,,,,
-0.011598493090421326,,,-0.05738113987368598,,
0.021638030949483626,,,,,
0.040550816656250606,,,,,
-0.0030879499565259943,,,,,
0.006849307330708532,,,,,
-0.008569065106230988,,,0.03574310892420239,,
-0.013167198550806643,,,,,
-0.012282949345382882,,,,,
0.016807095052080032,,,,,
0.018917139646205762,,,,,
-0.012341586537546773,,,0.011099698815356227,,-0.02318550931863391
0.038570394821215784,,,,,
0.018741294185768836,,,,,
0.011336168070464123,,,,,
0.011209098500411728,,,,,
-0.0031897792794161714,,,0.038096781477228656,,
0.003189779279416229,,,,,
0.01892798409474369,,,,,
-0.012578788287971964,,,,,
0.01911985707714318,,,,,
0.022410770203428014,,,0.04787982308734275,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.004845573143142541,,,,,
-0.011241217384983213,,,-0.006395644241840738,,
-0.018501890011752915,0.011449872294386996,,,,
0.011449872294386996,,,,,
0.0036855029268951264,,,,,
-0.0006132518622072924,,,,,
-0.00153497942700698,,,0.012987143932067869,,
-0.02551471708713061,,,,,
0.0,,,,,0.05174127643533114
0.0034607103834903424,,,,,
0.002509454131096341,,,,,
0.006557408640475985,,,0.012527573155062862,,
-0.03838693667544229,,,,,
-0.015317238053880338,,,,,
-0.014555363134717182,,,,,
-0.002669309493943178,,,,,
-0.012439251749261086,,,-0.04498116243180178,,
0.004051316712162368,,,,,
-0.005744215327794986,,,,,
0.027737777631411286,,,,,
-0.007941791295835677,,,,,
0.05808082934459504,,,0.07213260035237559,,
0.03843671608268633,,,,,
0.0036133684403026095,,,,,
0.015804685566380157,,,,,
0.004428094098662937,,,,,
-0.0014738321763438126,,,0.022372315929001862,,
-0.0020670341215382627,,,,,
0.010877619478354259,,,,,
0.0,,,,,
-0.013245225037622996,,,,,0.058257073059747214
-0.0074349410959081985,,,-0.009802546655177038,,
-0.015037867431704852,,,,,
0.006042283987287626,,,,,
-0.006042283987287631,,,,,
0.02395318628610101,,,,,
0.0,,,0.02395318628610079,,
0.01759580231078305,,,,,
0.00839487976314818,,,,,
-0.005492134723981217,,,,,
-0.00552246492200105,,,,,
-0.022996297251274857,,,-0.02561601713410907,,
0.013625773920515298,,,,,
0.001176144740798113,,,,,
0.02467111409889084,,,,,
0.0011461513315981122,,,,,
-0.00747344686539224,,,0.01951996330589493,,
0.007473446865392295,,,,,
0.0062803952062482,,,,,
0.013005526378431718,,,,,
0.0014034403044947432,,,,,
0.002241624639947095,,,0.022930986529121684,,
-0.006457992071626278,,,,,0.05798728258036824
0.006737742316465382,,,,,
0.0,,,,,
0.027595673015313432,,,,,
0.005699514820414766,,,0.040032930152193585,,
0.004051360988572313,,,,,
-0.019048278071954836,,,,,
-0.018298270752345643,,,,,
0.01554725117578604,,,,,
-0.0052479038871435105,,,-0.027047201535658007,,
-0.01703708960510776,,,,,
-0.010761985385499356,,,,,
0.016379949270690822,,,,,
0.0,,,,,
0.003913904127136875,,,0.009531868012328287,,
0.006119611044189535,,,,,
0.009384534012293073,0.02173993798011907,,,,
0.02173993798011907,,,,,
-0.0067430208967363785,,,,,
-0.017747936659942242,,,0.006633514435733412,,
0.0,,,,,
0.0185594992487473,,,,,
-0.015808479672187674,,,,,0.01829827075234553
0.002469487528505897,,,,,
0.00464798066825755,,,0.009868487773322806,,
-0.015393335885347444,,,,,
-0.0027739128568364546,,,,,
-0.01089247205395908,,,,,
0.0268752043443138,,,,,
0.005996124033672879,,,0.01920494346719111,,
0.010810862201511971,,,,,
0.013351442164943344,,,,,
-0.014696366490166169,,,,,
-0.034226484232261975,,,,,
0.020676150030601897,,,-0.014895258526882945,,
0.03142460693288277,,,,,
0.015740130263096168,,,,,
-0.016004551033171992,,,,,
0.011569964889529856,,,,,
0.003913879584493865,,,0.015219423703947979,,
0.001821202342886256,,,,,
0.0033735884573060874,,,,,
0.0,,,,,
-0.017773497717100826,,,,,
-0.0058186230280958895,,,-0.020218532287891056,,0.03262189261655637
-0.028246700691826263,,,,,
-0.00959569902979573,,,,,
0.017477289185183584,,,,,
0.0008116633696080956,,,,,
-0.02658771352365275,,,-0.017894459998656728,,
-0.010330980223211,,,,,
-0.019841945503479556,,,,,
0.010536989402240996,,,,,
-0.015703437581800442,,,,,
-0.03127543067358772,,,-0.0562838243566268,,
-0.02039657795562552,,,,,
-0.015267529466174804,,,,,
-0.02051673506595936,,,,,
0.0,,,,,
0.03457138759272578,,,-0.0012128769394085409,,
-0.03960912867251325,,,,,
-0.007286602756122198,,,,,
0.0015885547045788914,,,,,
-0.006050008088399921,,,,,
0.00731906527772761,,,-0.004428990862215209,,
0.021641101761965608,,,,,
-0.013745948019142034,,,,,-0.1422616852654337
-0.01075276563673028,-0.06062460435896215,,,,
-0.06062460435896215,,,,,
0.00033774941191744236,,,-0.08478556860291694,,
0.003034918079484281,,,,,
0.010050358776279598,,,,,
-0.025659810772365416,,,,,
-0.0013688736492525186,,,,,
-0.013793328399887587,,,-0.03077165404522574,,
0.006920408135305089,,,,,
0.0017226447088044142,,,,,
-0.01491269559244133,,,,,
0.0003493892590135788,,,,,
0.01318547347048638,,,0.00034481184586306074,,
-0.02125146840001036,,,,,
0.002812911835111266,,,,,
0.0,,,,,
-0.05151504441996504,,,,,
0.005162259741866227,,,-0.043539872842987645,,
0.0,,,,,
0.04915788312571469,,,,,
-0.0014015656519676832,,,,,
-0.014124535285331532,,,,,-0.11191792998620072
0.012018496685869913,,,0.04565027887428535,,
0.002807066973709919,,,,,
-0.009505485500560351,,,,,
-0.0053200781590195,,,,,
0.04110645702375482,,,,,
-0.024880309217683947,,,0.0014005841464908866,,
-0.015159881109518552,,,,,
-0.015393166191848598,,,,,
0.04099513630124429,,,,,
-0.0059038055622232175,,,,,
0.010050315964994724,,,0.0297484805121672,,
0.0170944230909183,,,,,
0.0016935463864267465,,,,,
0.0006765271784948371,,,,,
0.021081617297736988,,,,,
0.0,,,0.023451690862658334,,
0.009228817985054934,,,,,
-0.014208056337937815,,,,,
-0.04005967419193871,,,,,
-0.02100187045845506,,,,,
-0.03858417983915776,,,-0.11385378082748938,,
-0.0014716955828420785,,,,,-0.04675429394885024
0.012804288705982856,,,,,
-0.009496054501032816,,,,,
0.037454866825122425,,,,,
0.003176301517683983,,,0.04393940254775653,,
0.01988552458883041,,,,,
0.005855005163863379,,,,,
0.011268690482353258,,,,,
-0.0068143022567579955,,,,,
-0.04582026695672431,,,-0.035510873567265594,,
0.004285793453243738,,,,,
0.010281934766490756,,,,,
0.027827895112907203,,,,,
0.0,,,,,
-0.008613350003766935,,,0.029496479875631084,,
0.023594858247564972,,,,,
0.019080069566554027,,,,,
-0.003653834639921411,,,,,
-0.02869395533611157,,,,,
0.0333420437866714,0.006931873164309368,,0.020074323377192487,,
0.006931873164309368,,,,,
0.027256679004684526,,,,,
0.036459094355228115,,,,,0.163608866341193
0.02709865301846879,,,,,
-0.024940486988196425,,,0.0658739393901852,,
-0.007418880172394962,,,,,
-0.02608979588213926,,,,,
0.02980611592543533,,,,,
0.02231485784839365,,,,,
0.0,,,0.02603117789168976,,
0.0,,,,,
0.021827754831027987,,,,,
0.010884019253892516,,,,,
-0.006751776879674605,,,,,
0.0,,,0.02595999720524588,,
0.0,,,,,
0.0,,,,,
0.0,,,,,
0.01171316984244176,,,,,
-0.005839467380254961,,,0.005873702462186741,,
0.0037995399422858563,,,,,
-0.006732078632001928,,,,,
-0.001175453488998776,,,,,
-0.015109123236531,,,,,
0.0,,,-0.02301665535753176,,0.006288394983285087
-0.024476267688589376,,,,,
-0.005829129209290174,,,,,
-0.024923351536944208,,,,,
0.010980447254642471,,,,,
-0.020489256845834383,,,-0.040261290337426404,,
0.003179636930845946,,,,,
0.028170873093415757,,,,,
0.005847067763348069,,,,,
0.010682245299733032,,,,,
0.02606890551751421,,,0.07076909167401088,,
0.020202695625504797,,,,,
0.011527510460577955,,,,,
-0.011527510460577928,,,,,
-0.02405515568042532,,,,,
0.0005936580457052507,,,-0.02346149763472027,,
-0.007446013281017326,,,,,
0.005664046090902772,,,,,
0.0035608296725719007,,,,,
-0.06201407339941259,,,,,
0.005343391112356574,,,-0.04744580652358133,,
-0.012618469860196916,,,,,
-0.029968386529516555,,,,,-0.06705003993609689
0.015579651098258878,,,,,
-0.004842600098154963,,,,,
-0.0130295061159746,,,-0.032260841645387145,,
0.0016379937549023296,,,,,
0.007825265625631758,,,,,
0.0022708878415054357,,,,,
-0.024935665061050383,,,,,
-0.023530526942349896,,,-0.03837003853626324,,
0.008467482968984712,,,,,
0.005381799415577014,,,,,
0.003348948054949404,,,,,
-0.00033443463051074614,,,,,
-0.002679142931371936,,,0.005717169908643668,,
-0.01078908084202235,,,,,
-0.005097691580017557,,,,,
-0.03219939864551921,0.04000533006812233,,,,
0.04000533006812233,,,,,
0.014098941752696638,,,0.016807181595282043,,
-0.013760964012139032,,,,,
0.0003379377444577452,,,,,
0.012088780677301084,,,,,
-0.009389752105938726,,,,,-0.045125395060921086
0.0435137992662447,,,0.04655076558206505,,
-0.0009681914452471717,,,,,
0.009320312270709074,,,,,
-0.025268595142956443,,,,,
-0.022562355199235804,,,,,
0.0006709271935445223,,,-0.03783971087793848,,
-0.0006709271935446012,,,,,
0.01828810553971765,,,,,
-0.013935140252133198,,,,,
0.003668457302590917,,,,,
0.030489215481307987,,,0.03851063807148312,,
0.01219526793656909,,,,,
0.011733084701205484,,,,,
0.011597082843212444,,,,,
-0.01855691280980604,,,,,
-0.01567783254902761,,,-0.010904577814415695,,
0.004504517850420171,,,,,
0.025044938764424724,,,,,
0.005619704334384657,,,,,
0.027028725263263075,,,,,
-0.010969083240428158,,,0.04672428512164427,,
0.005194804326718444,,,,,0.05674610597568917
-0.003358225408278456,,,,,
0.0018331450412909227,,,,,
0.0006103246788929513,,,,,
0.006385919966841056,,,0.0054711642787464015,,
-0.003948339407057092,,,,,
0.0006084010711816555,,,,,
-0.008552225430648281,,,,,
0.003062774079498709,,,,,
0.005793579908647151,,,0.0009125296286790877,,
0.03466136857057558,,,,,
-0.004414995948814585,,,,,
0.005589069368956671,,,,,
-0.010320021729295184,,,,,
-0.016736813228394428,,,-0.025882761537547344,,
0.005710005759643542,,,,,
0.032722157193184095,,,,,
0.029434928746246387,,,,,
-0.00593132810774746,,,,,
-0.017143378644278704,,,0.0390823791874043,,
0.004026470154242778,,,,,
0.015945750279389163,,,,,
-0.012793411634238569,,,,,0.0665433806881167
0.00257180954688344,,,,,
0.01304246409906133,,,0.01876661229109521,,
-0.013327929135388213,,,,,
0.008810685226314195,,,,,
0.016835391121159192,,,,,
0.0033333318444328536,,,,,
-0.007236324640707308,,,0.021743083551198892,,
0.0,,,,,
-0.002797190530619168,,,,,
0.0011197784312738828,,,,,
-0.026653076193900185,,,,,
-0.0014378075054249481,,,-0.02976829579867033,,
-0.01917549105183641,,,,,
0.007015511599236261,,,,,
-0.0052570463296623595,,,,,
-0.02370482503215931,,,,,
0.02487546249155265,-0.02098495618810889,,0.002929102728967367,,
-0.02098495618810889,,,,,
-0.006292163398514221,,,,,
0.017873552535240415,,,,,
-0.002660703105375371,,,,,
-0.004747798521260025,,,0.0041728875100908456,,-0.04136913428468579
0.04535661244303125,,,,,
0.010462376797486943,,,,,
-0.01960010531195297,,,,,
-0.017653488664043784,,,,,
-0.007326003316695915,,,-0.034117220495205894,,
0.03184057309927251,,,,,
0.001992256096439808,,,,,
-0.01836486886059705,,,,,
0.0037578047779183643,,,,,
0.011189298135489028,,,-0.0014255098507499023,,
0.004270510153522012,,,,,
-0.004270510153521964,,,,,
-0.0008562697865615193,,,,,
0.016707173443391562,,,,,
0.006438107542897156,,,0.018018501046205056,,
0.029147032153972192,,,,,
-0.005434947614578796,,,,,
-0.01509967013836531,,,,,
-0.0013841370331297653,,,,,
-0.015352754523455487,,,-0.03727150930952938,,
0.0008435094244530777,,,,,
0.01865580075056101,,,,,0.029961686972500994
-0.01193297262584754,,,,,
0.008617080445442444,,,,,
-0.011132816779754022,,,0.004207091790401811,,
-0.012391120249570635,,,,,
-0.008251559839767317,,,,,
0.010515963725843822,,,,,
0.002259225992861075,,,,,
0.0,,,0.004523629878937422,,
-0.0016938632353432211,,,,,
-0.017962078188784068,,,,,
0.0017246631197765116,,,,,
-0.028843959321833326,,,,,
-0.00029567679067551034,,,-0.0453770511815166,,
-0.0005915510101053358,,,,,
0.023392890842021258,,,,,
0.014917087498451416,,,,,
0.0036947918375642907,,,,,
-0.018611879336015737,,,0.023392890842021473,,
-0.021914701362760605,,,,,
0.024800691801373374,,,,,
-0.02480069180137341,,,,,
-0.03486977602224618,,,,,-0.09143727867489543
0.02178607253087406,,,-0.013083703491371971,,
-0.005101273843835953,,,,,
0.00629782429015968,,,,,
0.007149260905399074,,,,,
-0.0005938342936083027,,,,,
0.0,,,0.012853250901950521,,
-0.0261787315240357,,,,,
0.02588164946261933,-0.012556168840534059,,,,
-0.012556168840534059,,,,,
0.01374383757117717,,,,,
-0.0014847738115471392,,,0.025584544381715223,,
0.02899603613837456,,,,,
0.010338963666202931,,,,,
0.0,,,,,
-0.009473304688225074,,,,,
-0.019220166637900327,,,-0.018354507659922296,,
0.014884294956061462,,,,,
0.016662231051126915,,,,,
-0.009446187475198741,,,,,
0.010300569018545041,,,,,
-0.08367873496732245,,,-0.06616212237284937,,
0.11127608994731944,,,,,0.07779758092477769
0.013012808970364872,,,,,
-0.008454130897045041,,,,,
