,CD_CVM,Close,Date,Return,event,return_week,return_month,Year
747,19348,15.914213,2013-01-10,-0.012793411634238569,0,-0.009964569844885331,,2013
748,19348,15.955194,2013-01-11,0.00257180954688344,0,,,2013
749,19348,16.164652,2013-01-14,0.01304246409906133,0,,,2013
750,19348,15.95064,2013-01-15,-0.013327929135388213,0,,,2013
751,19348,16.091797,2013-01-16,0.008810685226314195,0,,,2013
752,19348,16.365002,2013-01-17,0.016835391121159192,0,0.02536061131114613,,2013
753,19348,16.419643,2013-01-18,0.0033333318444328536,0,,,2013
754,19348,16.301254,2013-01-21,-0.007236324640707308,0,,,2013
755,19348,16.301254,2013-01-22,0.0,0,,,2013
756,19348,16.25572,2013-01-23,-0.002797190530619168,0,,,2013
757,19348,16.273933,2013-01-24,0.0011197784312738828,0,-0.008913736740052584,,2013
758,19348,15.845912,2013-01-28,-0.026653076193900185,0,,,2013
759,19348,15.823145000000002,2013-01-29,-0.0014378075054249481,0,,,2013
760,19348,15.522619,2013-01-30,-0.01917549105183641,0,,,2013
761,19348,15.631901,2013-01-31,0.007015511599236261,0,,,2013
762,19348,15.549939000000002,2013-02-01,-0.0052570463296623595,0,-0.018854833287687514,,2013
763,19348,15.185665,2013-02-04,-0.02370482503215931,0,,-0.06275661650396991,2013
764,19348,15.568153,2013-02-05,0.02487546249155265,1,,,2013
765,19348,15.24486,2013-02-06,-0.02098495618810889,0,,,2013
766,19348,15.149238,2013-02-07,-0.006292163398514221,0,,,2013
767,19348,15.422443,2013-02-08,0.017873552535240415,0,,,2013
768,19348,15.381463,2013-02-13,-0.002660703105375371,0,,,2013
769,19348,15.308608,2013-02-14,-0.004747798521260025,0,0.0041728875100908456,,2013
770,19348,16.018942000000006,2013-02-15,0.04535661244303125,0,,,2013
771,19348,16.187418,2013-02-18,0.010462376797486943,0,,,2013
772,19348,15.873232000000002,2013-02-19,-0.01960010531195297,0,,,2013
773,19348,15.595473000000002,2013-02-20,-0.017653488664043784,0,,,2013
774,19348,15.481638,2013-02-21,-0.007326003316695915,0,-0.034117220495205665,,2013
775,19348,15.982514000000002,2013-02-22,0.03184057309927251,0,,,2013
776,19348,16.014387,2013-02-25,0.001992256096439808,0,,,2013
777,19348,15.722969,2013-02-26,-0.01836486886059705,0,,,2013
778,19348,15.782164000000002,2013-02-27,0.0037578047779183643,0,,,2013
779,19348,15.959747,2013-02-28,0.011189298135489028,0,-0.0014255098507499025,,2013
780,19348,16.028049,2013-03-01,0.004270510153522012,0,,,2013
781,19348,15.959747,2013-03-04,-0.004270510153521964,0,,,2013
782,19348,15.946087,2013-03-05,-0.0008562697865615193,0,,,2013
783,19348,16.214739,2013-03-06,0.016707173443391562,0,,,2013
784,19348,16.319468,2013-03-07,0.006438107542897156,0,0.018018501046205056,,2013
785,19348,16.802132,2013-03-08,0.029147032153972192,0,,,2013
786,19348,16.711060999999994,2013-03-11,-0.005434947614578796,0,,0.09182843844555974,2013
787,19348,16.460625,2013-03-12,-0.01509967013836531,0,,,2013
788,19348,16.437857,2013-03-13,-0.0013841370331297653,0,,,2013
789,19348,16.187418,2013-03-14,-0.015352754523455487,0,-0.03727150930952938,,2013
790,19348,16.201078,2013-03-15,0.0008435094244530777,0,,,2013
791,19348,16.506159,2013-03-18,0.01865580075056101,0,,,2013
792,19348,16.310361999999998,2013-03-19,-0.01193297262584754,0,,,2013
793,19348,16.451517000000006,2013-03-20,0.008617080445442444,0,,,2013
794,19348,16.269381,2013-03-21,-0.011132816779754022,0,0.004207091790401811,,2013
795,19348,16.069029,2013-03-22,-0.012391120249570635,0,,,2013
796,19348,15.936979999999998,2013-03-25,-0.008251559839767317,0,,,2013
797,19348,16.105457,2013-03-26,0.010515963725843822,0,,,2013
798,19348,16.141884,2013-03-27,0.002259225992861075,0,,,2013
799,19348,16.141884,2013-03-28,0.0,0,0.0045236298789374215,,2013
800,19348,16.114565,2013-04-01,-0.0016938632353432211,0,,,2013
801,19348,15.827698000000002,2013-04-02,-0.017962078188784068,0,,,2013
802,19348,15.855019,2013-04-03,0.0017246631197765116,0,,,2013
803,19348,15.404229999999998,2013-04-04,-0.028843959321833326,0,,,2013
804,19348,15.399676,2013-04-05,-0.00029567679067551034,0,-0.045377051181516484,,2013
805,19348,15.390569,2013-04-08,-0.0005915510101053358,0,,,2013
806,19348,15.754843,2013-04-09,0.023392890842021258,0,,,2013
807,19348,15.991621,2013-04-10,0.014917087498451416,0,,,2013
808,19348,16.050816,2013-04-11,0.0036947918375642907,0,,-0.02521147596129161,2013
809,19348,15.754843,2013-04-12,-0.018611879336015737,0,0.023392890842021258,,2013
810,19348,15.413336,2013-04-15,-0.021914701362760605,0,,,2013
811,19348,15.800377,2013-04-16,0.024800691801373374,0,,,2013
812,19348,15.413336,2013-04-17,-0.02480069180137341,0,,,2013
813,19348,14.885139,2013-04-18,-0.03486977602224618,0,,,2013
814,19348,15.212986,2013-04-19,0.02178607253087406,0,-0.013083703491372084,,2013
815,19348,15.135578,2013-04-22,-0.005101273843835953,0,,,2013
816,19348,15.2312,2013-04-23,0.00629782429015968,0,,,2013
817,19348,15.340482000000002,2013-04-24,0.007149260905399074,0,,,2013
818,19348,15.331375,2013-04-25,-0.0005938342936083027,0,,,2013
819,19348,15.331375,2013-04-26,0.0,0,0.01285325090195052,,2013
820,19348,14.935227,2013-04-29,-0.0261787315240357,0,,,2013
821,19348,15.326821,2013-04-30,0.02588164946261933,1,,,2013
822,19348,15.135578,2013-05-02,-0.012556168840534059,0,,,2013
823,19348,15.345035,2013-05-03,0.01374383757117717,0,,,2013
824,19348,15.322268,2013-05-06,-0.0014847738115471392,0,,,2013
825,19348,15.773057,2013-05-07,0.02899603613837456,0,,,2013
826,19348,15.936979999999998,2013-05-08,0.010338963666202931,0,0.05159406356420778,,2013
827,19348,15.936979999999998,2013-05-09,0.0,0,,,2013
828,19348,15.786717,2013-05-10,-0.009473304688225074,0,,,2013
829,19348,15.486191,2013-05-13,-0.019220166637900327,0,,,2013
830,19348,15.718416,2013-05-14,0.014884294956061462,0,,,2013
831,19348,15.982514000000002,2013-05-15,0.016662231051126915,0,0.002853054681062825,,2013
832,19348,15.832251,2013-05-16,-0.009446187475198741,0,,,2013
833,19348,15.996175,2013-05-17,0.010300569018545041,0,,,2013
834,19348,14.712109,2013-05-20,-0.08367873496732245,0,,,2013
835,19348,16.443775,2013-05-21,0.11127608994731944,0,,,2013
836,19348,16.659153,2013-05-22,0.013012808970364872,0,0.05091073296890681,,2013
837,19348,16.518908,2013-05-23,-0.008454130897045041,0,,,2013
838,19348,16.468821,2013-05-24,-0.003036707285314943,0,,,2013
839,19348,16.398697,2013-05-27,-0.004267076473563322,0,,,2013
840,19348,16.453794,2013-05-28,0.0033542084621046363,0,,,2013
841,19348,16.053091000000002,2013-05-29,-0.02465467221276233,0,-0.028604247509536006,,2013
842,19348,16.218382000000002,2013-05-31,0.01024387361712373,0,,,2013
843,19348,16.088154,2013-06-03,-0.008062065544091255,0,,0.061035093405429924,2013
844,19348,16.168295,2013-06-04,0.004969001076127688,0,,,2013
845,19348,15.607312,2013-06-05,-0.03531270346246282,0,,,2013
846,19348,15.752566,2013-06-06,0.00926375024617247,0,-0.029142017684253726,,2013
847,19348,15.652391,2013-06-07,-0.0063795877671668,0,,,2013
848,19348,15.622339000000002,2013-06-10,-0.001921807750178132,0,,,2013
849,19348,15.111445000000002,2013-06-11,-0.03324947337512832,0,,,2013
850,19348,15.076382999999998,2013-06-12,-0.00232292404515788,0,,,2013
851,19348,15.036313,2013-06-13,-0.002661337506968401,0,-0.04015554267743274,,2013
852,19348,14.715751999999998,2013-06-14,-0.021549657496858308,0,,,2013
853,19348,14.795892000000002,2013-06-17,0.005431089978515474,0,,,2013
854,19348,14.705735,2013-06-18,-0.006112020917664993,0,,,2013
855,19348,14.525419,2013-06-19,-0.012337404618081606,0,,,2013
856,19348,14.690708,2013-06-20,0.011315035938381141,0,-0.0017032996188500894,,2013
857,19348,14.305032999999998,2013-06-21,-0.02660375169101249,0,,,2013
858,19348,13.824192000000002,2013-06-24,-0.03419133253097778,0,,,2013
859,19348,13.879288,2013-06-25,0.00397755607882092,0,,,2013
860,19348,13.949410999999998,2013-06-26,0.00503962822080915,0,,,2013
861,19348,14.229902,2013-06-27,0.019908240065528077,0,-0.005265908165819581,,2013
862,19348,14.4002,2013-06-28,0.011896570155096826,0,,,2013
863,19348,14.274981,2013-07-01,-0.008733670831454673,0,,,2013
864,19348,13.658903,2013-07-02,-0.04411688109216981,0,,,2013
865,19348,13.503631,2013-07-03,-0.01143293120747625,0,,-0.1800936136094342,2013
866,19348,13.673929,2013-07-04,0.012532414899008842,0,-0.05175106823209185,,2013
867,19348,13.423491,2013-07-05,-0.018484795299615327,0,,,2013
868,19348,13.468569,2013-07-08,0.003352516855955529,0,,,2013
869,19348,13.518657,2013-07-10,0.003711982662668908,0,,,2013
870,19348,13.859253,2013-07-11,0.02488236484410281,0,,,2013
871,19348,13.713999,2013-07-12,-0.010535960261429696,0,0.021410904101297243,,2013
872,19348,13.964437,2013-07-15,0.01809674756708362,0,,,2013
873,19348,14.044578,2013-07-16,0.005722530313925705,0,,,2013
874,19348,14.224893,2013-07-17,0.01275704419074534,0,,,2013
875,19348,14.244928,2013-07-18,0.0014074555163047038,0,,,2013
876,19348,14.249937,2013-07-19,0.00035157212021139837,0,0.020238602141187133,,2013
877,19348,14.485349,2013-07-22,0.016385239169036864,0,,,2013
878,19348,14.680691,2013-07-23,0.013395368101966848,0,,,2013
879,19348,14.505384,2013-07-24,-0.01201320207052887,0,,,2013
880,19348,14.525419,2013-07-25,0.001380258285018388,0,,,2013
881,19348,14.525419,2013-07-26,0.0,0,0.0027624243164564672,,2013
882,19348,14.52041,2013-07-29,-0.0003449032251517959,0,,,2013
883,19348,14.635612,2013-07-30,0.00790249091756533,1,,,2013
884,19348,14.585524,2013-07-31,-0.00342820683325606,0,,,2013
885,19348,15.061357,2013-08-01,0.032102794557218296,0,,,2013
886,19348,14.976207999999998,2013-08-02,-0.005669516026448609,0,,,2013
887,19348,14.740796,2013-08-05,-0.015843920510874576,0,,,2013
888,19348,14.4002,2013-08-06,-0.023376792642406618,0,-0.012787434622511544,,2013
889,19348,14.234911,2013-08-07,-0.011544626859231714,0,,,2013
890,19348,14.645629,2013-08-08,0.02844446065444033,0,,,2013
891,19348,14.715751999999998,2013-08-09,0.004776555525376828,0,,,2013
892,19348,15.101427,2013-08-12,0.02587075797200081,0,,,2013
893,19348,15.206611,2013-08-13,0.006941024839309162,0,0.06603279899112707,,2013
894,19348,15.056348000000002,2013-08-14,-0.00993057122156272,0,,,2013
895,19348,14.931129,2013-08-15,-0.008351468034705212,0,,,2013
896,19348,14.625594,2013-08-16,-0.020675220572268317,0,,,2013
897,19348,14.495366,2013-08-19,-0.008943995536675664,0,,,2013
898,19348,14.340095000000002,2013-08-20,-0.010769552165884629,0,-0.048740236309533835,,2013
899,19348,14.234911,2013-08-21,-0.007361991460030441,0,,,2013
900,19348,14.244928,2013-08-22,0.0007034450168813,0,,,2013
901,19348,14.730778,2013-08-23,0.03353813292720412,0,,,2013
902,19348,14.48034,2013-08-26,-0.01714717911436053,0,,,2013
903,19348,14.07463,2013-08-27,-0.0284179814088894,0,-0.011323582579164607,,2013
904,19348,14.124718,2013-08-28,0.00355242629544148,0,,,2013
905,19348,14.239919,2013-08-29,0.00812290553396532,0,,-0.023980312231500968,2013
906,19348,14.530428,2013-08-30,0.020195715680274538,0,,,2013
907,19348,14.675682,2013-09-02,0.009946904783165298,0,,,2013
908,19348,14.530428,2013-09-03,-0.009946904783165362,0,0.028318621214239836,,2013
909,19348,14.565489,2013-09-04,0.002410030037564311,0,,,2013
910,19348,14.720760999999998,2013-09-05,0.010603846850737135,0,,,2013
911,19348,15.021287,2013-09-06,0.02020951808352381,0,,,2013
912,19348,15.442023,2013-09-09,0.027624230912382933,0,,,2013
913,19348,15.552216,2013-09-10,0.007110577180635047,0,0.0655481730272789,,2013
914,19348,15.477084,2013-09-11,-0.004842658186215717,0,,,2013
915,19348,15.442023,2013-09-12,-0.0022679189944193622,0,,,2013
916,19348,15.667417000000002,2013-09-13,0.014490646182220297,0,,,2013
917,19348,15.572251,2013-09-16,-0.006092657219258602,0,,,2013
918,19348,15.822689000000002,2013-09-17,0.015954374318143647,0,0.022084444286685902,,2013
919,19348,16.278485999999994,2013-09-18,0.02839943609586425,0,,,2013
920,19348,16.178312,2013-09-19,-0.006172778847682303,0,,,2013
921,19348,15.687453,2013-09-20,-0.030810358987596275,0,,,2013
922,19348,15.827698000000002,2013-09-23,0.00890022235837666,0,,,2013
923,19348,15.767593,2013-09-24,-0.003804685483340149,0,-0.03188760096024209,,2013
924,19348,15.782619,2013-09-25,0.0009525134814352543,0,,,2013
925,19348,15.77761,2013-09-26,-0.00031742482236474365,0,,,2013
926,19348,16.128223000000002,2013-09-27,0.021978872272603218,0,,,2013
927,19348,15.747557999999998,2013-09-30,-0.02388541304681876,0,,0.08044037218579034,2013
928,19348,15.902829,2013-10-01,0.009811712296326507,0,0.00758774669974618,,2013
929,19348,15.837716,2013-10-02,-0.004102833857362475,0,,,2013
930,19348,15.877786,2013-10-03,0.0025268413736809804,0,,,2013
931,19348,15.902829,2013-10-04,0.00157599248368148,0,,,2013
932,19348,15.832707,2013-10-07,-0.0044191542324812354,0,,,2013
933,19348,15.77761,2013-10-08,-0.003486017289629687,0,-0.0038023376647485134,,2013
934,19348,15.947907999999998,2013-10-09,0.010735814348351514,0,,,2013
935,19348,16.228399,2013-10-10,0.01743507142125505,0,,,2013
936,19348,16.073128,2013-10-11,-0.009613922954222821,0,,,2013
937,19348,16.18833,2013-10-14,0.0071418030554882,0,,,2013
938,19348,16.253443,2013-10-15,0.0040141509795207754,0,0.01897710250204148,,2013
939,19348,16.438766,2013-10-16,0.011337562727500163,0,,,2013
940,19348,16.579014,2013-10-17,0.008495352715156817,0,,,2013
941,19348,16.989732999999998,2013-10-18,0.024471541735076208,0,,,2013
942,19348,16.834459,2013-10-21,-0.009181303769263335,0,,,2013
943,19348,16.924618,2013-10-22,0.005341331716598849,0,0.02912692239756866,,2013
944,19348,16.694214000000002,2013-10-23,-0.013707056057886595,0,,,2013
945,19348,16.614075,2013-10-24,-0.004811964651492464,0,,,2013
946,19348,16.528925,2013-10-25,-0.005138351226427533,0,,,2013
947,19348,16.724266,2013-10-28,0.011748842208307131,0,,,2013
948,19348,17.335337,2013-10-29,0.03588630073279556,1,,,2013
949,19348,17.27523,2013-10-30,-0.003473335783714025,0,,,2013
950,19348,17.320311,2013-10-31,0.0026061754904431267,0,,,2013
951,19348,17.155022,2013-11-01,-0.009588900358632623,0,,,2013
952,19348,17.28525,2013-11-04,0.007562577942033025,0,,,2013
953,19348,16.999748,2013-11-05,-0.01665501625963797,0,-0.016075163185794553,,2013
954,19348,16.79439,2013-11-06,-0.012153618345710491,0,,,2013
955,19348,16.543951,2013-11-07,-0.01502436554843114,0,,,2013
956,19348,16.108189000000007,2013-11-08,-0.026692760302196188,0,,,2013
957,19348,16.178312,2013-11-11,0.004343803638577836,0,,,2013
958,19348,16.153269,2013-11-12,-0.0015491358129516555,0,-0.038922458025001376,,2013
959,19348,16.478835999999998,2013-11-13,0.01995444687265013,0,,,2013
960,19348,16.829451000000002,2013-11-14,0.021053496430931944,0,,,2013
961,19348,17.059855,2013-11-18,0.01359765526377442,0,,,2013
962,19348,16.604057,2013-11-19,-0.027080979520946197,0,,,2013
963,19348,16.43376,2013-11-21,-0.010309307560300036,0,-0.002739135386540031,,2013
964,19348,16.18833,2013-11-22,-0.015047143255775688,0,,,2013
965,19348,15.947907999999998,2013-11-25,-0.014962951522520584,0,,,2013
966,19348,16.028049,2013-11-26,0.0050125891651757355,0,,,2013
967,19348,16.453794,2013-11-27,0.026215838997117283,0,,,2013
968,19348,16.303532,2013-11-28,-0.00917431746031108,0,0.007091159179461301,,2013
969,19348,16.498873,2013-11-29,0.011910304087454979,0,,,2013
970,19348,16.138241,2013-12-02,-0.022100402531800848,0,,-0.0680820105910564,2013
971,19348,15.77761,2013-12-03,-0.022599826605987663,0,,,2013
972,19348,15.712496,2013-12-04,-0.004135527063735276,0,,,2013
973,19348,15.57726,2013-12-05,-0.008644160861180228,0,-0.057479917062703986,,2013
974,19348,15.742549,2013-12-06,0.010555015488445221,0,,,2013
975,19348,15.892812,2013-12-09,0.009499757568349093,0,,,2013
976,19348,15.792637,2013-12-10,-0.006323112780515679,0,,,2013
977,19348,15.3719,2013-12-11,-0.027002651409984788,0,,,2013
978,19348,15.502128,2013-12-12,0.008436137477264165,0,-0.015389869144887216,,2013
979,19348,15.562233,2013-12-13,0.003869712626915936,0,,,2013
980,19348,15.612321,2013-12-16,0.00321339276258912,0,,,2013
981,19348,15.632356,2013-12-17,0.0012824586246139589,0,,,2013
982,19348,15.727523,2013-12-18,0.006069366029144431,0,,,2013
983,19348,16.078135999999994,2013-12-19,0.022048101765930597,0,0.032613319182277965,,2013
984,19348,15.69747,2013-12-20,-0.023960783761566202,0,,,2013
985,19348,15.762584,2013-12-23,0.004139477508768707,0,,,2013
986,19348,15.872777,2013-12-26,0.006966473096642775,0,,,2013
987,19348,15.827698000000002,2013-12-27,-0.00284406024741201,0,,,2013
988,19348,16.06311,2013-12-30,0.014763895358085253,0,0.023025785716084858,,2013
989,19348,15.787628,2014-01-02,-0.017298743264171253,0,,,2014
990,19348,15.757575,2014-01-03,-0.0019053932918005854,0,,,2014
991,19348,15.782619,2014-01-06,0.001588069195981407,0,,,2014
992,19348,15.662409,2014-01-07,-0.007645761078607609,0,,-0.007328336256242901,2014
993,19348,15.907838,2014-01-08,0.015548433588705363,0,0.007585348414278472,,2014
994,19348,15.411970000000002,2014-01-09,-0.03166746351129825,0,,,2014
995,19348,15.487101999999998,2014-01-10,0.00486306825454421,0,,,2014
996,19348,15.416979,2014-01-13,-0.004538113936829611,0,,,2014
997,19348,15.647382,2014-01-14,0.014834184102963591,0,,,2014
998,19348,15.652391,2014-01-15,0.00032006622174301233,0,0.015479204642421281,,2014
999,19348,15.326821,2014-01-16,-0.021019384657566604,0,,,2014
1000,19348,15.026296,2014-01-17,-0.0198025672706877,0,,,2014
1001,19348,14.906085,2014-01-20,-0.0080322140960554,0,,,2014
1002,19348,15.116453,2014-01-21,0.014014234438810258,0,,,2014
1003,19348,15.151515,2014-01-22,0.002316773671940221,0,-0.011503773255992522,,2014
1004,19348,14.850989000000002,2014-01-23,-0.02003406459804001,0,,,2014
1005,19348,14.655647,2014-01-24,-0.013240740414651949,0,,,2014
1006,19348,14.951164000000002,2014-01-27,0.019963434394552674,0,,,2014
1007,19348,15.056348000000002,2014-01-28,0.007010539947154592,0,,,2014
1008,19348,14.770848,2014-01-29,-0.01914418771316924,0,-0.005410953786113889,,2014
1009,19348,14.785875,2014-01-30,0.001016824584697174,0,,,2014
1010,19348,15.156523000000002,2014-01-31,0.024758667190415327,0,,,2014
1011,19348,14.976207999999998,2014-02-03,-0.011968191818994743,0,,,2014
1012,19348,15.702479,2014-02-04,0.047355789451167786,1,,,2014
1013,19348,15.627347,2014-02-05,-0.0047962056364700386,0,,,2014
1014,19348,15.952917,2014-02-06,0.02061930417977728,0,,,2014
1015,19348,15.9429,2014-02-07,-0.0006281074618233045,0,,,2014
1016,19348,15.917856,2014-02-10,-0.0015720910801964305,0,,,2014
1017,19348,15.947907999999998,2014-02-11,0.0018861627739061328,0,0.02030526841166358,,2014
1018,19348,15.77761,2014-02-12,-0.01073581434835156,0,,,2014
1019,19348,15.707488,2014-02-13,-0.004454305077270162,0,,,2014
1020,19348,15.827698000000002,2014-02-14,0.007623901901540028,0,,,2014
1021,19348,15.627347,2014-02-17,-0.01273905088758182,0,,,2014
1022,19348,15.532181,2014-02-18,-0.006108327180048658,0,-0.015677781243360746,,2014
1023,19348,15.57726,2014-02-19,0.0028980933184452854,0,,,2014
1024,19348,15.557225,2014-02-20,-0.0012869975376457751,0,,,2014
1025,19348,15.57726,2014-02-21,0.0012869975376458634,0,,,2014
1026,19348,15.662409,2014-02-24,0.0054513516686725385,0,,,2014
1027,19348,15.557225,2014-02-25,-0.0067383492063184496,0,-0.0012869975376457751,,2014
1028,19348,15.497119,2014-02-26,-0.003871025261813991,0,,,2014
1029,19348,15.742549,2014-02-27,0.015713038287904938,0,,,2014
1030,19348,15.632356,2014-02-28,-0.00702430513076813,0,,,2014
1031,19348,15.391935,2014-03-05,-0.015499197896985775,0,,,2014
1032,19348,15.81768,2014-03-06,0.02728463083354536,0,0.020474166093696355,,2014
1033,19348,15.502128,2014-03-07,-0.02015099695067857,0,,,2014
1034,19348,15.301778,2014-03-10,-0.013008274027371336,0,,-0.02105336154541681,2014
1035,19348,15.467067000000002,2014-03-11,0.010744023052858208,0,,,2014
1036,19348,15.276734,2014-03-12,-0.012382036413325493,0,,,2014
1037,19348,15.071374,2014-03-13,-0.01353383443531718,0,-0.028180121823155758,,2014
1038,19348,14.670673,2014-03-14,-0.026946715961263155,0,,,2014
1039,19348,14.976207999999998,2014-03-17,0.020612341487766573,0,,,2014
1040,19348,15.256699,2014-03-18,0.01855587675963276,0,,,2014
1041,19348,15.326821,2014-03-19,0.004585614924395856,0,,,2014
1042,19348,15.647382,2014-03-20,0.02069931843582373,0,0.06445315160761883,,2014
1043,19348,15.707488,2014-03-21,0.0038339226808874797,0,,,2014
1044,19348,16.163284,2014-03-24,0.02860470894037203,0,,,2014
1045,19348,16.253443,2014-03-25,0.0055625129872911355,0,,,2014
1046,19348,16.393688,2014-03-26,0.008591619440728336,0,,,2014
1047,19348,16.749311,2014-03-27,0.021460740399871014,0,0.0642195817682625,,2014
1048,19348,16.649136,2014-03-28,-0.005998799908547454,0,,,2014
1049,19348,16.969696,2014-03-31,0.01907084193172575,0,,,2014
1050,19348,17.104933,2014-04-01,0.007937736318702473,0,,,2014
1051,19348,17.655897,2014-04-02,0.031702933787940896,0,,,2014
1052,19348,17.450539000000006,2014-04-03,-0.0116992988029462,0,0.04701221323542293,,2014
1053,19348,17.2001,2014-04-04,-0.014455338667558371,0,,,2014
1054,19348,17.590782,2014-04-07,0.022459817083170682,0,,,2014
1055,19348,17.335337,2014-04-08,-0.014627995452722148,0,,,2014
1056,19348,17.104933,2014-04-09,-0.013380117947884866,0,,0.10065384758874384,2014
1057,19348,17.290257,2014-04-10,0.010776262229456551,0,0.0052279659120202104,,2014
1058,19348,17.700975,2014-04-11,0.023476559140422428,0,,,2014
1059,19348,17.475582,2014-04-14,-0.012815130522123226,0,,,2014
1060,19348,17.054845999999998,2014-04-15,-0.02437020606655736,0,,,2014
1061,19348,17.365389,2014-04-16,0.018044701107463902,0,,,2014
1062,19348,17.806160000000006,2014-04-17,0.025065377519032917,0,0.005924742037816379,,2014
1063,19348,17.931379,2014-04-22,0.007007730019707711,0,,,2014
1064,19348,17.896318,2014-04-23,-0.0019572015020761628,0,,,2014
1065,19348,18.281994,2014-04-24,0.02132164767602413,0,,,2014
1066,19348,18.4573,2014-04-25,0.009543315148924205,0,,,2014
1067,19348,18.422237,2014-04-28,-0.001901488652889221,0,0.027006272669982904,,2014
1068,19348,18.432257,2014-04-29,0.0005437600226929624,1,,,2014
1069,19348,18.417231,2014-04-30,-0.0008155337644207889,0,,,2014
1070,19348,18.757826,2014-05-02,0.018324358207285656,0,,,2014
1071,19348,18.958176,2014-05-05,0.010624237665967788,0,,,2014
1072,19348,18.782869,2014-05-06,-0.009290058652245187,0,,,2014
1073,19348,18.913097,2014-05-07,0.006909414025362953,0,0.026567951246371527,,2014
1074,19348,18.622589,2014-05-08,-0.015479338818724991,0,,,2014
1075,19348,18.4573,2014-05-09,-0.008915350033029403,0,,,2014
1076,19348,18.812922,2014-05-12,0.019084017962357668,0,,,2014
1077,19348,18.697721,2014-05-13,-0.006142329375358174,0,,,2014
1078,19348,18.777861,2014-05-14,0.004276924753862777,0,0.008303263307832839,,2014
1079,19348,18.637615,2014-05-15,-0.007496719102409286,0,,,2014
1080,19348,18.822941,2014-05-16,0.009894541446685268,0,,,2014
1081,19348,18.702728,2014-05-19,-0.006406996300285271,0,,,2014
1082,19348,18.37215,2014-05-20,-0.017833464545167724,0,,,2014
1083,19348,17.981466,2014-05-21,-0.02149437026991289,0,-0.03584028966868056,,2014
1084,19348,18.201853,2014-05-22,0.012181841328346269,0,,,2014
1085,19348,17.926371,2014-05-23,-0.015250533170475231,0,,,2014
1086,19348,17.871275,2014-05-26,-0.003078193661345402,0,,,2014
1087,19348,17.881292000000006,2014-05-27,0.000560351387474229,0,,,2014
1088,19348,18.206861,2014-05-28,0.018043474423760062,0,0.00027509897941379165,,2014
1089,19348,17.931379,2014-05-29,-0.015246306200404604,0,,,2014
1090,19348,17.430504,2014-05-30,-0.02833042008943085,0,,-0.055064919017685975,2014
1091,19348,17.540695,2014-06-02,0.006301835099725689,0,,,2014
1092,19348,17.64588,2014-06-03,0.00597871849250951,0,,,2014
1093,19348,17.445529999999998,2014-06-04,-0.011418872993476374,0,-0.02746873949067216,,2014
1094,19348,17.215126,2014-06-05,-0.013295039413213606,0,,,2014
1095,19348,17.983470999999994,2014-06-06,0.0436646422809871,0,,,2014
1096,19348,18.661158,2014-06-09,0.03699119312843832,0,,,2014
1097,19348,18.61157,2014-06-10,-0.002660821030153015,0,,,2014
1098,19348,18.997246,2014-06-11,0.020510590950786684,0,0.09850560533005892,,2014
1099,19348,18.892561,2014-06-13,-0.005525774590114085,0,,,2014
1100,19348,18.765841,2014-06-16,-0.006729997639959469,0,,,2014
1101,19348,18.517906,2014-06-17,-0.01330009319122112,0,,,2014
1102,19348,18.771349,2014-06-18,0.013593562150380378,0,,,2014
1103,19348,18.495867,2014-06-20,-0.01478441630105123,0,-0.02122094498185157,,2014
1104,19348,18.358126,2014-06-23,-0.007474991454067976,0,,,2014
1105,19348,18.391184,2014-06-24,0.0017991090943923875,0,,,2014
1106,19348,17.807160999999994,2014-06-25,-0.03227073959397106,0,,,2014
1107,19348,17.746554999999994,2014-06-26,-0.0034092671889750822,0,,,2014
1108,19348,17.69146,2014-06-27,-0.0031093753072333136,0,-0.03699027299578704,,2014
1109,19348,17.603306,2014-06-30,-0.004995311957011406,0,,,2014
1110,19348,17.674931,2014-07-01,0.0040605826427609045,0,,,2014
1111,19348,17.38843,2014-07-02,-0.016342265436648868,0,,,2014
1112,19348,17.51515,2014-07-03,0.00726117818128864,0,,-0.0014573891755529243,2014
1113,19348,17.504131,2014-07-04,-0.0006293104854809924,0,-0.005649815098080309,,2014
1114,19348,17.52066,2014-07-07,0.0009438458163569053,0,,,2014
1115,19348,17.482094,2014-07-08,-0.002203598928580549,0,,,2014
1116,19348,18.292011,2014-07-10,0.045287250048413365,0,,,2014
1117,19348,18.264462,2014-07-11,-0.0015072025802469221,0,,,2014
1118,19348,18.694214,2014-07-14,0.023256859646973948,0,0.06483330818655994,,2014
1119,19348,18.920111,2014-07-15,0.012011366195994544,0,,,2014
1120,19348,18.429752,2014-07-16,-0.02625911514415404,0,,,2014
1121,19348,18.4573,2014-07-17,0.0014936409188540686,0,,,2014
1122,19348,19.360882,2014-07-18,0.047794682473109786,0,,,2014
1123,19348,19.526171,2014-07-21,0.008501029657219734,0,0.031530237905029575,,2014
1124,19348,19.487602,2014-07-22,-0.0019771998245273663,0,,,2014
1125,19348,19.493113,2014-07-23,0.0002827552053223045,0,,,2014
1126,19348,19.779613,2014-07-24,0.014590537085815381,0,,,2014
1127,19348,19.696968,2014-07-25,-0.004187045516420881,0,,,2014
1128,19348,19.564737,2014-07-28,-0.006735902068908121,0,0.0039503447058089145,,2014
1129,19348,19.652891,2014-07-29,0.00449563897498497,0,,,2014
1130,19348,19.746555,2014-07-30,0.004754593577206492,0,,,2014
