,index,CD_CVM,Close,Date,Return,event,return_week,return_month,Year
32,456,19348,14.798623999999998,2011-11-03,0.011449872294386996,0,-0.013447661959206622,,2011
33,461,19348,14.448011,2011-11-10,0.0,0,-0.027662948376345028,,2011
34,466,19348,13.865173,2011-11-18,-0.015317238053880338,0,-0.044637311957750336,,2011
35,471,19348,13.437151,2011-11-25,-0.005744215327794986,0,-0.016801459858836944,,2011
36,476,19348,15.149238,2011-12-02,0.0036133684403026095,0,0.09218912257174816,0.03486590248028267,2011
37,481,19348,15.572706,2011-12-09,0.010877619478354259,0,0.011764847279135232,0.07496300848086049,2011
38,486,19348,15.117364000000002,2011-12-16,0.006042283987287626,0,-0.029675749577948298,,2011
39,491,19348,15.795824,2011-12-23,0.00839487976314818,0,0.04994386836003192,,2011
40,496,19348,15.495298000000002,2012-01-02,0.001176144740798113,0,-0.013716843511962323,,2012
41,501,19348,16.000729,2012-01-09,0.0062803952062482,0,0.007426546537846231,0.03799213667394407,2012
42,506,19348,16.273933,2012-01-16,0.006737742316465382,0,0.003924815189280875,,2012
43,511,19348,16.574459,2012-01-23,-0.019048278071954836,0,0.01829827075234553,,2012
44,516,19348,15.991621,2012-01-31,-0.010761985385499356,0,-0.017499727701964528,,2012
45,521,19348,16.574459,2012-02-07,0.009384534012293073,1,0.01941804918361945,,2012
46,526,19348,16.838558,2012-02-14,0.0185594992487473,0,-0.005931458307931377,,2012
47,531,19348,16.392323,2012-02-24,-0.0027739128568364546,0,-0.011049780545420657,,2012
48,536,19348,17.166404999999994,2012-03-02,0.013351442164943344,0,0.057033632744441884,,2012
49,541,19348,17.494251000000002,2012-03-09,0.015740130263096168,0,0.033614402994319,,2012
50,546,19348,17.576211999999998,2012-03-16,0.0033735884573060874,0,0.020678635274215977,,2012
51,551,19348,16.528925,2012-03-23,-0.00959569902979573,0,-0.06143452046681869,,2012
52,556,19348,15.905106,2012-03-30,-0.019841945503479556,0,-0.05594897588073544,,2012
53,561,19348,14.798623999999998,2012-04-09,-0.015267529466174804,0,-0.08264297567718842,,2012
54,566,19348,14.320515,2012-04-16,-0.007286602756122198,0,-0.012324343835909633,,2012
55,571,19348,14.475331,2012-04-23,-0.013745948019142034,0,0.009164210932151272,,2012
56,581,19348,13.227693,2012-05-08,0.0017226447088044142,0,-0.006519149205030477,,2012
57,586,19348,12.968148,2012-05-15,0.002812911835111266,0,-0.004903693835398866,-0.10648353025263925,2012
58,591,19348,13.004576,2012-05-22,0.04915788312571469,0,0.002805098447615759,-0.12089054270477374,2012
59,596,19348,12.872526,2012-05-29,-0.009505485500560351,0,-0.00880445712631189,,2012
60,601,19348,12.622088,2012-06-05,-0.015393166191848598,0,-0.014326899495296353,,2012
61,606,19348,13.455365,2012-06-13,0.0016935463864267465,0,0.022934479880116692,,2012
62,611,19348,13.683035999999998,2012-06-20,-0.014208056337937815,0,0.01610237894485412,0.10001340499782879,2012
63,616,19348,12.526466,2012-06-27,0.012804288705982856,0,-0.048253457174472145,-0.03675707221657731,2012
64,621,19348,13.259567,2012-07-04,0.005855005163863379,0,0.06637169809550028,,2012
65,626,19348,12.908954,2012-07-12,0.010281934766490756,0,-0.038066840993747936,,2012
66,631,19348,13.733123,2012-07-19,0.019080069566554027,0,0.03406157781035202,,2012
67,636,19348,14.224893,2012-07-26,0.027256679004684526,0,0.03883664061955388,,2012
68,641,19348,14.297748,2012-08-02,-0.02608979588213926,0,-0.031350510024261674,,2012
69,646,19348,15.395123000000002,2012-08-09,0.021827754831027987,0,0.04414261267942167,,2012
70,651,19348,15.458870999999998,2012-08-16,0.0,0,-0.006751776879674605,,2012
71,656,19348,15.504404999999998,2012-08-23,-0.006732078632001928,0,0.0029411637724707056,0.11338739808719665,2012
72,661,19348,14.798623999999998,2012-08-30,-0.005829129209290174,0,-0.04541452013441065,,2012
73,666,19348,14.75309,2012-09-06,0.028170873093415757,0,0.021841700433069808,,2012
74,671,19348,15.891445999999998,2012-09-14,0.011527510460577955,0,0.06848135690332974,,2012
75,676,19348,15.317715,2012-09-21,0.005664046090902772,0,-0.02524346482483482,,2012
76,681,19348,13.919814,2012-09-28,-0.029968386529516555,0,-0.09925753867676945,-0.06705003993609689,2012
77,686,19348,14.019989,2012-10-05,0.007825265625631758,0,-0.008408846833595354,,2012
78,691,19348,13.573754,2012-10-15,0.005381799415577014,0,-0.03461690961883884,,2012
79,696,19348,13.364296,2012-10-22,-0.005097691580017557,0,-0.01890034998392241,-0.13075928235493783,2012
80,706,19348,14.234000000000002,2012-11-06,0.009320312270709074,0,0.042476167985768046,,2012
81,711,19348,13.819638,2012-11-13,0.01828810553971765,0,-0.004274249659518196,,2012
82,716,19348,14.443457,2012-11-22,0.011733084701205484,0,0.05808602542167375,,2012
83,721,19348,14.543632999999998,2012-11-29,0.025044938764424724,0,-0.004685288743988877,0.07642272087381606,2012
84,726,19348,14.889693,2012-12-06,-0.003358225408278456,0,0.017896220941274892,,2012
85,731,19348,14.971654,2012-12-13,0.0006084010711816555,0,0.0036563063098585566,,2012
86,736,19348,15.436104,2012-12-20,-0.004414995948814585,0,0.03910272660990706,,2012
87,741,19348,15.700202,2013-01-02,0.032722157193184095,0,0.011375327995138086,0.10156521393458737,2013
88,746,19348,16.119118,2013-01-09,0.015945750279389163,0,-0.0031024863183942934,,2013
89,751,19348,16.091797,2013-01-16,0.008810685226314195,0,0.011097029736870474,,2013
90,756,19348,16.25572,2013-01-23,-0.002797190530619168,0,-0.006700183326893541,,2013
91,761,19348,15.631901,2013-01-31,0.007015511599236261,0,-0.04025086315192537,,2013
92,766,19348,15.149238,2013-02-07,-0.006292163398514221,0,-0.026106482127229713,,2013
93,771,19348,16.187418,2013-02-18,0.010462376797486943,0,0.04841048761388287,,2013
94,776,19348,16.014387,2013-02-25,0.001992256096439808,0,0.008853337214972765,,2013
95,781,19348,15.959747,2013-03-04,-0.004270510153521964,0,0.01494710291340743,,2013
96,786,19348,16.711060999999994,2013-03-11,-0.005434947614578796,0,0.04685736552568189,0.09182843844555974,2013
97,791,19348,16.506159,2013-03-18,0.01865580075056101,0,0.0027624186184289174,0.029961686972500994,2013
98,796,19348,15.936979999999998,2013-03-25,-0.008251559839767317,0,-0.023158416423649627,,2013
99,801,19348,15.827698000000002,2013-04-02,-0.017962078188784068,0,-0.01739671543126644,,2013
100,806,19348,15.754843,2013-04-09,0.023392890842021258,0,-0.006338296280592833,-0.06435797305025133,2013
101,811,19348,15.800377,2013-04-16,0.024800691801373374,0,-0.01203109705983872,-0.025043982726562327,2013
102,816,19348,15.2312,2013-04-23,0.00629782429015968,0,-0.011887153045048358,,2013
103,821,19348,15.326821,2013-04-30,0.02588164946261933,1,-0.0008909163550246323,,2013
104,826,19348,15.936979999999998,2013-05-08,0.010338963666202931,0,0.05159406356420778,,2013
105,831,19348,15.982514000000002,2013-05-15,0.016662231051126915,0,0.002853054681062825,0.036262140910062454,2013
106,836,19348,16.659153,2013-05-22,0.013012808970364872,0,0.05091073296890681,,2013
107,841,19348,16.053091000000002,2013-05-29,-0.02465467221276233,0,-0.028604247509536003,,2013
108,846,19348,15.752566,2013-06-06,0.00926375024617247,0,-0.029142017684253726,,2013
109,851,19348,15.036313,2013-06-13,-0.002661337506968401,0,-0.040155542677432744,-0.04436487637347567,2013
110,856,19348,14.690708,2013-06-20,0.011315035938381141,0,-0.001703299618849978,,2013
111,861,19348,14.229902,2013-06-27,0.019908240065528077,0,-0.005265908165819581,,2013
112,866,19348,13.673929,2013-07-04,0.012532414899008842,0,-0.05175106823209196,,2013
113,871,19348,13.713999,2013-07-12,-0.010535960261429696,0,0.021410904101297243,,2013
114,876,19348,14.249937,2013-07-19,0.00035157212021139837,0,0.02023860214118713,,2013
115,881,19348,14.525419,2013-07-26,0.0,0,0.002762424316456467,,2013
116,886,19348,14.976207999999998,2013-08-02,-0.005669516026448609,0,0.030907562615078796,0.10350419628438187,2013
117,891,19348,14.715751999999998,2013-08-09,0.004776555525376828,0,-0.0017004033218212566,,2013
118,896,19348,14.625594,2013-08-16,-0.020675220572268317,0,-0.03201623498922717,,2013
119,901,19348,14.730778,2013-08-23,0.03353813292720412,0,0.016110034318170513,0.014038897321499565,2013
120,906,19348,14.530428,2013-08-30,0.020195715680274538,0,0.0034530661007919064,,2013
121,911,19348,15.021287,2013-09-06,0.02020951808352381,0,0.02327649018865979,,2013
122,916,19348,15.667417000000002,2013-09-13,0.014490646182220297,0,0.014490646182220297,0.04813497726208612,2013
123,921,19348,15.687453,2013-09-20,-0.030810358987596275,0,0.007370672578729337,0.09646030733953471,2013
124,926,19348,16.128223000000002,2013-09-27,0.021978872272603218,0,0.018809275448333492,0.12452150091288366,2013
125,931,19348,15.902829,2013-10-04,0.00157599248368148,0,0.009811712296326509,,2013
126,936,19348,16.073128,2013-10-11,-0.009613922954222821,0,0.015070945525754224,,2013
127,941,19348,16.989732999999998,2013-10-18,0.024471541735076208,0,0.0483186081572542,0.04893764057463698,2013
128,946,19348,16.528925,2013-10-25,-0.005138351226427533,0,-0.018316040219207606,,2013
129,951,19348,17.155022,2013-11-01,-0.009588900358632623,0,0.02543024008089211,,2013
130,956,19348,16.108189000000007,2013-11-08,-0.026692760302196188,0,-0.0705257604559757,,2013
131,961,19348,17.059855,2013-11-18,0.01359765526377442,0,0.05305646275440465,0.028590363914843875,2013
132,966,19348,16.028049,2013-11-26,0.0050125891651757355,0,-0.03530681317342048,,2013
133,971,19348,15.77761,2013-12-03,-0.022599826605987663,0,-0.041964242510644574,,2013
134,976,19348,15.792637,2013-12-10,-0.006323112780515679,0,0.005087499415098265,,2013
135,981,19348,15.632356,2013-12-17,0.0012824586246139589,0,0.016801701491383134,,2013
136,986,19348,15.872777,2013-12-26,0.006966473096642775,0,0.009193268609775946,,2013
137,991,19348,15.782619,2014-01-06,0.001588069195981407,0,-0.002852172001905016,-0.022282401783622896,2014
138,996,19348,15.416979,2014-01-13,-0.004538113936829611,0,-0.015794075604878464,-0.03039749699300011,2014
139,1001,19348,14.906085,2014-01-20,-0.0080322140960554,0,-0.04853409980256683,,2014
140,1006,19348,14.951164000000002,2014-01-27,0.019963434394552674,0,-0.010994596946199107,,2014
141,1011,19348,14.976207999999998,2014-02-03,-0.011968191818994743,0,-0.005336887757051432,-0.0508583935043933,2014
142,1021,19348,15.627347,2014-02-17,-0.01273905088758182,0,-0.020305268411663576,,2014
143,1026,19348,15.662409,2014-02-24,0.0054513516686725385,0,0.008349444987117774,0.06643778820642286,2014
144,1031,19348,15.391935,2014-03-05,-0.015499197896985775,0,-0.010681490001662948,0.01541267059479104,2014
145,1036,19348,15.276734,2014-03-12,-0.012382036413325493,0,-0.034797284338517254,-0.042682571623838025,2014
146,1041,19348,15.326821,2014-03-19,0.004585614924395856,0,0.016807117210531977,,2014
147,1046,19348,16.393688,2014-03-26,0.008591619440728336,0,0.046592764049278916,,2014
148,1051,19348,17.655897,2014-04-02,0.031702933787940896,0,0.05271271212982184,0.12172696638805254,2014
149,1056,19348,17.104933,2014-04-09,-0.013380117947884866,0,-0.02000363498499499,0.10065384758874384,2014
150,1061,19348,17.365389,2014-04-16,0.018044701107463902,0,0.004335923659205676,,2014
151,1066,19348,18.4573,2014-04-25,0.009543315148924205,0,0.035915491342579625,,2014
152,1071,19348,18.958176,2014-05-05,0.010624237665967788,0,0.02867682213152573,0.10286838822891159,2014
153,1076,19348,18.812922,2014-05-12,0.019084017962357668,0,0.001598743135966216,,2014
154,1081,19348,18.702728,2014-05-19,-0.006406996300285271,0,0.00026775079785338674,,2014
155,1086,19348,17.871275,2014-05-26,-0.003078193661345402,0,-0.02764125577338726,,2014
156,1091,19348,17.540695,2014-06-02,0.006301835099725689,0,-0.019231416766349912,,2014
157,1096,19348,18.661158,2014-06-09,0.03699119312843832,0,0.05594192300273541,,2014
158,1101,19348,18.517906,2014-06-17,-0.01330009319122112,0,-0.005045274470508134,-0.01633823600313201,2014
159,1106,19348,17.807160999999994,2014-06-25,-0.03227073959397106,0,-0.05273103825469802,-0.006672189149954902,2014
160,1111,19348,17.38843,2014-07-02,-0.016342265436648868,0,-0.02038637005813254,-0.0024167322571159804,2014
161,1116,19348,18.292011,2014-07-10,0.045287250048413365,0,0.043398186450708816,,2014
162,1121,19348,18.4573,2014-07-17,0.0014936409188540686,0,0.010502751617668272,-0.01657829287322747,2014
163,1126,19348,19.779613,2014-07-24,0.014590537085815381,0,0.021397122123830097,,2014
164,1131,19348,19.327824,2014-07-31,-0.021433330001955908,0,-0.0189189995186726,,2014
165,1136,19348,19.548208,2014-08-07,-0.00897881061241607,0,0.012764223499304674,0.11170646272302932,2014
166,1141,19348,19.410467,2014-08-14,0.00855192080593515,0,0.0065498398818969,0.05184614138451678,2014
167,1146,19348,20.887053,2014-08-21,0.005820116228110518,0,0.05866477806410212,0.0690682696334969,2014
168,1151,19348,21.741047,2014-08-28,-0.009583914226919362,0,0.05148008683940024,,2014
169,1156,19348,22.181818,2014-09-04,-0.02064974926828604,0,-0.0059435358012727806,0.11741051385966615,2014
170,1161,19348,21.168043,2014-09-11,-0.00156047555306998,0,-0.05420423322688232,0.09523210289007851,2014
171,1166,19348,21.305784,2014-09-18,-0.011825399585147816,0,0.04306566752019842,,2014
172,1171,19348,19.933884,2014-09-25,-0.031826427259941885,0,-0.04247905528901849,,2014
173,1176,19348,18.765841,2014-10-02,0.032829045566487976,0,-0.10153633616315298,,2014
174,1181,19348,20.258953,2014-10-09,0.012589183663188732,0,0.05334222455128539,-0.04545629499014844,2014
175,1186,19348,19.647383,2014-10-16,-0.02683795128053916,0,0.011564066817365638,,2014
176,1191,19348,17.768595,2014-10-23,-0.046350857141961736,0,-0.12925868076557728,,2014
177,1196,19348,19.603306,2014-10-30,0.07770331997205103,0,0.07074102091092402,,2014
178,1201,19348,19.586777,2014-11-06,-0.03700030535630251,0,-0.032653666733315524,,2014
179,1206,19348,19.355371,2014-11-13,-0.03276232153448816,0,-0.028621510196257336,,2014
180,1211,19348,22.027548,2014-11-21,0.06377178773177061,0,0.1244963459965226,0.16851042150933956,2014
181,1216,19348,21.322313,2014-11-28,-0.0010331251080343481,0,-0.011560874691017398,0.16175917758407676,2014
182,1221,19348,20.402203,2014-12-05,0.018809318307940144,0,0.003787884153993687,0.003787884153993687,2014
183,1226,19348,18.595041,2014-12-12,-0.054768681797958484,0,-0.05476868179795872,,2014
184,1231,19348,19.173553,2014-12-19,0.015347050452562943,0,0.05220111578145347,-0.07499018255530306,2014
185,1236,19348,19.06336,2014-12-30,-0.005763713459524919,0,-0.012636572028107954,,2014
186,1241,19348,20.033056,2015-01-08,0.01552127874477494,0,0.07212121864185299,,2015
187,1246,19348,18.633608,2015-01-15,-0.008831472298657175,0,-0.027702604895411074,-0.05269678207381878,2015
188,1251,19348,18.931129,2015-01-22,0.004959898269749654,0,0.0005821738104848931,0.002622773113567718,2015
189,1256,19348,18.385674,2015-01-29,-0.0068687873501678525,0,-0.0195852306724017,-0.04196010716143775,2015
190,1261,19348,19.399448,2015-02-05,-0.008484201144220984,0,0.06785751926615374,,2015
191,1266,19348,18.931129,2015-02-12,0.02594488008360061,0,-0.022162347794884473,,2015
192,1271,19348,19.966942,2015-02-23,0.009704853686138831,0,0.02063075935575356,0.05823030005276393,2015
193,1276,19348,20.011019,2015-03-02,-0.004943629665001574,0,-0.008225972931454509,,2015
194,1281,19348,18.78237,2015-03-09,-0.026343952871723652,0,-0.07104409608471264,-0.040810149299568714,2015
195,1286,19348,18.639118,2015-03-16,0.0,0,0.03244500365783489,0.010399766400347565,2015
196,1291,19348,19.66942,2015-03-23,-0.00642197530657636,0,0.02553326387491056,-0.005308006882970263,2015
197,1296,19348,19.278236,2015-03-30,0.033123299313307125,0,-0.013906828605372677,,2015
198,1301,19348,20.561983,2015-04-07,0.0005360355346865738,0,0.05536321789523795,,2015
199,1306,19348,20.236914,2015-04-14,0.0,0,-0.020747150020802765,,2015
200,1311,19348,20.330578,2015-04-22,0.02747429734064163,0,-0.009708809136976214,,2015
201,1316,19348,21.079889,2015-04-29,-0.01375756385106227,0,0.009453847142318006,,2015
202,1321,19348,20.798899,2015-05-07,0.0039814913445201175,0,-0.020451584712668953,0.011992202796305942,2015
203,1326,19348,20.942148,2015-05-14,0.009781884289114766,0,-0.006294353185465627,0.03425541653936022,2015
204,1331,19348,19.867767,2015-05-21,-0.01212803172627255,0,-0.07117206241606816,0.004446908989718603,2015
205,1336,19348,19.393938,2015-05-28,-0.011861198210510378,0,-0.0028369628419303585,,2015
206,1341,19348,18.264462,2015-06-05,-0.024140646310643683,0,-0.03497690605257941,-0.12596135669829486,2015
207,1346,19348,18.292011,2015-06-12,-0.01048696231995634,0,0.005739429275774117,-0.12551748753758085,2015
208,1351,19348,18.947659,2015-06-19,-0.011276682403053585,0,0.03010861387505346,,2015
209,1356,19348,19.090908,2015-06-26,0.008695693929499525,0,0.004628284745232529,-0.02760954044650586,2015
210,1361,19348,19.013775,2015-07-03,-0.01009087826937825,0,0.0087312302242765,0.016065865599088874,2015
211,1366,19348,19.283747,2015-07-13,0.009184985777765706,0,0.03134328609519253,0.04231124730123133,2015
212,1371,19348,18.787878,2015-07-20,-0.00611035203927107,0,-0.02673611048681842,,2015
213,1376,19348,17.460606,2015-07-27,-0.002080408215685466,0,-0.06484213718249089,,2015
214,1381,19348,18.133333,2015-08-03,-0.005333362695481546,0,0.019575372234036895,-0.05750274793884154,2015
215,1391,19348,15.993939,2015-08-17,-0.010554127944774278,0,-0.07691888770570124,,2015
216,1396,19348,15.672726999999998,2015-08-24,-0.02066665420995143,0,-0.03682336626636371,-0.11010559789878643,2015
217,1401,19348,16.090908,2015-08-31,-0.03624667013858879,0,0.028267681658682056,-0.12483081752806972,2015
218,1406,19348,16.187878,2015-09-08,0.01091669260431907,0,0.03002316483725677,-0.05392929829620447,2015
219,1411,19348,17.133333,2015-09-15,0.02434777127005429,0,0.045594043683043185,,2015
220,1416,19348,16.660606,2015-09-22,0.009502949620969123,0,-0.04446747772727174,,2015
221,1421,19348,15.70909,2015-09-29,-0.0042348688964210755,0,-0.018349196538568594,,2015
222,1426,19348,17.466665,2015-10-06,0.009062410201150358,0,0.08354751634436663,0.08694820930488455,2015
223,1431,19348,16.79394,2015-10-14,-0.009339103312779123,0,-0.06733138522202946,0.004340013982749714,2015
224,1436,19348,16.193939,2015-10-21,-0.007457148859392007,0,-0.019641105024032168,-0.018907024576401383,2015
225,1441,19348,16.200001,2015-10-28,0.006756911987885444,0,-0.020367220934749932,0.02653690936909779,2015
226,1446,19348,17.315151,2015-11-05,0.011971938912299595,0,0.09426069654663585,,2015
227,1451,19348,17.224241,2015-11-12,0.002818897461292548,0,0.0099010735823105,0.015960541704983067,2015
228,1456,19348,17.769695000000006,2015-11-19,0.02696325223183885,0,0.05936760009287296,0.08540029297111648,2015
229,1461,19348,16.709089000000002,2015-11-27,-0.02684007859528888,0,-0.061200623470897116,,2015
230,1466,19348,17.078787,2015-12-04,-0.022457040135923874,0,0.01393622565485485,-0.0017727925632940594,2015
231,1471,19348,17.454544,2015-12-11,0.0,0,0.029242805532843013,0.016101161289152545,2015
232,1476,19348,16.321213,2015-12-18,-0.05981600369469836,0,-0.043240033373808655,-0.058065553273963254,2015
233,1481,19348,16.012121,2015-12-29,0.0007572756943689809,0,-0.0003783916912368747,,2015
234,1486,19348,15.00606,2016-01-07,-0.01920058468173996,0,-0.061479518605180666,,2016
235,1491,19348,14.884848000000002,2016-01-14,0.014353318343045174,0,-0.008514158665620787,-0.15925623310291195,2016
236,1496,19348,14.012121,2016-01-21,0.002164969484007185,0,-0.034016852339738377,,2016
237,1501,19348,15.121212,2016-01-29,0.0455090307091806,0,0.06670522588349755,,2016
238,1506,19348,15.030303,2016-02-05,0.00972458044915607,0,-0.02665759661158682,-0.01758634095560489,2016
239,1511,19348,15.078787,2016-02-16,0.02399947481099434,0,-0.0016064642638124837,0.027298457228628063,2016
240,1516,19348,15.084848,2016-02-23,-0.014360051681310496,0,-0.010391796403097658,0.07593302505631669,2016
241,1521,19348,16.109091,2016-03-01,0.04540991049450063,0,0.07416591053955243,,2016
242,1526,19348,19.339394,2016-03-08,0.022180861508468205,0,0.15970249953377946,,2016
243,1531,19348,18.636362,2016-03-15,-0.04545527085307397,0,-0.00324675314199734,0.2358251716674049,2016
244,1536,19348,19.60606,2016-03-22,-0.025935879863338427,0,0.08076424150909965,,2016
245,1541,19348,19.472727,2016-03-30,0.005617997077963728,0,0.025533350260100503,0.23504101068822528,2016
246,1546,19348,17.878785999999995,2016-04-06,-0.029065033539469144,0,-0.056348423654475184,-0.056348423654475184,2016
247,1551,19348,20.430304,2016-04-13,0.01223718873223973,0,0.12261528246357976,0.046449399408910075,2016
248,1556,19348,19.557575,2016-04-20,-0.018726616545908518,0,-0.014154089104226757,,2016
249,1561,19348,20.224241,2016-04-28,-0.0068688267712706565,0,0.05197160331118782,0.043485060296544004,2016
250,1566,19348,18.41818,2016-05-05,-0.015023151377628538,0,-0.07844682318178847,0.0006583164115218174,2016
251,1571,19348,19.775757,2016-05-12,0.009855310939561213,0,0.07078949610505683,,2016
252,1576,19348,18.466665,2016-05-19,-0.008496904311902663,0,-0.030065336029172794,-0.07612208112920446,2016
253,1581,19348,18.00606,2016-05-27,-0.010046960317566172,0,-0.01237684160359,-0.12304239329620044,2016
254,1586,19348,18.109091,2016-06-03,-0.0010034672367980576,0,0.006042319476042824,-0.031947294304945396,2016
255,1591,19348,17.51515,2016-06-10,-0.052572835570829264,0,-0.023594883449480804,,2016
256,1596,19348,17.527271,2016-06-17,-0.002417588999276113,0,-0.003796456903067059,,2016
257,1601,19348,17.545454,2016-06-24,-0.03562719873123453,0,-0.015424399372893303,-0.03596044320246038,2016
258,1606,19348,18.733334,2016-07-01,0.01993209901786988,0,0.09958986716864657,,2016
259,1611,19348,19.357574,2016-07-08,0.02665127782251089,0,0.03342655153571808,,2016
260,1616,19348,20.278788,2016-07-15,-0.003282033495297334,0,0.03683268620115982,0.14339981379384686,2016
261,1621,19348,20.672728,2016-07-22,0.006175643773121029,0,0.002348115181494459,0.12839325994869744,2016
262,1626,19348,20.478786,2016-07-29,0.01821751969998094,0,-0.0017741165199623944,0.10901711626973208,2016
263,1631,19348,21.351515,2016-08-05,-0.005943053008171653,0,0.05244423845937524,,2016
264,1636,19348,21.781818,2016-08-12,0.007540911484298272,0,0.026502868661612843,,2016
265,1641,19348,22.024242,2016-08-19,-0.0065826006240823545,0,0.0005504996089758016,0.06950405586777267,2016
266,1646,19348,21.654545,2016-08-26,0.012107752261112478,0,0.002522048441945529,,2016
267,1651,19348,22.254545,2016-09-02,0.014538768542077281,0,0.009852259516524544,0.03548050706235976,2016
268,1656,19348,21.642424,2016-09-12,0.012965238168011905,0,-0.028163151626398965,0.001120788881143533,2016
269,1661,19348,21.351515,2016-09-19,0.0071214684966551265,0,0.006549980910366642,-0.037603659072665316,2016
270,1666,19348,21.727272,2016-09-26,-0.00777997975721833,0,0.015177323632530354,,2016
271,1671,19348,22.030302,2016-10-03,0.023098319324509748,0,0.0024789325802653892,0.004411380426613787,2016
272,1676,19348,23.090908,2016-10-10,0.0013131532089856882,0,0.03825531689041019,0.0777487226515588,2016
273,1681,19348,24.573334,2016-10-18,0.01380780383383599,0,0.06564079414977413,,2016
274,1686,19348,23.873333,2016-10-25,-0.005291768408349138,0,-0.012487980121744522,0.08641383652204197,2016
275,1691,19348,24.833332,2016-11-01,-0.0304055684593892,0,0.03329996637428996,0.14286623305113721,2016
276,1696,19348,24.626665,2016-11-09,-0.032492978794484165,0,0.013353489791374188,0.06570400521852801,2016
277,1701,19348,23.373333,2016-11-17,-0.03033936459191595,0,-0.0011402652399981816,,2016
278,1706,19348,23.4,2016-11-24,-0.010486110120870978,0,-0.008228107372411033,,2016
279,1711,19348,22.533333,2016-12-01,-0.046815830542295295,0,-0.03087925239580124,-0.12759667189760765,2016
280,1716,19348,22.533333,2016-12-08,-0.0058997075083227005,0,-0.004133398450605064,,2016
281,1721,19348,21.633333,2016-12-15,-0.003998129391603893,0,-0.043714586644626234,,2016
282,1726,19348,21.366667,2016-12-22,0.0081454397728082,0,0.005632101915529408,-0.10139004162538806,2016
283,1731,19348,22.566666,2016-12-29,0.010990724194911594,0,0.041622414499091466,-0.04533764842218278,2016
284,1736,19348,23.799999,2017-01-06,0.0033670066896136805,0,0.06271010120266776,0.048790151564389456,2017
285,1741,19348,23.986666,2017-01-13,-0.02063063187670635,0,0.003061881306527493,,2017
286,1746,19348,24.4,2017-01-20,0.0030100173637329967,0,0.01625159051660099,,2017
287,1751,19348,24.826666,2017-01-30,-0.021517671892279672,0,-0.015718973437846985,0.10643517993474486,2017
288,1756,19348,25.34,2017-02-06,-0.007339495546285405,0,0.02046585744513778,0.06606564292198522,2017
