Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-01-04,0,17.708261489868164,18.43680953979492,17.708261489868164,18.2683334350586,10.145151138305664,11843397,,,,,,,,0,0,0
2010-01-05,0,18.313867568969727,18.386722564697266,18.16815757751465,18.386722564697266,10.21088981628418,8593315,,0.0064589088480222,,,,,,0,0,0
2010-01-06,0,18.327526092529297,18.43680953979492,18.077089309692383,18.227352142333984,10.122393608093262,10602572,,-0.0087046213959836,,,0.0107222350622639,,,-1,0,0
2010-01-07,0,18.09985542297364,18.236459732055664,18.008787155151367,18.04066276550293,10.018710136413574,9966567,,-0.0102957999615316,,,0.0092482860212157,,,-1,0,0
2010-01-08,0,18.11351585388184,18.11351585388184,17.721921920776367,17.7674560546875,9.866985321044922,9748709,,-0.0152599902773528,,,0.0093653234143391,,,-1,0,0
2010-01-11,0,17.844863891601562,17.963253021240234,17.371307373046875,17.612640380859375,9.78101921081543,13545194,,-0.0087506757905934,,,0.0081504710340557,,,-1,0,0
2010-01-12,0,17.444162368774414,17.635406494140625,17.32122039794922,17.44871711730957,9.689986228942873,9326609,,-0.0093506876617167,-0.0459028662391562,,0.0073374323707684,,,-1,0,0
2010-01-13,0,17.485143661499023,17.749242782592773,17.303007125854492,17.503358840942383,9.72032642364502,9860933,,0.003126195848052,-0.0492355792391262,,0.0078393803512682,0.0023565839620273,,1,-1,0
2010-01-14,0,17.530677795410156,17.667280197143555,17.166404724121094,17.262025833129883,9.586299896240234,10089991,,-0.0138842155245308,-0.0544151733676734,,0.0077607617991796,0.0042894161204615,,-1,-1,0
2010-01-15,0,17.211938858032227,17.435056686401367,16.85677146911621,16.97060775756836,9.424471855163574,16300044,4.457965670047782,-0.017025289886913,-0.0611446632930546,,0.0079802783319269,0.0066446672792198,,-1,-1,0
2010-01-18,0,17.029802322387695,17.293899536132812,17.007034301757812,17.12087059020996,9.507905960083008,4730946,4.14776843952283,0.0088139636627918,-0.0370707093529101,,0.0092473361053645,0.0090448769585381,,1,-1,0
2010-01-19,0,16.98426628112793,17.316667556762695,16.943286895751953,17.075336456298828,9.482626914978027,10596204,4.200317405792696,-0.0026622802216476,-0.0309823137839642,,0.0088482720529132,0.0110874333760177,,-1,-1,0
2010-01-20,0,16.92962646484375,16.97060775756836,16.27393341064453,16.62454605102539,9.23228359222412,13369502,4.266785820426423,-0.0267549509285874,-0.048386577050835,,0.0103242856897635,0.0101475952697642,,-1,-1,0
2010-01-21,0,16.67463493347168,16.752042770385742,16.132776260375977,16.319467544555664,9.06286334991455,21853888,4.672037362862646,-0.0185213145283702,-0.0700340874272574,,0.0103177437041131,0.0124949997933826,,-1,-1,0
2010-01-22,0,16.141883850097656,16.619993209838867,16.110010147094727,16.50615882873535,9.166549682617188,12513443,4.748438725292152,0.0113758408659419,-0.0447740310367847,,0.0112690583876282,0.0118003081323601,,1,-1,0
2010-01-26,0,16.12367057800293,16.615440368652344,15.959747314453123,16.547138214111328,9.189294815063477,11890614,4.652623263675497,0.0024782454536821,-0.0252704956961895,,0.0111455850010684,0.0134381636588492,,1,-1,0
2010-01-27,0,16.501604080200195,16.501604080200195,16.114564895629883,16.310361862182617,9.05781078338623,11139092,4.696038669947649,-0.0144117440118369,-0.0484962033708181,,0.0109434565301729,0.0127597842738983,,-1,-1,0
2010-01-28,0,16.49249839782715,16.797576904296875,16.2283992767334,16.797576904296875,9.328373908996582,12572519,4.784468594450622,0.0294332579199319,-0.0164006652292385,,0.0138102359255934,0.0150147233629123,,1,-1,0
2010-01-29,0,16.902305603027344,16.97060775756836,16.34678840637207,16.45151710510254,9.136197090148926,12451511,4.854758792035055,-0.0208164877927654,-0.0104622020934164,,0.0139108513383805,0.017174242282053,,-1,-1,0
2010-02-01,0,16.524372100830078,16.879539489746094,16.437856674194336,16.761150360107422,9.308149337768556,9841387,4.598856045907295,0.0186460637389196,0.0267051761738734,,0.0146377792355145,0.0246344637110679,,1,1,0
2010-02-02,0,16.979713439941406,17.15274429321289,16.765703201293945,16.98426628112793,9.432056427001951,10004341,4.802624003371504,0.0132238563891358,0.0285531916970673,,0.0147902262844901,0.0291318258504732,,1,1,0
2010-02-03,0,17.007034301757812,17.11176300048828,16.715614318847656,16.911413192749023,9.39159107208252,7783594,4.6896419284488005,-0.0042994236111821,0.0217755226322032,,0.0144164386961739,0.0312428804230077,,-1,1,0
2010-02-04,0,16.711061477661133,16.80213165283203,16.069028854370117,16.260272979736328,9.029990196228027,11598966,4.612507051313605,-0.0392634403732896,-0.0030761737292494,-0.1164445892398237,0.015984548224463,0.0309020499110704,,-1,0,0
2010-02-05,0,16.087242126464844,16.424196243286133,15.395122528076172,15.845911979675291,8.799877166748047,19780283,4.513492321910138,-0.0258135186766143,-0.0583229503257958,-0.1487170167644602,0.0161926011311686,0.0308434721800372,0.0228200523480218,-1,-1,-1
2010-02-08,0,15.886892318725586,16.032602310180664,15.672882080078123,15.800376892089844,8.774593353271484,11652332,4.462073339012737,-0.0028773362920514,-0.0403837988250816,-0.1428897316605279,0.0158510635037061,0.0300826244986897,0.0171988971917133,-1,-1,-1
2010-02-09,1,16.255720138549805,16.597225189208984,16.182865142822266,16.50615882873535,9.166549682617188,19517404,4.749447759091776,0.0437005272560699,-0.0153293353079315,-0.0888934044429263,0.0184331521568537,0.0294599801420736,0.0274292242501299,1,-1,-1
2010-02-10,0,16.56079864501953,16.701955795288086,16.396875381469727,16.597225189208984,9.217114448547363,10544155,4.734142073176031,0.0055010680225874,-0.0230521236744801,-0.0681323461429861,0.0181577494204792,0.0287446785524636,0.0345514097533937,1,-1,-1
2010-02-11,0,16.597225189208984,16.98426628112793,16.342235565185547,16.88864517211914,9.378954887390137,9690072,4.625208555165285,0.0174063155065013,-0.0013463845567966,-0.0419753548458913,0.0182621487647742,0.0286579465160236,0.0423810691224621,1,0,-1
2010-02-12,0,16.66552734375,17.029802322387695,16.392322540283203,16.884092330932617,9.376422882080078,8494488,4.484446638046003,-0.0002700031272696,0.0376470526892233,-0.0328946703114443,0.0179277053120244,0.0311288246417009,0.0465062668242137,0,1,-1
2010-02-17,0,17.06622886657715,17.316667556762695,17.06622886657715,17.24836540222168,9.578721046447754,9378438,4.477135857382516,0.0213457461835474,0.084806317549385,-0.0146751199759489,0.0181673233774371,0.0377762172504315,0.0508930084133555,1,1,-1
2010-02-18,0,17.116317749023438,17.303007125854492,17.029802322387695,17.303007125854492,9.609068870544434,11320055,4.536614166424412,0.0031632459531092,0.0908468997945457,0.0023723415016911,0.0178760367416929,0.0431365815561949,0.0552636956141065,1,1,0
2010-02-19,0,17.166404724121094,17.211938858032227,17.029802322387695,17.029802322387695,9.457345962524414,6597673,4.492444511252547,-0.0159155365082541,0.0312308360302217,0.00348209488035,0.0177572392000137,0.0432576775060332,0.0573728151255689,-1,1,0
2010-02-22,0,16.988821029663086,17.007034301757812,16.67463493347168,16.67463493347168,9.260099411010742,7742307,4.356087776602936,-0.0210770059261168,0.0046527620815176,-0.0264088747085585,0.0177822234666205,0.042568345972349,0.0556507084633737,-1,1,-1
