Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2017-02-24,0,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,3.5267107486724854,5200,,,,,,,,0,0,0
2017-03-01,0,4.550000190734863,4.550000190734863,4.487500190734863,4.487500190734863,3.478266954421997,17200,,-0.0138314691679762,,,,,,0,0,0
2017-03-02,0,4.487500190734863,4.487500190734863,4.487500190734863,4.487500190734863,3.478266954421997,0,,0.0,,,0.0097803256424486,,,0,0,0
2017-03-03,0,4.75,4.75,4.625,4.6875,3.633287906646729,7200,,0.0436038295915213,,,0.0299761489576403,,,1,0,0
2017-03-06,0,4.699999809265137,4.875,4.625,4.800000190734863,3.7204861640930176,22800,,0.0237163512872255,,,0.0254283846822844,,,1,0,0
2017-03-07,0,4.525000095367432,4.75,4.525000095367432,4.59499979019165,3.5615904331207275,13600,,-0.0436471530411858,,,0.0336926235471561,,,-1,0,0
2017-03-08,0,4.554999828338623,4.75,4.465000152587891,4.625,3.584843397140503,16400,,0.0065075943143789,0.0163491529839636,,0.030192523681366,,,1,0,0
2017-03-09,0,4.474999904632568,4.75,4.40749979019165,4.747499942779541,3.679792642593384,6800,,0.0261416131804519,0.0563222353323918,,0.0289480911963925,0.0282652375935019,,1,1,0
2017-03-10,0,4.525000095367432,4.744999885559082,4.5,4.672500133514404,3.6216611862182617,26000,,-0.0159235916720997,0.0403986436602921,,0.0279059886851868,0.0201237259885141,,-1,1,0
2017-03-13,0,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,3.565465450286865,2400,0.0049371896292453,-0.0156382053656314,-0.0188433912968606,,0.0268577697547332,0.0326952996001913,,-1,-1,0
2017-03-14,0,4.697500228881836,4.75,4.625,4.647500038146973,3.602283239364624,3600,0.0048746700377677,0.010273271143869,-0.032286471440217,,0.0254832763120174,0.0377548411672691,,1,-1,0
2017-03-15,0,4.625,4.670000076293945,4.625,4.670000076293945,3.619723081588745,6400,0.0044479144733873,0.0048296485349053,0.0161903301358742,,0.0241893570885863,0.0338046150906866,,1,1,0
2017-03-16,0,4.625,4.747499942779541,4.625,4.650000095367432,3.60422158241272,3200,0.0045821750848822,-0.0042917059003616,0.0053910299211338,,0.023143598745941,0.0309937349176188,,-1,1,0
2017-03-17,0,4.625,4.724999904632568,4.625,4.650000095367432,3.60422158241272,4400,0.0044622608676009,0.0,-0.0207505832593182,,0.0221640051794308,0.0309337582127812,,0,-1,0
2017-03-20,0,4.574999809265137,4.574999809265137,4.375,4.375,3.3910679817199707,8000,0.0037905969956365,-0.0609609095791122,-0.0657879011663307,,0.0270862305137321,0.0379437780521704,,-1,-1,0
2017-03-21,0,4.375,4.375,4.252500057220459,4.252500057220459,3.2961184978485107,10000,0.0036104369986948,-0.0283993472153749,-0.0785490430160743,,0.0269247600876585,0.043491384372514,,-1,-1,0
2017-03-22,0,4.449999809265137,4.650000095367432,4.449999809265137,4.647500038146973,3.602283239364624,623200,0.0290592430224619,0.0888223141599435,0.0,,0.0349431319553888,0.0413327794365418,,1,0,0
2017-03-23,0,4.545000076293945,4.642499923706055,4.474999904632568,4.474999904632568,3.4685778617858887,12000,0.0292524862387346,-0.0378232057279257,-0.0426528542628311,,0.0351405904096475,0.0407009175006977,,-1,-1,0
2017-03-24,0,4.480000019073486,4.572500228881836,4.460000038146973,4.465000152587891,3.4608278274536133,46800,0.0300417816936876,-0.0022368549082829,-0.0405980032707523,,0.0340926720516958,0.039860888707063,,0,-1,0
2017-03-27,0,4.474999904632568,4.474999904632568,4.449999809265137,4.449999809265137,3.4492006301879883,1600,0.030006411979892,-0.0033653141402799,-0.0439633174110323,,0.0331363879487844,0.0391992263310516,,-1,-1,0
2017-03-28,0,4.487500190734863,4.675000190734863,4.487500190734863,4.675000190734863,3.623598575592041,61200,0.0324369888537896,0.0493251109194097,0.0663227030874897,,0.0341718547325774,0.0432061518895203,,1,1,0
2017-03-29,0,4.695000171661377,4.75,4.65749979019165,4.697500228881836,3.641038417816162,85200,0.0357785166814797,0.0048013068630037,0.0995233571658685,,0.0333150928790721,0.0498514017855623,,1,1,0
2017-03-30,0,4.697500228881836,4.762499809265137,4.625,4.724999904632568,3.662354230880737,349200,0.0505317549750163,0.0058372525250267,0.0165382955309518,0.0377405358015054,0.0325252329075427,0.0484930233961143,,1,1,0
2017-03-31,1,4.695000171661377,4.767499923706055,4.695000171661377,4.75,3.681730747222901,390400,0.0670791904450142,0.0052767802552809,0.0596382815141584,0.0568487852247626,0.0317861016854104,0.0492063422903692,0.0135115727437891,1,1,1
2017-04-03,0,4.724999904632568,4.8125,4.675000190734863,4.8125,3.730175495147705,105200,0.071331453176318,0.0130723288220906,0.074947465244532,0.0699211140468531,0.0311714014894306,0.0506754099264154,0.0161843576386749,1,1,1
2017-04-04,0,4.724999904632568,4.972499847412109,4.724999904632568,4.972499847412109,3.8541910648345934,24000,0.0720245463438368,0.0327058622994806,0.1110186416842926,0.0590231467548125,0.03111368088557,0.0546580392476849,0.0133792241342401,1,1,1
2017-04-05,0,4.807499885559082,4.960000038146973,4.807499885559082,4.894999980926514,3.7941207885742174,18000,0.0466863609481336,-0.0157084367443861,0.0459850940204966,0.0195983587232007,0.030718175221005,0.0538195296541833,0.0199392453964553,-1,1,1
2017-04-06,0,4.764999866485596,4.789999961853027,4.625,4.625,3.584843397140503,74000,0.0492899155945651,-0.0567379174500078,-0.015554130292515,0.0065075943143789,0.032228093010105,0.0528650487428382,0.0247734589978922,-1,-1,1
2017-04-07,0,4.71999979019165,4.762499809265137,4.712500095367432,4.762499809265137,3.6914196014404297,9200,0.0477998121885626,0.0292963096143217,0.00790492679678,0.0292963096143217,0.0320870702072986,0.0516545850073457,0.0230886528344649,1,1,1
2017-04-10,0,4.677499771118164,4.8125,4.672500133514404,4.747499942779541,3.679792642593384,19600,0.0485751579065555,-0.0031546964338697,-0.0005265498923706,0.0,0.0315214029945735,0.0505758334582305,0.0256010435193881,-1,0,0
2017-04-11,0,4.747499942779541,4.75,4.630000114440918,4.679999828338623,3.6274733543396,11600,0.0464834535864621,-0.0143200431838615,-0.0279189218983228,0.0016035484882381,0.0311069544164344,0.0501100792397244,0.0263898900439458,-1,-1,0
2017-04-12,0,4.625,4.772500038146973,4.625,4.772500038146973,3.6991703510284415,27600,0.0440607534413084,0.0195722047671677,-0.0410525794306357,0.0368139586210375,0.0307666655914054,0.0500756201333887,0.0249445353903248,1,-1,1
2017-04-13,0,4.652500152587891,4.652500152587891,4.525000095367432,4.602499961853027,3.5674033164978027,39544400,1.6713668792698582,-0.0362705962455399,-0.0616147389317894,-0.0097299087683715,0.0309956308931816,0.0508593798081631,0.026764022540032,-1,-1,-1
2017-04-17,0,4.352499961853027,4.650000095367432,4.352499961853027,4.599999904632568,3.565465450286865,4008000,1.8209880145696544,-0.0005433623754975,-0.0054201838572791,-0.0151029196787745,0.0305078841731819,0.0499451593535091,0.0283860799084056,0,-1,-1
2017-04-18,0,4.599999904632568,4.599999904632568,4.474999904632568,4.5,3.487955331802368,3004400,1.938407590181172,-0.0219789067187751,-0.0566954001903759,-0.032790120497188,0.0302847558872378,0.0503369830096664,0.0314644285953076,-1,-1,-1
2017-04-19,0,4.402500152587891,4.599999904632568,4.25,4.372499942779541,3.3891308307647705,6914000,2.2101059899518907,-0.0287422033019149,-0.0822829070584212,-0.061532323799103,0.0302202491222618,0.0518116910589944,0.0372617358409008,-1,-1,-1
2017-04-20,0,4.269999980926514,4.487500190734863,4.269999980926514,4.375,3.3910679817199707,2558400,2.310304176021384,0.0005714142199908,-0.0673914496545689,0.0,0.0297867635376918,0.0523343172717886,0.0360918865770124,0,-1,0
