Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2010-01-04,0,14.899999618530272,15.0,14.850000381469728,14.949999809265137,5.581959247589111,7249400,,,,,,,,0,0,0
2010-01-05,0,15.050000190734863,15.050000190734863,14.595000267028809,14.800000190734863,5.5259528160095215,6129800,,-0.0100841464833355,,,,,,0,0,0
2010-01-06,0,14.744999885559082,15.0,14.710000038146973,14.81999969482422,5.53341817855835,5466200,,0.0013500521297972,,,0.00808519937678,,,1,0,0
2010-01-07,0,14.720000267028809,14.854999542236328,14.704999923706056,14.824999809265137,5.535284519195557,3084400,,0.0003372284369463,,,0.0063294518586584,,,0,0,0
2010-01-08,0,14.850000381469728,14.90999984741211,14.734999656677246,14.90999984741211,5.567020416259766,4077800,,0.0057170080784391,,,0.0066961468007102,,,1,0,0
2010-01-11,0,14.989999771118164,15.03499984741211,14.8100004196167,15.024999618530272,5.609961986541748,4825600,,0.0076839669275165,,,0.0068982911221852,,,1,0,0
2010-01-12,0,14.925000190734863,15.225000381469728,14.859999656677246,14.899999618530272,5.563289165496826,5352000,,-0.0083544336158518,-0.0033503245264879,,0.0072564410719149,,,-1,0,0
2010-01-13,0,15.0,15.140000343322754,14.75,15.09000015258789,5.634228229522705,4948200,,0.0126706680778721,0.0194044900347197,,0.0082994624788976,0.0160900836808723,,1,1,0
2010-01-14,0,14.970000267028809,15.045000076293944,14.774999618530272,14.875,5.553953647613525,3386600,,-0.0143501348727525,0.0037043030321697,,0.0094752332390194,0.0116479270517787,,-1,1,0
2010-01-15,0,14.824999809265137,14.975000381469728,14.545000076293944,14.625,5.460610866546631,4405800,1.3282963633591487,-0.0169493792648284,-0.0135823046696051,,0.0103996882693458,0.0138614996662543,,-1,-1,0
