Date,event,Open,High,Low,Close,Adj Close,Volume,WClose,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2013-11-26,0,6.836666107177734,7.2133331298828125,6.736666202545166,7.2133331298828125,5.905898094177246,264000,0.9945009423709068,0.0444097387292612,-0.0160444239475542,,0.0254206915795188,0.0630879175285442,,1,-1,0
2013-11-27,0,7.073332786560059,7.2133331298828125,7.073332786560059,7.199999809265137,5.894981384277344,141900,1.0247604349649857,-0.0018501524456516,-0.0110499144085849,,0.0248092022880075,0.0621175357847594,,0,-1,0
2013-11-28,0,7.199999809265137,7.216666221618652,7.116665840148926,7.183332920074463,5.881335735321045,155400,0.885051141858939,-0.0023174741177438,-0.0092380062187685,,0.0242468236014879,0.0610250545094379,,0,-1,0
2013-11-29,0,7.113333225250244,7.25,7.086666107177734,7.183332920074463,5.881335735321045,168000,0.8925233929837159,0.0,0.0249014221726682,0.1149447943986198,0.0236912352284528,0.0591145118311605,,0,1,0
2013-12-02,0,7.03000020980835,7.143332958221436,7.00333309173584,7.143332958221436,5.848585605621338,137700,0.8397306592291832,-0.0055840467890287,0.0385303145668808,0.1240437711324485,0.0232560040686794,0.0573710029200922,0.0064339481503488,-1,1,1
2013-12-03,0,7.013332843780518,7.096665859222412,6.853332996368408,6.996665954589844,5.728503227233887,392100,0.7577372549667516,-0.0207455754782275,0.0139124898986093,0.1257350057181569,0.0233328405393962,0.0559128580537242,0.0058034517364943,-1,1,1
2013-12-04,0,6.996665954589844,6.996665954589844,6.833333015441895,6.916666030883789,5.663002967834473,332400,0.7309131733382216,-0.0114999685098128,-0.0419972173404646,0.0786781675192877,0.0230427737076007,0.0568342445891499,0.0219653753098154,-1,-1,1
2013-12-05,0,6.996665954589844,7.0,6.703332901000977,6.900000095367432,5.649357318878174,567000,0.7233269000661121,-0.0024125213887964,-0.0425595862836094,0.0394139023737075,0.02260293986988,0.0574724617685188,0.0371819030485522,-1,-1,1
2013-12-06,0,6.860000133514404,6.866665840148926,6.693333148956299,6.866665840148926,5.62206506729126,308700,0.666788817272435,-0.0048427437088895,-0.0450848558747551,-0.0182786577509829,0.0222136935688707,0.0580036242264704,0.0574813108694786,-1,-1,-1
2013-12-09,0,6.78000020980835,6.809999942779541,6.72666597366333,6.766665935516357,5.540190696716309,535200,0.7570563097958345,-0.0146701241517233,-0.0597549800264783,-0.0574320414798019,0.0220410715415329,0.0591256312123868,0.073153224314616,-1,-1,-1
2013-12-10,0,6.71999979019165,6.769999980926514,6.546666145324707,6.6966657638549805,5.4828782081604,1634100,1.0840130940776334,-0.0103987384095665,-0.0645696716470162,-0.0385696464566358,0.0217654495960797,0.0602093775291798,0.0758711762223808,-1,-1,-1
2013-12-11,0,6.666666030883789,6.71999979019165,6.646666049957275,6.703332901000977,5.48833703994751,975300,1.28354618131038,0.0009951189752699,-0.0428289771935185,-0.0668356609140984,0.0213871263818317,0.0600341645067047,0.0803318945815174,0,-1,-1
2013-12-12,0,6.670000076293945,6.736666202545166,6.599999904632568,6.683332920074463,5.471961498260498,670200,1.405191554156975,-0.0029881583635363,-0.0343171670472422,-0.0716827313802644,0.0210432793376703,0.0595153354296504,0.0827224090578949,-1,-1,-1
2013-12-13,0,6.686666011810303,6.849999904632568,6.673333168029785,6.849999904632568,5.608419895172119,1134000,1.6425260864498412,0.0246318770878814,-0.0072727685705642,-0.0465862878212479,0.021105202255447,0.0584554774168967,0.0812337573183481,1,-1,-1
2013-12-16,0,6.813333034515381,6.926665782928467,6.786665916442871,6.926665782928467,5.671189785003662,798000,1.806890398781384,0.0111299131048281,0.0086998882431534,-0.0317339262913951,0.0208321109537103,0.0573629417846007,0.0787039431757452,1,1,-1
2013-12-17,0,6.933332920074463,7.0,6.920000076293945,7.0,5.731232643127441,1034700,1.9696509934528852,0.0105316942045004,0.0339017065993771,-0.0304829440934154,0.0205616186233152,0.0565120532548722,0.076296609339427,1,1,-1
2013-12-18,0,7.0,7.130000114440918,6.893332958221436,7.130000114440918,5.837669849395752,1007700,2.1463850017358483,0.0184010902718586,0.0627015352808023,-0.0276642336661923,0.0204318538832553,0.0563476267976765,0.0739669813444748,1,1,-1
2013-12-19,0,7.090000152587891,7.300000190734863,7.076665878295898,7.300000190734863,5.976856708526611,651000,2.176770316302437,0.0235630769149377,0.0852694932204701,0.0027435052333662,0.0204254142588588,0.0569405122338573,0.0712836209890645,1,1,0
2013-12-20,0,7.329999923706055,7.329999923706055,7.010000228881836,7.22666597366333,5.916814804077148,1565700,2.509382750653593,-0.0100965314941964,0.0781611200898099,-0.0032236439532698,0.0202659527849583,0.0571374199459017,0.0689087046544005,-1,1,0
2013-12-23,0,7.193333148956299,7.300000190734863,7.159999847412109,7.300000190734863,5.976856708526611,414600,2.4878620129501168,0.0100965314941963,0.0636257744961251,0.0410123159323633,0.0200208705839148,0.0568354802810752,0.067264403425216,1,1,1
2013-12-26,0,7.210000038146973,7.300000190734863,7.166666030883789,7.166666030883789,5.867689609527588,228600,2.1512824901081524,-0.0184338323063716,0.0340620290849252,0.0417914228092331,0.0200640273992284,0.0560369612865592,0.0657435470276081,-1,1,1
2013-12-27,0,7.199999809265137,7.199999809265137,7.010000228881836,7.066666126251221,5.785815238952637,579600,2.0629509304193734,-0.0140516898237092,0.0094786450567154,0.0238674837954799,0.0199854101272979,0.0552268728603942,0.0639730399949598,-1,1,1
2013-12-30,0,7.036665916442871,7.066666126251221,6.936666011810303,7.066666126251221,5.785815238952637,1423200,2.2647278051058275,0.0,-0.008922445215143,-0.0205422549337812,0.0197377636384391,0.0546174943556626,0.0626527962820064,0,-1,-1
2014-01-02,0,7.066666126251221,7.066666126251221,6.800000190734863,6.916666030883789,5.663002967834473,403200,2.084618923775653,-0.0214549624066834,-0.0539404845367642,-0.0401470648948129,0.0198401391966228,0.0551123604793832,0.0619994948776099,-1,-1,-1
2014-01-03,0,6.896666049957275,6.996665954589844,6.849999904632568,6.900000095367432,5.649357318878174,565200,2.0257438107766017,-0.0024125213887964,-0.0462564744313643,-0.0402421121658655,0.0196132285643546,0.0552741907332011,0.0613247084907535,-1,-1,-1
2014-01-06,0,6.866665840148926,6.940000057220459,6.803332805633545,6.833333015441895,5.5947747230529785,1075800,2.029664962133597,-0.0097087128402961,-0.0660617187658569,-0.0499508250061617,0.0194604786784804,0.0560194094900312,0.0609806965616501,-1,-1,-1
2014-01-07,0,6.866665840148926,6.913332939147949,6.716666221618652,6.716666221618652,5.499253749847412,246900,1.8297529399524115,-0.0172206757901544,-0.0648485622496397,-0.0615874540072874,0.019438936436407,0.056605840221426,0.061041771003984,-1,-1,-1
2014-01-08,0,6.710000038146973,6.776666164398193,6.650000095367432,6.75666618347168,5.532003402709961,339600,1.7408492927372112,0.0059376277112359,-0.0448592447146946,-0.0349042508178239,0.019235174666557,0.0565416865389626,0.0601506961910504,1,-1,-1
2014-01-09,0,6.736666202545166,6.849999904632568,6.50333309173584,6.599999904632568,5.403732776641846,376800,1.421517409984305,-0.0234600592008651,-0.0683193039155596,-0.0468643415088762,0.0193611308104724,0.0570906410928805,0.0595913146590543,-1,-1,-1
2014-01-10,0,6.583333015441895,6.630000114440918,6.416666030883789,6.516665935516357,5.335503578186035,497700,1.429358426021955,-0.0127066979855639,-0.0595710394944401,-0.0571585181056436,0.0192507385955788,0.0573032303327732,0.0593350437420353,-1,-1,-1
2014-01-13,0,6.496665954589844,6.516665935516357,6.420000076293945,6.466666221618652,5.294566631317139,436500,1.4722017038426942,-0.0077021408959688,-0.0648606590016125,-0.060017915292723,0.0190839879411194,0.0576064752596366,0.0591265460811027,-1,-1,-1
2014-01-14,0,6.496665954589844,6.533332824707031,6.436666011810303,6.5,5.321858406066895,274500,1.388584606943753,0.0051414359869137,-0.0500105101744026,-0.0402063551540858,0.0189011681550795,0.0575040768242042,0.0583767488863176,1,-1,-1
2014-01-15,0,6.5,6.633333206176758,6.5,6.616665840148926,5.4173784255981445,450900,1.132703271518134,0.0177894463214468,-0.0150003880628011,-0.0120181704230725,0.0188707965595987,0.0569188184076445,0.0573646505781453,1,-1,-1
2014-01-16,0,6.646666049957275,6.716666221618652,6.646666049957275,6.7133331298828125,5.496524333953857,79500,1.051129949618535,0.0145039400754354,-0.0064340756986018,0.0014906506770928,0.018783487631641,0.0563099724469721,0.0564307260041799,1,-1,0
2014-01-17,0,6.746665954589844,6.829999923706055,6.663332939147949,6.829999923706055,5.592045307159424,67200,0.9266622012524574,0.0172291538378335,0.034255137340097,0.0217079628784628,0.0187365881974841,0.0559048362927314,0.055768747578266,1,1,1
2014-01-20,0,6.75,6.75666618347168,6.5,6.650000095367432,5.444671154022217,643800,0.8156100623276613,-0.0267077465951964,0.0202540887304643,-0.029631660804615,0.0189440399344147,0.0553779693635392,0.0550252153969421,-1,1,-1
2014-01-21,0,6.633333206176758,6.666666030883789,6.453332901000977,6.5,5.321858406066895,268200,0.8186831371293908,-0.0228147936395193,0.0051414359869137,-0.0635763675489626,0.0190337676881725,0.0548109768398832,0.0550112942118627,-1,0,-1
2014-01-22,0,6.483333110809326,6.483333110809326,6.353332996368408,6.383333206176758,5.226337909698486,678000,0.8922349629909263,-0.0181117424569057,-0.0181117424569057,-0.0922198042103688,0.0190192702392529,0.0543393958754931,0.0559573381315978,-1,-1,-1
2014-01-23,0,6.383333206176758,6.383333206176758,6.233333110809326,6.233333110809326,5.1035261154174805,230700,0.8542949430898605,-0.0237791283390896,-0.0596803171174422,-0.1344000228213171,0.0191088120156992,0.0544891646388058,0.0587939673985454,-1,-1,-1
2014-01-24,0,6.199999809265137,6.396666049957275,6.193333148956299,6.396666049957275,5.237254142761231,114600,0.7634903940333205,0.0258656464235843,-0.0483186107692933,-0.1320974533126706,0.0192535847081471,0.0543903649735251,0.0610548883689548,1,-1,-1
2014-01-27,0,6.353332996368408,6.449999809265137,6.2133331298828125,6.300000190734863,5.158109188079834,137700,0.6927653511189626,-0.0152272665096221,-0.0807750311167492,-0.1372281883280963,0.0191893164000167,0.0549930348894314,0.0632181713974593,-1,-1,-1
2014-01-28,0,6.356666088104248,6.489999771118164,6.2733330726623535,6.283332824707031,5.144462585449219,161100,0.664839626035215,-0.0026491658416311,-0.0567164503631838,-0.1499738856639238,0.0190284672295164,0.0549933977669492,0.06566855043979,-1,-1,-1
2014-01-29,0,6.283332824707031,6.283332824707031,6.083333015441895,6.166666030883789,5.048942565917969,234900,0.6093175485660514,-0.0187420816049872,-0.0526437383286516,-0.1502821349625394,0.0190161559249459,0.0549064161762422,0.0677746306840584,-1,-1,-1
2014-01-30,0,6.150000095367432,6.313333034515381,6.103332996368408,6.103332996368408,4.99708890914917,135300,0.6198826295539546,-0.0103233037648656,-0.0448552996366115,-0.1465537489036959,0.0188998814551028,0.054694223145023,0.0694255727885407,-1,-1,-1
2014-01-31,0,6.083333015441895,6.300000190734863,5.956665992736816,6.130000114440918,5.018922328948975,1129200,0.8536693443222289,0.0043597104402598,-0.0167164608572621,-0.1421940384634361,0.0187579972579356,0.0542386882157327,0.0706824172436584,1,-1,-1
2014-02-03,0,6.116665840148926,6.116665840148926,5.926665782928467,5.966666221618652,4.885192394256592,218100,0.7458760102705856,-0.0270065657307864,-0.0695886730116327,-0.147745641787539,0.0188970000174939,0.0544416272939409,0.0719658929530123,-1,-1,-1
2014-02-04,0,6.033332824707031,6.033332824707031,5.883333206176758,5.9633331298828125,4.882464408874512,266700,0.7403459267901246,-0.0005585752054955,-0.0549199817075061,-0.145891695604238,0.018748907839562,0.0543590201298113,0.0730133398050938,0,-1,-1
2014-02-05,0,5.97666597366333,6.099999904632568,5.966666221618652,6.066666126251221,4.967067241668701,78300,0.6009757732824791,0.0171794795029259,-0.0350913363629491,-0.1190035032610161,0.0187396261780917,0.0540326520476469,0.0731594694762523,1,-1,-1
2014-02-06,0,6.056665897369385,6.263332843780518,6.056665897369385,6.263332843780518,5.128087520599365,983400,0.7717603879403088,0.0319032129562659,0.0155539581983039,-0.0698796145145957,0.0190219179200277,0.0536609311534375,0.0724698394376362,1,1,-1
2014-02-07,0,6.289999961853027,6.5,6.206665992736816,6.416666030883789,5.253629207611084,268200,0.8074953841858521,0.0241863287491162,0.0500635907122858,-0.0516309134767155,0.0191120851802819,0.0536950787256322,0.071693529172307,1,1,-1
2014-02-10,0,6.416666030883789,6.416666030883789,6.22666597366333,6.400000095367432,5.239984512329102,398700,0.8684168448417136,-0.0026005727552087,0.0431033075168173,-0.0307714270310591,0.0189736788547177,0.0536087672372972,0.0709438025006629,-1,1,-1
2014-02-11,0,6.400000095367432,6.433332920074463,6.346665859222412,6.383333206176758,5.226337909698486,582600,0.9663257114088476,-0.0026077183204656,0.067502154927138,-0.0206724473659607,0.0188382503230518,0.053932362981704,0.0702629082859664,-1,1,-1
2014-02-12,0,6.376666069030762,6.380000114440918,6.276666164398193,6.333333015441895,5.185400485992432,444600,1.0157832179952482,-0.0078637463042431,0.0601969838283905,-0.0208340527742351,0.018726213156498,0.0540848482236036,0.0696001603818886,-1,1,-1
2014-02-13,0,6.333333015441895,6.389999866485596,6.126666069030762,6.333333015441895,5.185400485992432,448800,1.0887303340821075,0.0,0.0430175043254645,-0.0259754887611488,0.0185938797208785,0.0539596543327337,0.0689306785356973,0,1,-1
2014-02-14,0,6.323332786560059,6.346665859222412,6.206665992736816,6.2133331298828125,5.087151050567627,680100,0.9911968229089002,-0.0191291191941643,-0.0080148278249656,-0.06289405427676,0.0185974051945917,0.0535608841308153,0.0683239273352225,-1,-1,-1
2014-02-17,0,6.239999771118164,6.323332786560059,6.176665782928467,6.300000190734863,5.158109188079834,154500,0.979332817670588,0.0138521170732799,-0.0183490395008018,-0.0635458772789154,0.0185438774271084,0.0532028219587178,0.0677367832545974,1,-1,-1
