,CD_CVM,Date,Return,week_return,month_return,event,Year
1045,19348,2014-03-25,0.005562512987291135,0.06328607796877009,0.042492604775308494,0,2014
1046,19348,2014-03-26,0.008591619440728336,0.06729208248510248,0.05237122175368253,0,2014
1047,19348,2014-03-27,0.021460740399871014,0.06805350444914983,0.07254496461590766,0,2014
1048,19348,2014-03-28,-0.005998799908547455,0.05822078185971495,0.0610948130386878,0,2014
1049,19348,2014-03-31,0.01907084193172575,0.048686914851068866,0.08690400417673191,0,2014
1050,19348,2014-04-01,0.007937736318702473,0.05106213818248018,0.0987127657572485,0,2014
1051,19348,2014-04-02,0.031702933787940896,0.07417345252969273,0.11470266125728441,0,2014
1052,19348,2014-04-03,-0.011699298802946201,0.0410134133268757,0.11002766758510638,0,2014
1053,19348,2014-04-04,-0.014455338667558371,0.03255687456786467,0.11107152681453378,0,2014
1054,19348,2014-04-07,0.022459817083170682,0.03594584971930965,0.10624671306415917,0,2014
1055,19348,2014-04-08,-0.014627995452722146,0.013380117947884781,0.11176971456211561,0,2014
1056,19348,2014-04-09,-0.013380117947884866,-0.03170293378794096,0.11139787064160205,0,2014
1057,19348,2014-04-10,0.010776262229456551,-0.009227372755538183,0.11143010981820044,0,2014
1058,19348,2014-04-11,0.023476559140422428,0.028704525052442486,0.1472887053719481,0,2014
1059,19348,2014-04-14,-0.012815130522123226,-0.00657042255285136,0.14800740928514214,0,2014
1060,19348,2014-04-15,-0.024370206066557362,-0.016312633166686512,0.15058391917984798,0,2014
1061,19348,2014-04-16,0.018044701107463902,0.015112185888662326,0.14801627879954526,0,2014
1062,19348,2014-04-17,0.025065377519032917,0.029401301178238658,0.15452577955894545,0,2014
1063,19348,2014-04-22,0.007007730019707712,0.012932472057523991,0.15694789465425726,0,2014
1064,19348,2014-04-23,-0.001957201502076163,0.02379040107757104,0.13429137471635755,0,2014
1065,19348,2014-04-24,0.02132164767602413,0.0694822548201525,0.15177909971149414,0,2014
1066,19348,2014-04-25,0.009543315148924203,0.060980868861612796,0.13271770592004642,0,2014
1067,19348,2014-04-28,-0.0019014886528892214,0.03401400268969059,0.12525370427986596,0,2014
1068,19348,2014-04-29,0.0005437600226929624,0.027550032692675773,0.11720584486183074,1,2014
1069,19348,2014-04-30,-0.000815533764420789,0.028691700430331153,0.09492957069753884,0,2014
1070,19348,2014-05-02,0.018324358207285656,0.025694410961592886,0.11925272881337197,0,2014
1071,19348,2014-05-05,0.010624237665967788,0.0267753334786365,0.11080612454761406,0,2014
1072,19348,2014-05-06,-0.009290058652245189,0.01938676347928055,0.09357832957666647,0,2014
1073,19348,2014-05-07,0.006909414025362953,0.025752417481950684,0.06878480981408841,0,2014
1074,19348,2014-05-08,-0.015479338818724991,0.011088612427646444,0.06500476979830978,0,2014
1075,19348,2014-05-09,-0.008915350033029403,-0.016151095812668693,0.0705447584328386,0,2014
1076,19348,2014-05-12,0.01908401796235767,-0.007691315516278823,0.06716895931202573,0,2014
1077,19348,2014-05-13,-0.0061423293753581736,-0.0045435862393918836,0.0756546253893896,0,2014
1078,19348,2014-05-14,0.0042769247538627765,-0.007176075510892184,0.0933116680911373,0,2014
1079,19348,2014-05-15,-0.0074967191024092866,0.0008065442054235268,0.07503868675927158,0,2014
1080,19348,2014-05-16,0.009894541446685267,0.0196164356851382,0.06145666906553454,0,2014
1081,19348,2014-05-19,-0.006406996300285271,-0.005874578577504613,0.06786480328737247,0,2014
1082,19348,2014-05-20,-0.017833464545167724,-0.017565713747314162,0.07440154480876203,0,2014
1083,19348,2014-05-21,-0.021494370269912893,-0.0433370087710898,0.03486247343138526,0,2014
1084,19348,2014-05-22,0.012181841328346269,-0.02365844834033423,0.0219789372406986,0,2014
1085,19348,2014-05-23,-0.01525053317047523,-0.048803522957494794,-0.00027932594948435396,0,2014
1086,19348,2014-05-26,-0.003078193661345402,-0.04547472031855495,-0.0014003181087536818,0,2014
1087,19348,2014-05-27,0.000560351387474229,-0.027080904385913006,-0.02216161439730354,0,2014
1088,19348,2014-05-28,0.018043474423760066,0.01245694030776012,-0.013661455122467489,0,2014
1089,19348,2014-05-29,-0.015246306200404604,-0.014971207220990816,-0.02700627266998292,0,2014
1090,19348,2014-05-30,-0.028330420089430854,-0.02805109413994652,-0.0558804527821067,0,2014
1091,19348,2014-06-02,0.006301835099725689,-0.018671065378875515,-0.04876308391796041,0,2014
1092,19348,2014-06-03,0.00597871849250951,-0.013252698273840161,-0.061108723632736624,0,2014
1093,19348,2014-06-04,-0.011418872993476374,-0.042715045691076765,-0.08315183429218077,0,2014
1094,19348,2014-06-05,-0.013295039413213604,-0.04076377890388576,-0.08715681505314925,0,2014
1095,19348,2014-06-06,0.0436646422809871,0.03123128346653216,-0.050401586797525134,0,2014
1096,19348,2014-06-09,0.036991193128438314,0.06192064149524481,0.002068945149638137,0,2014
1097,19348,2014-06-10,-0.002660821030153015,0.05328110197258226,0.008323474152514436,0,2014
1098,19348,2014-06-11,0.020510590950786684,0.08521056591684534,0.009750047140943418,0,2014
1099,19348,2014-06-13,-0.005525774590114085,0.0929798307399449,0.010366601926187572,0,2014
1100,19348,2014-06-16,-0.006729997639959469,0.04258519081899828,-0.0006403204676347491,0,2014
1101,19348,2014-06-17,-0.013300093191221121,-0.007706095500661173,-0.00644369455644666,0,2014
