Date,event,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Week_Return,Month_Return,Cumulative_std_Daily_Return,Cumulative_std_Week_Return,Cumulative_std_Month_Return,Indicator_Daily_Return,Indicator_Week_Return,Indicator_Month_Return
2017-04-11,1,21.809999465942383,22.979999542236328,21.770000457763672,22.39999961853028,22.39999961853028,13060500,,,,,,,0,0,0
2017-04-12,0,22.450000762939453,22.989999771118164,22.299999237060547,22.959999084472656,22.959999084472656,1745900,0.0246925897453849,,,,,,0,0,0
2017-04-13,0,22.96999931335449,23.01000022888184,22.549999237060547,22.989999771118164,22.989999771118164,549600,0.0013057972428967,,,0.0165369595687121,,,0,0,0
2017-04-17,0,23.0,23.0,22.6200008392334,22.850000381469727,22.850000381469727,249300,-0.0061081947846462,,,0.0160758497390979,,,-1,0,0
2017-04-18,0,22.81999969482422,24.790000915527344,22.600000381469727,23.90999984741211,23.90999984741211,1125100,0.0453456410537417,,,0.0233883006057824,,,1,0,0
2017-04-19,0,24.0,24.34000015258789,23.89999961853028,23.920000076293945,23.920000076293945,442100,0.0004181571835041,,,0.0214653899576927,,,0,0,0
2017-04-20,0,24.11000061035156,24.38999938964844,23.51000022888184,23.86000061035156,23.86000061035156,740100,-0.0025114900216726,0.0631425004192088,,0.0202334023102205,,,-1,0,0
2017-04-24,0,24.100000381469727,24.420000076293945,23.700000762939453,24.200000762939453,24.200000762939453,383100,0.0141492224387594,0.0525991331125833,,0.0185212453402385,0.0074552865190553,,1,1,0
2017-04-25,0,24.200000762939453,24.25,23.93000030517578,24.100000381469727,24.100000381469727,285100,-0.0041408083638353,0.0471525275058511,,0.0179678820261758,0.0081292408477833,,-1,1,0
2017-04-26,0,24.020000457763672,24.38999938964844,23.709999084472656,23.940000534057617,23.940000534057617,443900,-0.0066611338872305,0.0465995884032669,,0.0176137592872401,0.0076728718922853,,-1,1,0
2017-04-27,0,23.61000061035156,23.850000381469727,23.239999771118164,23.729999542236328,23.729999542236328,221500,-0.0088106712808305,-0.0075567239313054,,0.0173784866870237,0.0276130325895653,,-1,-1,0
2017-04-28,0,23.729999542236328,24.09000015258789,23.709999084472656,23.959999084472656,23.959999084472656,131500,0.0096456838794232,0.0016708027646136,,0.0165280861191559,0.0293225659028125,,1,0,0
2017-05-02,0,24.0,25.700000762939453,23.96999931335449,25.39999961853028,25.39999961853028,871400,0.0583634239694069,0.0625457167556933,,0.0218125526299864,0.0288695808928718,,1,1,0
2017-05-03,0,25.43000030517578,25.90999984741211,25.01000022888184,25.5,25.5,206000,0.0039292931583826,0.0523257874753165,,0.0209626662591676,0.0272022619244761,,1,1,0
2017-05-04,0,25.43000030517578,26.489999771118164,25.39999961853028,26.26000022888184,26.26000022888184,232600,0.0293684254262573,0.0858350212654092,,0.0207968195117995,0.029712547502117,,1,1,0
2017-05-05,0,26.989999771118164,26.989999771118164,26.200000762939453,26.600000381469727,26.600000381469727,133400,0.0128643525379826,0.1053605076906224,,0.0200440999270771,0.033911679480478,,1,1,0
2017-05-08,0,26.61000061035156,27.440000534057617,25.63999938964844,26.0,26.0,312600,-0.0228146921071383,0.0913564868643145,,0.0211752096827825,0.0343991163078381,,-1,1,0
2017-05-09,0,26.46999931335449,26.5,25.61000061035156,25.799999237060547,25.799999237060547,200700,-0.0077220756652073,0.0739887273196839,,0.0209150386458568,0.0332705102921959,,-1,1,0
2017-05-10,0,25.81999969482422,26.38999938964844,25.63999938964844,25.690000534057617,25.690000534057617,444900,-0.0042726304459417,0.0113526729043352,,0.020506253286439,0.0342016627616276,,-1,1,0
2017-05-11,0,25.600000381469727,25.68000030517578,24.8799991607666,25.25,25.25,233200,-0.017275676188964,-0.0098522964430115,,0.0207303736195723,0.0368799840111571,,-1,-1,0
2017-05-12,0,25.790000915527344,25.790000915527344,24.89999961853028,25.25,25.25,155600,0.0,-0.039220721869269,,0.0202266338527743,0.042117768694286,,0,-1,0
2017-05-15,1,26.690000534057617,26.690000534057617,25.36000061035156,25.68000030517578,25.68000030517578,1205200,0.0168863349841837,-0.035198739423068,,0.0198574041938257,0.0450869685251268,,1,-1,0
2017-05-16,0,25.88999938964844,26.299999237060547,25.700000762939453,26.299999237060547,26.299999237060547,768700,0.0238564194690612,0.0114723721531316,0.160507968343518,0.0197286874547763,0.0441138858037007,,1,1,0
2017-05-17,0,26.34000015258789,26.89999961853028,26.0,26.5,26.5,1085600,0.0075758228175628,0.0267702706359017,0.143391201415696,0.019275182202902,0.0428531250748822,0.0121033819666525,1,1,1
2017-05-18,0,23.0,24.13999938964844,21.76000022888184,22.71999931335449,22.71999931335449,829700,-0.1538991693612998,-0.1228562682794563,-0.0118137651885008,0.0379236326157085,0.0552760340803735,0.0949353685550959,-1,-1,-1
